AppTimestamp(s),MAC,RSSI
0.1064,BE:AC:20:23:00:03,-76
0.1412,BE:AC:20:23:00:04,-95
0.317,BE:AC:20:23:00:04,-94
0.5032,BE:AC:20:23:00:03,-75
0.5343,BE:AC:20:23:00:04,-90
0.6889,BE:AC:20:23:00:03,-86
0.7164,BE:AC:20:23:00:06,-94
0.9062,BE:AC:20:23:00:06,-95
1.2995,BE:AC:20:23:00:03,-75
1.3348,BE:AC:20:23:00:04,-85
1.5481,BE:AC:20:23:00:03,-73
1.5635,BE:AC:20:23:00:04,-90
1.716,BE:AC:20:23:00:03,-74
1.7479,BE:AC:20:23:00:04,-86
1.9299,BE:AC:20:23:00:03,-76
1.9502,BE:AC:20:23:00:04,-95
2.1187,BE:AC:20:23:00:03,-83
2.3361,BE:AC:20:23:00:03,-83
2.5487,BE:AC:20:23:00:03,-82
2.7337,BE:AC:20:23:00:03,-78
2.7762,BE:AC:20:23:00:04,-92
3.752,BE:AC:20:23:00:03,-73
3.9648,BE:AC:20:23:00:03,-75
4.1949,BE:AC:20:23:00:03,-83
4.2076,BE:AC:20:23:00:04,-90
4.3892,BE:AC:20:23:00:03,-84
4.4181,BE:AC:20:23:00:06,-91
4.7837,BE:AC:20:23:00:03,-77
4.9736,BE:AC:20:23:00:03,-79
5.022,BE:AC:20:23:00:04,-93
5.3893,BE:AC:20:23:00:03,-75
5.4417,BE:AC:20:23:00:04,-88
5.6473,BE:AC:20:23:00:06,-96
5.9918,BE:AC:20:23:00:03,-79
6.044,BE:AC:20:23:00:06,-93
6.0715,BE:AC:20:23:00:04,-91
6.2497,BE:AC:20:23:00:03,-81
6.2829,BE:AC:20:23:00:06,-94
6.3916,BE:AC:20:23:00:03,-72
6.6089,BE:AC:20:23:00:03,-73
6.6662,BE:AC:20:23:00:04,-86
6.8201,BE:AC:20:23:00:03,-76
7.0187,BE:AC:20:23:00:03,-86
7.4246,BE:AC:20:23:00:03,-82
7.9173,BE:AC:20:23:00:04,-88
8.0267,BE:AC:20:23:00:03,-73
8.2478,BE:AC:20:23:00:03,-87
8.5249,BE:AC:20:23:00:06,-91
