AppTimestamp(s),MAC,RSSI
0.0558,BE:AC:20:23:00:02,-84
0.5564,BE:AC:20:23:00:04,-97
0.851,BE:AC:20:23:00:02,-86
0.9673,BE:AC:20:23:00:04,-100
1.0868,BE:AC:20:23:00:02,-74
1.2751,BE:AC:20:23:00:02,-82
1.6753,BE:AC:20:23:00:02,-79
2.7095,BE:AC:20:23:00:02,-73
2.9238,BE:AC:20:23:00:02,-84
3.1183,BE:AC:20:23:00:02,-86
3.3331,BE:AC:20:23:00:02,-83
4.7774,BE:AC:20:23:00:02,-80
4.955,BE:AC:20:23:00:02,-93
5.1728,BE:AC:20:23:00:02,-80
6.8294,BE:AC:20:23:00:02,-86
7.0165,BE:AC:20:23:00:02,-77
7.2569,BE:AC:20:23:00:02,-76
8.6632,BE:AC:20:23:00:02,-80
8.7704,BE:AC:20:23:00:04,-97
8.8596,BE:AC:20:23:00:02,-81
9.0604,BE:AC:20:23:00:02,-91
10.7118,BE:AC:20:23:00:02,-77
10.9144,BE:AC:20:23:00:02,-88
11.1354,BE:AC:20:23:00:02,-87
11.3502,BE:AC:20:23:00:02,-89
12.7669,BE:AC:20:23:00:02,-76
13.1769,BE:AC:20:23:00:02,-88
14.8016,BE:AC:20:23:00:02,-88
15.0018,BE:AC:20:23:00:02,-86
17.2476,BE:AC:20:23:00:02,-81
18.6663,BE:AC:20:23:00:02,-78
18.8787,BE:AC:20:23:00:02,-82
19.0854,BE:AC:20:23:00:02,-79
19.284,BE:AC:20:23:00:02,-84
20.9391,BE:AC:20:23:00:02,-99
21.1119,BE:AC:20:23:00:02,-74
22.7573,BE:AC:20:23:00:02,-80
22.9367,BE:AC:20:23:00:02,-81
23.1449,BE:AC:20:23:00:02,-74
24.8045,BE:AC:20:23:00:02,-79
25.0034,BE:AC:20:23:00:02,-76
25.2347,BE:AC:20:23:00:02,-80
26.6664,BE:AC:20:23:00:02,-74
26.8425,BE:AC:20:23:00:02,-73
27.0597,BE:AC:20:23:00:02,-77
28.6939,BE:AC:20:23:00:02,-73
28.7939,BE:AC:20:23:00:04,-98
28.9153,BE:AC:20:23:00:02,-80
29.3108,BE:AC:20:23:00:02,-75
30.1111,BE:AC:20:23:00:02,-76
30.7267,BE:AC:20:23:00:02,-76
30.9294,BE:AC:20:23:00:02,-81
31.1677,BE:AC:20:23:00:02,-86
32.7114,BE:AC:20:23:00:04,-94
32.7599,BE:AC:20:23:00:02,-73
32.9656,BE:AC:20:23:00:02,-76
33.1827,BE:AC:20:23:00:02,-74
34.8016,BE:AC:20:23:00:02,-78
35.1585,BE:AC:20:23:00:04,-98
35.2106,BE:AC:20:23:00:02,-79
36.0311,BE:AC:20:23:00:02,-77
36.8397,BE:AC:20:23:00:02,-77
37.0565,BE:AC:20:23:00:02,-76
37.2348,BE:AC:20:23:00:04,-98
37.27,BE:AC:20:23:00:02,-83
37.6673,BE:AC:20:23:00:02,-81
38.6549,BE:AC:20:23:00:04,-101
38.6988,BE:AC:20:23:00:02,-82
38.9188,BE:AC:20:23:00:02,-75
39.1219,BE:AC:20:23:00:02,-81
39.304,BE:AC:20:23:00:02,-77
40.1245,BE:AC:20:23:00:02,-82
40.7229,BE:AC:20:23:00:04,-101
40.7392,BE:AC:20:23:00:02,-74
40.9008,BE:AC:20:23:00:04,-96
40.9448,BE:AC:20:23:00:02,-74
41.1314,BE:AC:20:23:00:02,-76
42.7686,BE:AC:20:23:00:04,-95
42.7807,BE:AC:20:23:00:02,-76
42.9675,BE:AC:20:23:00:04,-97
42.9828,BE:AC:20:23:00:02,-88
43.1731,BE:AC:20:23:00:02,-76
44.8643,BE:AC:20:23:00:02,-82
45.0366,BE:AC:20:23:00:02,-74
46.8953,BE:AC:20:23:00:02,-78
47.1194,BE:AC:20:23:00:02,-82
47.3031,BE:AC:20:23:00:02,-83
48.113,BE:AC:20:23:00:02,-88
48.731,BE:AC:20:23:00:02,-81
48.9393,BE:AC:20:23:00:02,-78
49.1364,BE:AC:20:23:00:02,-80
50.7819,BE:AC:20:23:00:02,-76
50.9781,BE:AC:20:23:00:04,-98
51.0082,BE:AC:20:23:00:02,-74
51.1891,BE:AC:20:23:00:02,-77
52.7951,BE:AC:20:23:00:04,-99
52.8334,BE:AC:20:23:00:02,-77
53.0619,BE:AC:20:23:00:02,-80
53.2499,BE:AC:20:23:00:02,-76
53.8653,BE:AC:20:23:00:02,-80
54.6958,BE:AC:20:23:00:02,-78
55.1053,BE:AC:20:23:00:02,-77
55.2593,BE:AC:20:23:00:04,-98
55.2887,BE:AC:20:23:00:02,-79
56.2934,BE:AC:20:23:00:04,-99
56.7553,BE:AC:20:23:00:02,-77
56.934,BE:AC:20:23:00:02,-79
57.151,BE:AC:20:23:00:02,-75
58.7695,BE:AC:20:23:00:02,-80
58.9756,BE:AC:20:23:00:02,-76
59.1946,BE:AC:20:23:00:02,-74
60.817,BE:AC:20:23:00:02,-70
61.0342,BE:AC:20:23:00:04,-100
61.0489,BE:AC:20:23:00:02,-79
61.2346,BE:AC:20:23:00:02,-81
62.6717,BE:AC:20:23:00:02,-74
62.8722,BE:AC:20:23:00:02,-71
63.0874,BE:AC:20:23:00:02,-77
63.2851,BE:AC:20:23:00:02,-81
64.7144,BE:AC:20:23:00:04,-94
64.7251,BE:AC:20:23:00:02,-79
64.9338,BE:AC:20:23:00:02,-67
65.117,BE:AC:20:23:00:04,-98
65.1407,BE:AC:20:23:00:02,-72
66.7521,BE:AC:20:23:00:04,-98
66.7676,BE:AC:20:23:00:02,-65
67.0016,BE:AC:20:23:00:02,-71
67.1786,BE:AC:20:23:00:02,-71
68.2041,BE:AC:20:23:00:04,-95
68.8417,BE:AC:20:23:00:02,-73
69.0121,BE:AC:20:23:00:04,-97
69.0283,BE:AC:20:23:00:02,-79
69.2417,BE:AC:20:23:00:02,-72
70.6852,BE:AC:20:23:00:02,-77
70.9001,BE:AC:20:23:00:02,-78
71.3353,BE:AC:20:23:00:02,-83
72.7428,BE:AC:20:23:00:02,-83
72.8985,BE:AC:20:23:00:04,-94
72.9473,BE:AC:20:23:00:02,-85
73.1442,BE:AC:20:23:00:02,-72
73.3252,BE:AC:20:23:00:04,-94
74.7491,BE:AC:20:23:00:04,-95
74.7968,BE:AC:20:23:00:02,-82
74.9285,BE:AC:20:23:00:04,-96
74.9882,BE:AC:20:23:00:02,-88
75.1919,BE:AC:20:23:00:02,-76
76.7774,BE:AC:20:23:00:04,-98
76.8352,BE:AC:20:23:00:02,-74
76.9763,BE:AC:20:23:00:04,-98
77.0373,BE:AC:20:23:00:02,-82
77.2006,BE:AC:20:23:00:04,-97
77.2406,BE:AC:20:23:00:02,-83
78.7074,BE:AC:20:23:00:02,-91
78.8304,BE:AC:20:23:00:04,-98
78.894,BE:AC:20:23:00:02,-86
79.1135,BE:AC:20:23:00:02,-86
79.3078,BE:AC:20:23:00:02,-80
80.6977,BE:AC:20:23:00:04,-93
80.7376,BE:AC:20:23:00:02,-89
80.8695,BE:AC:20:23:00:04,-99
80.939,BE:AC:20:23:00:02,-83
81.7756,BE:AC:20:23:00:02,-84
82.7895,BE:AC:20:23:00:02,-85
82.9299,BE:AC:20:23:00:04,-99
82.9761,BE:AC:20:23:00:02,-80
83.1712,BE:AC:20:23:00:04,-89
83.1804,BE:AC:20:23:00:02,-85
83.7565,BE:AC:20:23:00:04,-95
84.7848,BE:AC:20:23:00:04,-98
84.8103,BE:AC:20:23:00:02,-94
84.9769,BE:AC:20:23:00:04,-98
85.196,BE:AC:20:23:00:04,-97
86.8309,BE:AC:20:23:00:04,-87
86.854,BE:AC:20:23:00:02,-86
87.0385,BE:AC:20:23:00:04,-89
87.2568,BE:AC:20:23:00:04,-94
88.6947,BE:AC:20:23:00:04,-92
88.9141,BE:AC:20:23:00:02,-86
89.2944,BE:AC:20:23:00:04,-95
90.1166,BE:AC:20:23:00:04,-99
90.7636,BE:AC:20:23:00:02,-86
90.9571,BE:AC:20:23:00:02,-88
91.1519,BE:AC:20:23:00:02,-88
92.3725,BE:AC:20:23:00:02,-82
92.78,BE:AC:20:23:00:02,-90
92.7892,BE:AC:20:23:00:04,-94
92.984,BE:AC:20:23:00:02,-80
93.1869,BE:AC:20:23:00:02,-79
93.2607,BE:AC:20:23:00:01,-94
94.8311,BE:AC:20:23:00:02,-85
95.0446,BE:AC:20:23:00:02,-80
95.0571,BE:AC:20:23:00:04,-93
95.247,BE:AC:20:23:00:02,-85
95.8428,BE:AC:20:23:00:02,-88
96.6649,BE:AC:20:23:00:02,-88
96.8874,BE:AC:20:23:00:02,-85
96.8974,BE:AC:20:23:00:04,-97
97.0725,BE:AC:20:23:00:02,-84
97.0783,BE:AC:20:23:00:04,-91
98.7368,BE:AC:20:23:00:02,-86
98.9242,BE:AC:20:23:00:02,-84
98.9392,BE:AC:20:23:00:04,-92
99.1366,BE:AC:20:23:00:04,-96
99.1513,BE:AC:20:23:00:02,-91
100.561,BE:AC:20:23:00:04,-94
100.7742,BE:AC:20:23:00:02,-85
100.9785,BE:AC:20:23:00:02,-93
101.1822,BE:AC:20:23:00:02,-86
102.8436,BE:AC:20:23:00:02,-86
103.0514,BE:AC:20:23:00:02,-85
103.2492,BE:AC:20:23:00:04,-90
103.8487,BE:AC:20:23:00:04,-97
104.7026,BE:AC:20:23:00:04,-92
105.0891,BE:AC:20:23:00:04,-98
105.0994,BE:AC:20:23:00:02,-85
105.2957,BE:AC:20:23:00:04,-99
105.3127,BE:AC:20:23:00:02,-92
106.7413,BE:AC:20:23:00:02,-97
106.7479,BE:AC:20:23:00:04,-94
106.9265,BE:AC:20:23:00:04,-97
107.1188,BE:AC:20:23:00:02,-84
107.1429,BE:AC:20:23:00:04,-92
108.782,BE:AC:20:23:00:02,-93
108.8069,BE:AC:20:23:00:04,-96
108.9598,BE:AC:20:23:00:02,-84
108.9841,BE:AC:20:23:00:04,-91
109.1638,BE:AC:20:23:00:02,-93
110.7992,BE:AC:20:23:00:02,-85
110.8158,BE:AC:20:23:00:04,-97
111.0247,BE:AC:20:23:00:02,-84
111.0436,BE:AC:20:23:00:04,-90
112.6877,BE:AC:20:23:00:04,-96
112.8494,BE:AC:20:23:00:02,-84
113.0479,BE:AC:20:23:00:02,-95
113.2671,BE:AC:20:23:00:02,-86
114.7045,BE:AC:20:23:00:02,-85
114.7289,BE:AC:20:23:00:04,-90
114.9077,BE:AC:20:23:00:02,-91
114.9296,BE:AC:20:23:00:04,-93
115.1076,BE:AC:20:23:00:02,-84
115.1386,BE:AC:20:23:00:04,-98
115.3047,BE:AC:20:23:00:02,-85
116.766,BE:AC:20:23:00:02,-86
116.7771,BE:AC:20:23:00:04,-91
116.9384,BE:AC:20:23:00:02,-92
117.1671,BE:AC:20:23:00:02,-84
117.1793,BE:AC:20:23:00:04,-91
118.8041,BE:AC:20:23:00:02,-93
119.0395,BE:AC:20:23:00:02,-83
119.061,BE:AC:20:23:00:04,-97
119.2347,BE:AC:20:23:00:02,-94
119.2653,BE:AC:20:23:00:04,-96
120.6676,BE:AC:20:23:00:02,-89
120.7008,BE:AC:20:23:00:04,-97
120.8463,BE:AC:20:23:00:02,-84
121.0488,BE:AC:20:23:00:02,-82
121.1026,BE:AC:20:23:00:04,-90
121.2611,BE:AC:20:23:00:02,-88
122.7057,BE:AC:20:23:00:02,-84
122.734,BE:AC:20:23:00:04,-100
122.9156,BE:AC:20:23:00:02,-82
122.9603,BE:AC:20:23:00:04,-89
123.1277,BE:AC:20:23:00:02,-87
123.1653,BE:AC:20:23:00:04,-95
124.2147,BE:AC:20:23:00:01,-102
124.8179,BE:AC:20:23:00:04,-85
124.981,BE:AC:20:23:00:02,-95
125.0081,BE:AC:20:23:00:04,-89
125.1817,BE:AC:20:23:00:02,-88
125.2149,BE:AC:20:23:00:04,-98
126.6619,BE:AC:20:23:00:04,-97
127.0279,BE:AC:20:23:00:02,-87
127.217,BE:AC:20:23:00:02,-84
127.6879,BE:AC:20:23:00:04,-88
128.6594,BE:AC:20:23:00:02,-98
128.6971,BE:AC:20:23:00:04,-85
128.8661,BE:AC:20:23:00:02,-87
128.8921,BE:AC:20:23:00:04,-97
129.0576,BE:AC:20:23:00:02,-83
129.0901,BE:AC:20:23:00:04,-88
129.2581,BE:AC:20:23:00:02,-83
129.3084,BE:AC:20:23:00:04,-90
130.6952,BE:AC:20:23:00:02,-88
130.752,BE:AC:20:23:00:04,-95
130.9146,BE:AC:20:23:00:02,-79
131.0966,BE:AC:20:23:00:02,-85
131.1555,BE:AC:20:23:00:04,-94
131.2979,BE:AC:20:23:00:02,-81
132.7501,BE:AC:20:23:00:02,-82
132.9544,BE:AC:20:23:00:02,-90
132.9873,BE:AC:20:23:00:04,-96
133.1406,BE:AC:20:23:00:02,-86
133.178,BE:AC:20:23:00:04,-95
134.7846,BE:AC:20:23:00:02,-88
135.2288,BE:AC:20:23:00:04,-98
136.6612,BE:AC:20:23:00:04,-98
136.8227,BE:AC:20:23:00:02,-78
136.8695,BE:AC:20:23:00:04,-94
137.0307,BE:AC:20:23:00:02,-79
137.2318,BE:AC:20:23:00:02,-81
138.675,BE:AC:20:23:00:02,-76
138.8723,BE:AC:20:23:00:02,-86
139.0734,BE:AC:20:23:00:02,-78
139.2889,BE:AC:20:23:00:02,-91
140.7152,BE:AC:20:23:00:02,-83
140.9213,BE:AC:20:23:00:02,-74
141.1262,BE:AC:20:23:00:02,-76
142.7932,BE:AC:20:23:00:02,-75
142.9645,BE:AC:20:23:00:02,-76
143.1631,BE:AC:20:23:00:02,-75
144.8323,BE:AC:20:23:00:02,-75
145.0162,BE:AC:20:23:00:02,-68
145.2419,BE:AC:20:23:00:02,-96
146.855,BE:AC:20:23:00:02,-69
147.0786,BE:AC:20:23:00:02,-75
147.2533,BE:AC:20:23:00:02,-77
147.6702,BE:AC:20:23:00:02,-66
148.5387,BE:AC:20:23:00:04,-95
148.7173,BE:AC:20:23:00:02,-67
148.8975,BE:AC:20:23:00:02,-67
148.9566,BE:AC:20:23:00:04,-98
149.1181,BE:AC:20:23:00:02,-71
149.16,BE:AC:20:23:00:04,-99
150.7387,BE:AC:20:23:00:02,-76
150.7948,BE:AC:20:23:00:04,-100
150.9599,BE:AC:20:23:00:02,-76
151.1569,BE:AC:20:23:00:02,-82
151.202,BE:AC:20:23:00:04,-98
152.7799,BE:AC:20:23:00:02,-81
152.8421,BE:AC:20:23:00:04,-97
152.9909,BE:AC:20:23:00:02,-82
153.1983,BE:AC:20:23:00:02,-79
155.045,BE:AC:20:23:00:02,-84
155.1051,BE:AC:20:23:00:04,-100
155.2434,BE:AC:20:23:00:02,-81
156.6759,BE:AC:20:23:00:02,-88
156.8603,BE:AC:20:23:00:02,-81
156.9183,BE:AC:20:23:00:04,-98
