AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0442,17018.2505,42.049816,13.825338,-59.951309,0.36465499,-0.080636,-0.425574
0.0457,17018.2705,41.932796,13.40519,-60.10038,0.362185,-0.083619,-0.428258
0.0473,17018.2905,41.632687,12.629689,-60.08815,0.357234,-0.087846,-0.43130901
0.0754,17018.3105,41.483303,11.404389,-60.218021,0.351466,-0.096401,-0.43637201
0.1245,17018.3305,41.539101,9.534784,-60.297329,0.34460899,-0.110288,-0.44249699
0.1276,17018.3505,41.799427,7.213321,-60.288708,0.33739099,-0.12797,-0.448805
0.1286,17018.3705,42.846592,5.359122,-60.420025,0.33720201,-0.14597601,-0.45313701
0.1525,17018.3905,44.239624,3.896202,-60.556347,0.34086999,-0.16254801,-0.45576501
0.1626,17018.4105,45.04533,0.944943,-60.038845,0.33546501,-0.185036,-0.45938501
0.1813,17018.4305,44.881504,-3.725865,-57.932949,0.31924701,-0.211061,-0.45824501
0.2009,17018.4505,42.575672,-7.629265,-55.056454,0.292586,-0.222398,-0.45111501
0.221,17018.4704,40.063576,-11.332297,-53.123528,0.263412,-0.235392,-0.44830799
0.2432,17018.4904,40.151134,-14.506457,-51.768593,0.254583,-0.25534001,-0.44574001
0.2593,17018.5104,41.758438,-14.47683,-51.312664,0.26772901,-0.25919899,-0.44179499
0.2813,17018.5304,42.438755,-14.514252,-51.641083,0.271905,-0.26238301,-0.443928
0.3028,17018.5504,42.515339,-13.973384,-52.1115,0.27350199,-0.259913,-0.445939
0.3188,17018.5704,41.545383,-12.622589,-53.19244,0.26919401,-0.24972799,-0.450923
0.3428,17018.5904,40.021301,-10.319406,-55.334148,0.26260301,-0.23309,-0.46178901
0.3741,17018.6104,38.864792,-8.796415,-56.571728,0.25783601,-0.220874,-0.46802801
0.3892,17018.6304,38.154671,-8.584411,-55.828041,0.254893,-0.215085,-0.46281001
0.4013,17018.6504,37.699928,-8.717782,-55.10564,0.25234801,-0.212789,-0.45826301
0.421,17018.6704,37.228348,-8.641116,-54.856552,0.24962001,-0.209985,-0.45664501
0.4395,17018.6904,35.690701,-7.508351,-54.978077,0.24249899,-0.196436,-0.45622799
0.4605,17018.7104,33.69252,-6.805072,-54.966858,0.23043101,-0.1839,-0.456168
0.4801,17018.7304,32.254467,-7.585419,-54.527214,0.217264,-0.183449,-0.45542699
0.5017,17018.7504,31.919403,-8.659784,-53.912319,0.211483,-0.188989,-0.453096
0.5193,17018.7704,32.214417,-9.361212,-53.407539,0.211788,-0.19429401,-0.45052201
0.5408,17018.7904,31.987835,-10.100261,-52.927494,0.20799699,-0.198064,-0.448432
0.5646,17018.8104,30.829388,-11.421479,-52.057404,0.195564,-0.202259,-0.44470301
0.5843,17018.8304,29.10503,-13.392321,-51.384445,0.175951,-0.209896,-0.44316801
0.6034,17018.8504,28.106096,-15.599921,-50.550583,0.161331,-0.22176699,-0.440157
0.6215,17018.8704,27.998161,-16.992205,-49.9184,0.156416,-0.230924,-0.43734899
0.6427,17018.8903,27.369713,-17.463722,-49.979179,0.149636,-0.23247901,-0.43825701
0.6649,17018.9103,26.566967,-18.527008,-50.101089,0.13910501,-0.237951,-0.44022301
0.6813,17018.9303,26.415781,-19.910202,-50.059525,0.13270301,-0.247712,-0.441486
0.7067,17018.9503,26.682674,-21.076771,-49.969742,0.130464,-0.257126,-0.44230199
0.7269,17018.9703,26.8405,-22.475927,-49.773552,0.12673,-0.26775801,-0.442518
0.7447,17018.9903,26.790823,-24.169737,-49.501526,0.120457,-0.2798,-0.442303
0.7593,17019.0103,27.073599,-26.520699,-48.933815,0.115009,-0.29733801,-0.440795
0.792,17019.0303,28.210575,-29.147316,-48.1698,0.11574,-0.31904599,-0.439035
