AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
55.0065,17073.2551,0.06966098765695261,-0.05529741535643204,-0.1831349074609676,-0.01409,0.00952,-0.00061,-18.8,2.4,-35.5
55.0262,17073.2751,0.07481272841481304,-0.08231286693207371,-0.15905648727366462,0.0134,-0.01675,-0.00244,-18.8,2.4,-35.6
55.0453,17073.2951,0.08002051956850889,-0.10995020989707832,-0.1370685923310262,0.03601,-0.00575,-0.00611,-18.9,2.4,-35.6
55.0684,17073.3151,0.08661009446809373,-0.13537567647472162,-0.11889665600817523,0.0189,0.01135,0.00489,-18.8,2.4,-35.5
55.0875,17073.3351,0.09430545129959442,-0.15400360922252754,-0.10553347659506329,0.02196,0.00097,0.00855,-18.8,2.4,-35.5
55.1114,17073.3551,0.10163410425383461,-0.16684702002348323,-0.09760244778726879,0.02868,0.00524,0.00366,-18.8,2.4,-35.6
55.1274,17073.3751,0.10683795244117408,-0.16996420086347164,-0.09561174977520892,0.02501,0.0028,0.00855,-18.7,2.4,-35.6
55.144,17073.3952,0.10940249668366829,-0.16454555600939944,-0.10029931127703406,0.01279,0.00952,0.00611,-18.6,2.4,-35.6
55.1711,17073.4152,0.11013824644601986,-0.15245736731373002,-0.11219984015860085,0.00913,0.00952,-0.0055,-18.6,2.4,-35.6
55.1856,17073.4352,0.10799023899295408,-0.13261021325971956,-0.1307008958433311,0.01768,0.0083,-0.0055,-18.6,2.4,-35.7
55.208,17073.4553,0.10585594761905961,-0.11121925988073712,-0.15337678847015468,0.02868,0.0083,0.0055,-18.5,2.4,-35.6
55.2261,17073.4753,0.10287178350680916,-0.08785956216769973,-0.17544179560685436,0.03356,0.01868,0.00611,-18.5,2.5,-35.5
55.2457,17073.4953,0.09941539492211934,-0.06689565527021862,-0.19079697931941908,0.01218,0.00463,0.00366,-18.5,2.4,-35.6
55.2718,17073.5153,0.09444468023744734,-0.05171577886878093,-0.19372661413913406,-0.00798,-0.01736,-0.0,-18.5,2.4,-35.6
55.2921,17073.5354,0.08914424431949415,-0.04581970596119767,-0.1810219544832119,-0.01042,-0.01675,-0.00489,-18.5,2.4,-35.5
55.3102,17073.5554,0.083133679282488,-0.05088885319989461,-0.15337756739229746,-0.02019,-0.00453,-0.00733,-18.5,2.4,-35.6
55.3296,17073.5754,0.07577080446626223,-0.06452220415478763,-0.11559153082154694,-0.02325,0.00769,-0.00489,-18.5,2.5,-35.5
55.3564,17073.5955,0.06737783882461322,-0.08199444384357289,-0.07542824821373628,-0.02142,0.00891,-0.01039,-18.5,2.4,-35.5
55.4026,17073.6155,0.058911804013001993,-0.10045283566090742,-0.04157408088763681,-0.01042,0.00769,-0.01466,-18.5,2.4,-35.5
55.4069,17073.6355,0.04530654737721609,-0.11535721342680043,-0.021285385058735784,0.0134,0.0028,0.00122,-18.5,2.4,-35.4
55.4085,17073.6555,0.033815741741170906,-0.12082089937570493,-0.018653436107268107,0.02318,0.01685,0.01833,-18.5,2.4,-35.3
55.4258,17073.6756,0.02650933716716582,-0.1198309472194028,-0.03372279213039242,0.01951,0.01257,0.02993,-18.5,2.4,-35.3
55.445,17073.6956,0.025209272556622277,-0.11115621935878436,-0.06249793448086649,0.0018,0.02052,0.01955,-18.6,2.5,-35.4
55.4661,17073.7156,0.029111973781110464,-0.10017579737240909,-0.09799688317798072,-0.00248,0.04129,0.0171,-18.6,2.5,-35.3
55.4861,17073.7356,0.034187046386978955,-0.09365570673308948,-0.13162339955484903,0.00485,0.04495,0.02627,-18.6,2.5,-35.2
55.5081,17073.7557,0.038851709971814204,-0.09536357225573702,-0.15494345633058693,0.00546,0.02968,0.03299,-18.6,2.5,-35.2
55.529,17073.7757,0.0447233861400438,-0.10338657964798495,-0.1616974016180457,0.00729,0.02907,0.03238,-18.6,2.5,-35.3
55.5441,17073.7957,0.0548033744144913,-0.11362426814928775,-0.14968682916999398,0.0018,0.0535,0.02871,-18.6,2.5,-35.2
55.565,17073.8158,0.07711483565254848,-0.12126102118471674,-0.1218669607340761,-0.02447,0.08893,0.00916,-18.6,2.5,-35.2
55.5869,17073.8358,0.1082930581108449,-0.1259984008107276,-0.08586656215593358,-0.01897,0.16163,-0.01161,-18.6,2.5,-35.2
55.62,17073.8558,0.15603039304188449,-0.13004902900119664,-0.05198748745437953,0.01401,0.15246,0.00122,-18.6,2.5,-35.2
55.6345,17073.8758,0.1748146440122063,-0.12209810419116975,-0.028759836778197823,0.06716,0.12925,0.00305,-18.6,2.5,-35.2
55.6468,17073.8959,0.1848272832534729,-0.10373982224034482,-0.0221928278856236,0.04822,0.11398,-0.00977,-18.5,2.5,-35.2
55.6704,17073.9159,0.19908305885916192,-0.08080269341981275,-0.033409508792685116,-0.00431,0.12497,-0.0171,-18.5,2.5,-35.3
55.6843,17073.9359,0.1959010312100992,-0.0584935518263946,-0.058269478243472506,-0.01042,0.08527,-0.00672,-18.5,2.5,-35.4
55.7079,17073.9559,0.18988951916013025,-0.04824166630360771,-0.09051463983031915,0.03478,0.04373,0.00305,-18.4,2.5,-35.4
55.7309,17073.9759,0.1780646470546603,-0.05269407896359628,-0.12284860326439073,0.04761,-0.00575,-0.00611,-18.3,2.5,-35.5
55.7514,17073.9959,0.16622124942773753,-0.067152170182541,-0.14955744684697692,0.03906,0.0083,-0.01466,-18.3,2.5,-35.4
55.7683,17074.0159,0.15823955533911344,-0.08609853820750059,-0.1677151810657751,0.01096,0.01013,-0.00733,-18.2,2.4,-35.5
55.7918,17074.0359,0.15446532882484074,-0.10786478211754413,-0.17769597692111283,0.01951,-0.02041,0.00122,-18.1,2.4,-35.5
55.8214,17074.0559,0.153307948899692,-0.12879309828044525,-0.18261061793532818,0.03051,-0.02469,0.00183,-18.1,2.4,-35.6
55.8336,17074.0759,0.1582299548873144,-0.13993852276365554,-0.18687206325603078,0.02318,-0.02347,0.00428,-18.1,2.5,-35.6
55.8447,17074.0959,0.16329157826096727,-0.14232793416175268,-0.1942588391940241,0.0189,-0.01491,-0.00122,-18.0,2.5,-35.6
55.8657,17074.1159,0.16274413425822892,-0.13821357869883094,-0.20622647276600858,0.00974,-0.01369,-0.00367,-18.0,2.5,-35.8
55.8893,17074.1359,0.15432238810814908,-0.13024636503366985,-0.22098015640946755,0.00852,-0.02102,-0.00855,-17.9,2.4,-35.8
55.9136,17074.1559,0.1364257213373008,-0.12297541146395834,-0.23369723093942518,0.00668,-0.01186,-0.01588,-17.8,2.5,-35.7
55.9268,17074.176,0.11026677382779172,-0.11851406460832672,-0.23806233679721167,0.00119,-0.01858,-0.04032,-17.8,2.4,-35.8
55.9684,17074.196,0.07921355918557264,-0.1104814300825687,-0.22864742754408063,-0.0208,-0.01858,-0.04398,-17.8,2.4,-35.8
55.9758,17074.216,0.05167344480125329,-0.11680255150347565,-0.20373654314129652,-0.06173,-0.0198,-0.03604,-17.7,2.5,-35.8
55.9894,17074.2361,0.03374865051379031,-0.12233670533427188,-0.1658393906949449,-0.07151,-0.01369,-0.01161,-17.7,2.5,-35.8
56.0086,17074.2561,0.03071776686854089,-0.12659973192323626,-0.12169139943151208,-0.05135,0.02724,0.01588,-17.7,2.5,-35.7
56.0327,17074.2761,0.04279876806807164,-0.130384164790737,-0.07984158282854104,-0.02386,0.03518,0.00916,-17.7,2.5,-35.8
56.0469,17074.2961,0.0625546973990402,-0.1323434447284353,-0.04774447132127335,0.00241,0.01441,0.00489,-17.7,2.5,-35.8
56.0694,17074.3162,0.0865740194528312,-0.12718511361160834,-0.029643506686932497,-0.00492,0.00769,0.00428,-17.7,2.5,-35.7
56.0891,17074.3362,0.10851001785374562,-0.11518630343745939,-0.0260238667198891,-0.02569,0.01807,0.0055,-17.6,2.5,-35.5
56.1165,17074.3562,0.12619211307220995,-0.0981106983587021,-0.034264388269781065,-0.01653,0.01074,0.00611,-17.6,2.5,-35.6
56.1284,17074.3763,0.13370237100056842,-0.08508985651655068,-0.04984271097847426,-0.00859,0.02724,0.00794,-17.6,2.5,-35.6
56.1472,17074.3963,0.13329056446220588,-0.07629878946007518,-0.0675557008727079,-0.00614,0.03212,0.0055,-17.7,2.5,-35.6
56.17,17074.4163,0.12463743667027523,-0.0750921339629993,-0.08254137877550605,0.00791,0.01563,0.01099,-17.7,2.5,-35.6
56.1876,17074.4364,0.10937328948295015,-0.08030806036515266,-0.0911314472642406,0.01401,-0.00392,0.01038,-17.7,2.5,-35.5
56.2134,17074.4564,0.09193725204385496,-0.09165504262500221,-0.09164576004318015,0.01463,0.01685,0.00305,-17.7,2.5,-35.7
56.2259,17074.4764,0.07656098330781551,-0.1058554286960394,-0.08478383362855801,0.00119,-0.00331,0.00428,-17.7,2.5,-35.6
56.2495,17074.4964,0.0656910601143609,-0.12239579310894565,-0.07355309003760269,-0.00798,-0.00575,0.00855,-17.7,2.5,-35.6
56.2684,17074.5165,0.061195108908340665,-0.14073814584711705,-0.062351978449823875,0.01157,0.0138,0.01649,-17.7,2.5,-35.6
56.2958,17074.5365,0.06374322907588013,-0.16168435660777694,-0.05545721295030326,0.03051,0.0254,0.02016,-17.8,2.5,-35.7
56.3082,17074.5565,0.07012945628308424,-0.1735330935507757,-0.055244307043384566,0.05372,0.01746,0.01527,-17.8,2.4,-35.8
56.3325,17074.5765,0.08155719714041439,-0.18393793106477735,-0.06198683857872567,0.04334,0.01013,0.01099,-17.8,2.4,-35.8
56.3536,17074.5966,0.09506797318138148,-0.18580979436866543,-0.07353788563032815,0.02318,0.02235,0.0171,-17.8,2.4,-35.7
56.3686,17074.6166,0.10863953984508476,-0.1819888001412224,-0.08691062585143072,0.02684,0.02418,0.01161,-17.8,2.4,-35.8
56.3847,17074.6366,0.12135517608519819,-0.17834856963523052,-0.09944300095455283,0.03417,0.01013,0.00122,-17.9,2.5,-35.9
56.4099,17074.6567,0.13159978932531943,-0.1806408219089161,-0.10958950195145611,0.03601,-0.00575,0.00672,-17.9,2.4,-35.9
56.4264,17074.6767,0.13829332702503405,-0.18228819394596377,-0.1169671944481383,0.047,0.00586,0.0171,-17.9,2.4,-35.9
56.4445,17074.6967,0.14104613583255624,-0.18593742336829674,-0.1224886151000053,0.05433,-0.0143,0.00855,-17.9,2.4,-35.9
56.4668,17074.7167,0.13959394462890617,-0.19063213191899805,-0.12758986854132992,0.04578,-0.03446,-0.00367,-17.9,2.4,-35.9
56.4921,17074.7367,0.13509670600196516,-0.1941415979636706,-0.13373281374590285,0.03173,-0.02163,-0.00183,-17.9,2.3,-36.1
56.5126,17074.7567,0.13055959632979583,-0.19350636358004575,-0.14193015188951463,0.03723,-0.01247,0.00794,-17.9,2.3,-36.1
