AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg_ori,yaw_deg_ori_cal,yaw_deg,yaw_error,Quat_w,Quat_x,Quat_y,Quat_z,q_w,q_x,q_y,q_z,quat_angle_error_deg
0.0446,80184.0515,-0.09850426955825053,-0.8830405439670166,-0.02967760399343433,0.023480204422383577,-0.10288756695729284,0.23652360451544857,0.4458709060053412,16.777595453825334,-24.09217966722007,141.723404,152.8045543069066,0.0,141.72340399999996,0.2887142129964363,0.10813526,0.39109212,0.86717808,1.0,0.0,0.0,0.0,146.43801303342718
0.0478,80184.0715,-0.05904490934897266,-0.62204661123952,-0.055303962423517206,0.12169602211730049,-0.052770929155514,0.19166482437727944,0.5033375906854687,16.91618108580656,-23.936610213335477,141.965225,152.98991630872968,0.0,141.96522500000003,0.2867074265149617,0.10660569,0.39109299,0.86803246,1.0,0.0,0.0,0.0,146.67812651764606
0.0499,80184.0915,-0.03807850068517116,-0.391306462222345,-0.09516508531987533,0.20418898193062257,-0.0025461046400616534,0.15104689830636836,0.5438206867922908,17.08246993900556,-23.796032768235097,142.302643,153.19541790262056,0.0,142.302643,0.2844969909042733,0.10552683,0.39035249,0.86922407,1.0,0.0,0.0,0.0,146.9424326636319
0.0722,80184.1113,-0.060321764736013694,-0.20103748044379977,-0.1594953331083424,0.25952490777983805,0.042848092206936514,0.11727443730386228,0.5894060653642939,17.24215358113943,-23.706675751374,142.657516,153.36345952564062,0.0,142.657516,0.282438507138381,0.10450891,0.38879055,0.87071711,1.0,0.0,0.0,0.0,147.188407017358
0.097,80184.1315,-0.09390905332251309,-0.06189867944979355,-0.24596350739258632,0.27845584149344643,0.07185493965260509,0.0964922848675382,0.5944085965979369,17.371405035384438,-23.680154021547697,143.059402,153.51524024585547,0.0,143.05940199999998,0.2810055127817222,0.10560266,0.38656884,0.87203699,1.0,0.0,0.0,0.0,147.35954797528373
0.1007,80184.1516,-0.1351074670710375,0.046470609551235054,-0.33346139195594127,0.2576888430174665,0.07275200624920844,0.08962169065461656,0.5666829478319837,17.430276163176565,-23.73300756804912,143.438553,153.62602108046713,0.0,143.438553,0.2802544326745278,0.10807499,0.38403845,0.87309319,1.0,0.0,0.0,0.0,147.44921874570298
0.1217,80184.1715,-0.18515076310328604,0.14740690389908373,-0.396920607647969,0.2081110502065882,0.041560015191331165,0.07636323809926489,0.5285864086030916,17.428090832799732,-23.8432156150258,143.754639,153.66373401178342,0.0,143.754639,0.2801063622323596,0.11089136,0.38105702,0.87409329,1.0,0.0,0.0,0.0,147.46689432192878
0.1406,80184.1915,-0.2495986506644159,0.26202787357518,-0.42566976370989806,0.16188204436000236,-0.013837042302505733,0.009175395686082596,0.4554929787998443,17.36980253922023,-23.988156589991757,144.088577,153.72857516965124,0.0,144.088577,0.2794195061337521,0.1126277,0.37813056,0.87536108,1.0,0.0,0.0,0.0,147.54887582956454
0.1596,80184.2115,-0.33670146807716606,0.43031222752462606,-0.41631672366607475,0.1688013803056864,-0.07908125357536615,-0.16498931908219142,0.30773956873496644,17.169700814821297,-24.209637859332346,144.447784,153.97759702813198,0.0,144.447784,0.2767806852766681,0.11109256,0.3776089,0.87661988,1.0,0.0,0.0,0.0,147.86368094530178
0.1845,80184.2315,-0.40524226764916804,0.6762994741077049,-0.34182453507191823,0.26411997106238,-0.14390028710235012,-0.4487835312072819,0.052998514791717355,16.787837182365475,-24.520445717760285,144.824554,154.47879113969987,0.0,144.82455400000003,0.2719465690044996,0.10651604,0.38094687,0.87725645,1.0,0.0,0.0,0.0,148.43973612166113
