AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0436,80184.0461,10.38,-26.88,-5.64
0.0468,80184.0661,10.26,-26.7,-5.46
0.0492,80184.0861,10.32,-26.76,-5.22
0.0711,80184.106,10.44,-27,-4.98
0.0959,80184.1261,10.2,-27.12,-4.86
0.0996,80184.1462,10.2,-27.06,-5.16
0.1187,80184.1662,10.14,-27.18,-5.58
0.1397,80184.1862,9.84,-27.42,-5.88
0.1584,80184.2061,9.9,-27.3,-6.6
0.1787,80184.2262,9.78,-27.3,-6.9
0.1988,80184.2462,9.66,-27.24,-6.84
0.2191,80184.2662,9.84,-27.06,-6.9
0.239,80184.2861,10.08,-26.94,-7.08
0.2603,80184.3062,10.26,-27.18,-7.2
0.2841,80184.3262,10.32,-27,-7.74
0.3086,80184.3462,10.44,-26.76,-8.34
0.3198,80184.3662,10.44,-26.76,-8.34
0.3423,80184.387,10.44,-26.58,-8.1
0.3603,80184.4071,10.68,-26.76,-7.74
0.3833,80184.4272,10.74,-27.12,-7.32
0.3994,80184.4472,10.56,-27.3,-6.9
0.4238,80184.4672,10.32,-27.72,-6.9
0.441,80184.4872,10.2,-27.9,-6.72
0.4629,80184.5072,10.2,-27.36,-6.72
0.4831,80184.5272,10.08,-27.54,-7.14
0.5038,80184.5472,10.14,-27.36,-7.86
0.5196,80184.5672,10.14,-27.42,-8.22
0.5395,80184.5872,10.2,-28.08,-8.16
0.5632,80184.6072,10.26,-27.78,-7.98
0.5796,80184.6272,10.26,-27.66,-7.2
0.5994,80184.6472,9.96,-27.36,-6.9
0.6227,80184.6672,9.66,-27.12,-6.78
0.6418,80184.6882,9.72,-27,-6.6
0.6608,80184.7082,9.96,-27.18,-6.6
0.6808,80184.7282,10.26,-27.36,-6.18
0.7023,80184.7482,10.26,-27.3,-5.88
0.7204,80184.7682,9.96,-27.24,-5.52
0.7441,80184.7882,9.9,-26.94,-5.22
0.7636,80184.8092,9.96,-26.28,-5.28
0.7878,80184.8292,10.08,-25.92,-5.46
0.8023,80184.8491,10.8,-25.92,-6
0.824,80184.8692,10.92,-25.92,-6.42
0.8418,80184.8892,11.46,-25.8,-6.72
0.8613,80184.9092,11.46,-25.98,-6.18
0.8814,80184.9292,11.52,-25.98,-5.88
0.9018,80184.9492,11.4,-25.92,-5.88
0.9288,80184.9692,11.04,-26.16,-5.94
0.9476,80184.9892,11.04,-26.28,-6.6
0.9631,80185.0092,10.62,-25.92,-6.36
0.9836,80185.0292,10.62,-25.86,-6.3
1.0009,80185.049,10.68,-26.1,-6
1.0226,80185.0702,11.1,-25.68,-5.58
1.0432,80185.0901,11.34,-26.46,-5.88
1.0623,80185.1102,11.04,-26.64,-5.52
1.0823,80185.1302,10.44,-26.64,-5.4
1.1032,80185.1502,9.3,-26.88,-5.46
1.123,80185.1702,8.1,-26.64,-5.4
1.1425,80185.19,7.5,-27,-5.28
1.1626,80185.2102,6.72,-27,-5.22
1.1824,80185.2302,6.12,-27.42,-4.62
1.2041,80185.2501,5.52,-27.78,-4.2
1.2238,80185.2702,5.64,-27.72,-4.2
1.2581,80185.2901,5.16,-28.08,-4.08
1.2742,80185.3101,4.38,-27.96,-4.68
1.2843,80185.3302,4.14,-27.72,-4.98
1.3036,80185.3502,3.36,-27.78,-5.34
1.3256,80185.3702,3.36,-27.42,-6
1.344,80185.3902,3.72,-27.54,-6
1.367,80185.4102,3.66,-27.6,-5.88
1.3864,80185.4302,3.24,-27.6,-5.16
1.4037,80185.4502,3.48,-27.84,-4.56
1.4244,80185.4702,3.66,-27.54,-4.56
1.4444,80185.4902,3.72,-27.6,-4.32
1.4642,80185.5102,4.08,-27.54,-4.8
1.4823,80185.5302,4.68,-27.3,-5.22
1.5028,80185.5502,5.58,-27.24,-6
1.5226,80185.5702,7.14,-26.88,-6.36
1.5446,80185.5902,8.64,-26.46,-6.9
1.565,80185.6102,9.96,-25.92,-7.2
1.5886,80185.6302,11.34,-25.5,-7.32
1.604,80185.6502,12.36,-24.9,-7.8
1.6234,80185.6702,13.68,-24.24,-8.22
1.6429,80185.6902,14.64,-24.06,-8.7
1.6645,80185.7102,15.42,-23.52,-9.06
1.6823,80185.7302,15.84,-23.16,-9.3
1.7025,80185.7502,16.26,-22.92,-9.84
1.7232,80185.7702,16.14,-22.68,-9.72
1.7471,80185.7902,15.84,-22.86,-9.72
