AppTimestamp(s),MAC,Frequency,RSSI
2.7321,20:23:00:00:00:01,2437,-44
2.7321,20:23:00:00:00:15,2452,-55
2.7321,20:23:00:00:00:45,2412,-56
2.7321,20:23:00:00:00:44,2462,-57
2.7321,20:23:00:00:00:09,5200,-58
2.7321,20:23:00:00:00:82,2462,-60
2.7321,20:23:00:00:00:55,2427,-62
2.7321,20:23:00:00:00:80,5220,-63
2.7321,20:23:00:00:00:79,5220,-63
2.7321,20:23:00:00:00:73,2437,-63
2.7321,20:23:00:00:00:88,2462,-72
2.7321,20:23:00:00:00:46,2462,-79
2.7321,20:23:00:00:00:90,2437,-86
2.7321,20:23:00:00:00:28,2462,-91
6.7586,20:23:00:00:00:01,2437,-47
6.7586,20:23:00:00:00:44,2462,-53
6.7586,20:23:00:00:00:82,2462,-54
6.7586,20:23:00:00:00:55,2427,-57
6.7586,20:23:00:00:00:80,5220,-59
6.7586,20:23:00:00:00:79,5220,-59
6.7586,20:23:00:00:00:45,2412,-59
6.7586,20:23:00:00:00:15,2452,-61
6.7586,20:23:00:00:00:09,5200,-64
6.7586,20:23:00:00:00:73,2437,-68
6.7586,20:23:00:00:00:88,2462,-71
6.7586,20:23:00:00:00:25,2412,-80
6.7586,20:23:00:00:00:46,2462,-82
6.7586,20:23:00:00:00:65,2437,-84
10.7566,20:23:00:00:00:01,2437,-46
10.7566,20:23:00:00:00:82,2462,-55
10.7566,20:23:00:00:00:44,2462,-56
10.7566,20:23:00:00:00:09,5200,-56
10.7566,20:23:00:00:00:55,2427,-57
10.7566,20:23:00:00:00:15,2452,-57
10.7566,20:23:00:00:00:80,5220,-65
10.7566,20:23:00:00:00:79,5220,-65
10.7566,20:23:00:00:00:45,2412,-67
10.7566,20:23:00:00:00:88,2462,-70
10.7566,20:23:00:00:00:73,2437,-74
10.7566,20:23:00:00:00:46,2462,-78
10.7566,20:23:00:00:00:12,2417,-79
10.7566,20:23:00:00:03:25,2437,-84
10.7566,20:23:00:00:00:28,2462,-87
10.7566,20:23:00:00:00:26,2462,-89
10.7566,20:23:00:00:00:89,2452,-89
14.745,20:23:00:00:00:01,2437,-48
14.745,20:23:00:00:00:15,2452,-54
14.745,20:23:00:00:00:09,5200,-56
14.745,20:23:00:00:00:55,2427,-59
14.745,20:23:00:00:00:82,2462,-59
14.745,20:23:00:00:00:45,2412,-59
14.745,20:23:00:00:00:80,5220,-61
14.745,20:23:00:00:00:79,5220,-61
14.745,20:23:00:00:00:44,2462,-61
14.745,20:23:00:00:00:73,2437,-64
14.745,20:23:00:00:00:88,2462,-76
14.745,20:23:00:00:00:38,2457,-83
14.745,20:23:00:00:00:90,2437,-85
14.745,20:23:00:00:00:03,5200,-87
18.7545,20:23:00:00:00:01,2437,-42
18.7545,20:23:00:00:00:44,2462,-54
18.7545,20:23:00:00:00:82,2462,-55
18.7545,20:23:00:00:00:45,2412,-56
18.7545,20:23:00:00:00:55,2427,-58
18.7545,20:23:00:00:00:15,2452,-58
18.7545,20:23:00:00:00:09,5200,-59
18.7545,20:23:00:00:00:80,5220,-63
18.7545,20:23:00:00:00:79,5220,-63
18.7545,20:23:00:00:00:88,2462,-73
18.7545,20:23:00:00:00:30,2412,-89
18.7545,20:23:00:00:00:27,2462,-91
22.7844,20:23:00:00:00:01,2437,-46
22.7844,20:23:00:00:00:15,2452,-54
22.7844,20:23:00:00:00:55,2427,-55
22.7844,20:23:00:00:00:09,5200,-55
22.7844,20:23:00:00:00:45,2412,-56
22.7844,20:23:00:00:00:82,2462,-57
22.7844,20:23:00:00:00:44,2462,-58
22.7844,20:23:00:00:00:73,2437,-63
22.7844,20:23:00:00:00:80,5220,-68
22.7844,20:23:00:00:00:79,5220,-68
22.7844,20:23:00:00:00:88,2462,-75
22.7844,20:23:00:00:00:46,2462,-78
22.7844,20:23:00:00:03:25,2437,-81
22.7844,20:23:00:00:00:03,5200,-84
22.7844,20:23:00:00:00:38,2457,-87
22.7844,20:23:00:00:00:26,2462,-89
26.7623,20:23:00:00:00:01,2437,-44
26.7623,20:23:00:00:00:15,2452,-50
26.7623,20:23:00:00:00:09,5200,-55
26.7623,20:23:00:00:00:82,2462,-56
26.7623,20:23:00:00:00:44,2462,-57
26.7623,20:23:00:00:00:45,2412,-59
26.7623,20:23:00:00:00:73,2437,-62
26.7623,20:23:00:00:00:55,2427,-63
26.7623,20:23:00:00:00:79,5220,-65
26.7623,20:23:00:00:00:80,5220,-66
26.7623,20:23:00:00:00:88,2462,-75
26.7623,20:23:00:00:00:46,2462,-77
26.7623,20:23:00:00:03:25,2437,-77
26.7623,20:23:00:00:00:90,2437,-81
30.7701,20:23:00:00:00:01,2437,-45
30.7701,20:23:00:00:00:09,5200,-52
30.7701,20:23:00:00:00:44,2462,-53
30.7701,20:23:00:00:00:82,2462,-54
30.7701,20:23:00:00:00:55,2427,-57
30.7701,20:23:00:00:00:80,5220,-61
30.7701,20:23:00:00:00:79,5220,-61
30.7701,20:23:00:00:00:73,2437,-62
30.7701,20:23:00:00:00:45,2412,-62
30.7701,20:23:00:00:00:15,2452,-62
30.7701,20:23:00:00:00:88,2462,-71
30.7701,20:23:00:00:00:90,2437,-80
30.7701,20:23:00:00:00:24,2462,-80
34.7609,20:23:00:00:00:01,2437,-45
34.7609,20:23:00:00:00:44,2462,-52
34.7609,20:23:00:00:00:82,2462,-53
34.7609,20:23:00:00:00:09,5200,-54
34.7609,20:23:00:00:00:15,2452,-56
34.7609,20:23:00:00:00:55,2427,-57
34.7609,20:23:00:00:00:80,5220,-61
34.7609,20:23:00:00:00:79,5220,-61
34.7609,20:23:00:00:00:73,2437,-61
34.7609,20:23:00:00:00:45,2412,-62
34.7609,20:23:00:00:00:88,2462,-68
34.7609,20:23:00:00:00:12,2417,-80
34.7609,20:23:00:00:00:90,2437,-82
34.7609,20:23:00:00:00:46,2462,-83
34.7609,20:23:00:00:00:24,2462,-83
34.7609,20:23:00:00:00:65,2437,-84
34.7609,20:23:00:00:00:02,2437,-85
34.7609,20:23:00:00:00:03,5200,-88
38.7565,20:23:00:00:00:01,2437,-49
38.7565,20:23:00:00:00:15,2452,-56
38.7565,20:23:00:00:00:44,2462,-57
