AppTimestamp(s),MAC,Frequency,RSSI
2.7321,20:23:00:00:00:01,2437,-44
2.7321,20:23:00:00:00:15,2452,-55
2.7321,20:23:00:00:00:45,2412,-56
2.7321,20:23:00:00:00:44,2462,-57
2.7321,20:23:00:00:00:09,5200,-58
2.7321,20:23:00:00:00:82,2462,-60
2.7321,20:23:00:00:00:55,2427,-62
2.7321,20:23:00:00:00:80,5220,-63
2.7321,20:23:00:00:00:79,5220,-63
2.7321,20:23:00:00:00:73,2437,-63
6.7586,20:23:00:00:00:01,2437,-47
6.7586,20:23:00:00:00:44,2462,-53
6.7586,20:23:00:00:00:82,2462,-54
6.7586,20:23:00:00:00:55,2427,-57
6.7586,20:23:00:00:00:80,5220,-59
6.7586,20:23:00:00:00:79,5220,-59
6.7586,20:23:00:00:00:45,2412,-59
6.7586,20:23:00:00:00:15,2452,-61
6.7586,20:23:00:00:00:09,5200,-64
6.7586,20:23:00:00:00:73,2437,-68
10.7566,20:23:00:00:00:01,2437,-46
10.7566,20:23:00:00:00:82,2462,-55
10.7566,20:23:00:00:00:44,2462,-56
10.7566,20:23:00:00:00:09,5200,-56
10.7566,20:23:00:00:00:55,2427,-57
10.7566,20:23:00:00:00:15,2452,-57
10.7566,20:23:00:00:00:80,5220,-65
10.7566,20:23:00:00:00:79,5220,-65
10.7566,20:23:00:00:00:45,2412,-67
10.7566,20:23:00:00:00:88,2462,-70
14.745,20:23:00:00:00:01,2437,-48
14.745,20:23:00:00:00:15,2452,-54
14.745,20:23:00:00:00:09,5200,-56
14.745,20:23:00:00:00:55,2427,-59
14.745,20:23:00:00:00:82,2462,-59
14.745,20:23:00:00:00:45,2412,-59
14.745,20:23:00:00:00:80,5220,-61
14.745,20:23:00:00:00:79,5220,-61
14.745,20:23:00:00:00:44,2462,-61
14.745,20:23:00:00:00:73,2437,-64
18.7545,20:23:00:00:00:01,2437,-42
18.7545,20:23:00:00:00:44,2462,-54
18.7545,20:23:00:00:00:82,2462,-55
18.7545,20:23:00:00:00:45,2412,-56
18.7545,20:23:00:00:00:55,2427,-58
18.7545,20:23:00:00:00:15,2452,-58
18.7545,20:23:00:00:00:09,5200,-59
18.7545,20:23:00:00:00:80,5220,-63
18.7545,20:23:00:00:00:79,5220,-63
18.7545,20:23:00:00:00:88,2462,-73
22.7844,20:23:00:00:00:01,2437,-46
22.7844,20:23:00:00:00:15,2452,-54
22.7844,20:23:00:00:00:55,2427,-55
22.7844,20:23:00:00:00:09,5200,-55
22.7844,20:23:00:00:00:45,2412,-56
22.7844,20:23:00:00:00:82,2462,-57
22.7844,20:23:00:00:00:44,2462,-58
22.7844,20:23:00:00:00:73,2437,-63
22.7844,20:23:00:00:00:80,5220,-68
22.7844,20:23:00:00:00:79,5220,-68
26.7623,20:23:00:00:00:01,2437,-44
26.7623,20:23:00:00:00:15,2452,-50
26.7623,20:23:00:00:00:09,5200,-55
26.7623,20:23:00:00:00:82,2462,-56
26.7623,20:23:00:00:00:44,2462,-57
26.7623,20:23:00:00:00:45,2412,-59
26.7623,20:23:00:00:00:73,2437,-62
26.7623,20:23:00:00:00:55,2427,-63
26.7623,20:23:00:00:00:79,5220,-65
26.7623,20:23:00:00:00:80,5220,-66
30.7701,20:23:00:00:00:01,2437,-45
30.7701,20:23:00:00:00:09,5200,-52
30.7701,20:23:00:00:00:44,2462,-53
30.7701,20:23:00:00:00:82,2462,-54
30.7701,20:23:00:00:00:55,2427,-57
30.7701,20:23:00:00:00:80,5220,-61
30.7701,20:23:00:00:00:79,5220,-61
30.7701,20:23:00:00:00:73,2437,-62
30.7701,20:23:00:00:00:45,2412,-62
30.7701,20:23:00:00:00:15,2452,-62
34.7609,20:23:00:00:00:01,2437,-45
34.7609,20:23:00:00:00:44,2462,-52
34.7609,20:23:00:00:00:82,2462,-53
34.7609,20:23:00:00:00:09,5200,-54
34.7609,20:23:00:00:00:15,2452,-56
34.7609,20:23:00:00:00:55,2427,-57
34.7609,20:23:00:00:00:80,5220,-61
34.7609,20:23:00:00:00:79,5220,-61
34.7609,20:23:00:00:00:73,2437,-61
34.7609,20:23:00:00:00:45,2412,-62
38.7565,20:23:00:00:00:01,2437,-49
38.7565,20:23:00:00:00:15,2452,-56
38.7565,20:23:00:00:00:44,2462,-57
38.7565,20:23:00:00:00:55,2427,-57
38.7565,20:23:00:00:00:09,5200,-58
38.7565,20:23:00:00:00:45,2412,-61
38.7565,20:23:00:00:00:80,5220,-62
38.7565,20:23:00:00:00:82,2462,-62
38.7565,20:23:00:00:00:79,5220,-63
38.7565,20:23:00:00:00:73,2437,-65
42.7649,20:23:00:00:00:01,2437,-49
42.7649,20:23:00:00:00:55,2427,-56
42.7649,20:23:00:00:00:45,2412,-56
42.7649,20:23:00:00:00:15,2452,-57
42.7649,20:23:00:00:00:09,5200,-58
42.7649,20:23:00:00:00:44,2462,-59
42.7649,20:23:00:00:00:82,2462,-60
42.7649,20:23:00:00:00:80,5220,-62
42.7649,20:23:00:00:00:79,5220,-62
42.7649,20:23:00:00:00:73,2437,-62
46.7493,20:23:00:00:00:01,2437,-45
46.7493,20:23:00:00:00:55,2427,-52
46.7493,20:23:00:00:00:09,5200,-54
46.7493,20:23:00:00:00:44,2462,-59
46.7493,20:23:00:00:00:82,2462,-60
46.7493,20:23:00:00:00:45,2412,-60
46.7493,20:23:00:00:00:15,2452,-60
46.7493,20:23:00:00:00:80,5220,-62
46.7493,20:23:00:00:00:79,5220,-62
46.7493,20:23:00:00:00:73,2437,-62
50.7542,20:23:00:00:00:01,2437,-47
50.7542,20:23:00:00:00:09,5200,-54
50.7542,20:23:00:00:00:80,5220,-58
50.7542,20:23:00:00:00:79,5220,-58
50.7542,20:23:00:00:00:55,2427,-58
50.7542,20:23:00:00:00:44,2462,-59
50.7542,20:23:00:00:00:82,2462,-59
50.7542,20:23:00:00:00:15,2452,-59
50.7542,20:23:00:00:00:45,2412,-60
50.7542,20:23:00:00:00:73,2437,-63
54.7518,20:23:00:00:00:01,2437,-50
54.7518,20:23:00:00:00:55,2427,-54
54.7518,20:23:00:00:00:44,2462,-56
54.7518,20:23:00:00:00:82,2462,-57
