AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0442,80184.0504,-0.08002,0.21075,0.10751
0.0458,80184.0605,-0.07453,0.16982,0.15333
0.0474,80184.0704,-0.11423,0.14294,0.18082
0.0488,80184.0804,-0.16677,0.13622,0.18754
0.0496,80184.0904,-0.20831,0.13683,0.18876
0.0513,80184.1004,-0.22663,0.08186,0.18815
0.0718,80184.1102,-0.2193,-0.0507,0.20464
0.0731,80184.1204,-0.19548,-0.17715,0.21808
0.0966,80184.1304,-0.19364,-0.27428,0.20586
0.0989,80184.1403,-0.19792,-0.29322,0.18143
0.1002,80184.1505,-0.22052,-0.32865,0.16371
0.1129,80184.1604,-0.24557,-0.34575,0.16249
0.1208,80184.1704,-0.25962,-0.28283,0.17715
0.1283,80184.1804,-0.24862,-0.1405,0.17837
0.1403,80184.1904,-0.1741,0.07697,0.1857
0.148,80184.2005,-0.03421,0.34392,0.18998
0.1591,80184.2104,0.135,0.60781,0.21747
0.1671,80184.2204,0.27,0.7648,0.21747
0.1799,80184.2304,0.39095,0.85765,0.20586
0.1881,80184.2404,0.43127,0.28283,0.03115
0.2003,80184.2504,-0.33659,-1.96576,-1.05069
0.2077,80184.2605,-1.09406,-1.92911,-1.53694
0.2211,80184.2705,-1.34879,-1.16981,-1.1527
0.2278,80184.2804,-1.17592,-0.95051,-0.79229
0.2406,80184.2904,-0.87659,-0.90775,-0.46914
0.2554,80184.3004,-0.61942,-0.90897,-0.28894
0.2636,80184.3104,-0.39095,-0.73976,-0.20953
0.2733,80184.3205,-0.32681,-0.82955,-0.34514
0.2875,80184.3305,-0.11912,-0.75808,-0.31948
0.2913,80184.3404,0.03543,-0.68295,-0.18815
0.3096,80184.3504,0.08491,-0.21686,0.06414
0.3161,80184.3604,0.26023,0.44166,0.28222
0.3207,80184.3704,0.43738,0.80268,0.43799
0.3364,80184.3804,0.94073,0.54917,0.45754
0.343,80184.3913,0.95967,0.17349,0.54795
0.3527,80184.4014,0.93218,0.15272,0.4331
0.361,80184.4114,1.03236,0.09407,0.35003
0.3681,80184.4215,1.02381,-0.26695,0.39034
0.384,80184.4314,0.86254,-0.48808,0.40378
0.3899,80184.4414,0.4893,-0.44166,0.39706
0.4002,80184.4514,0.02932,-0.04337,0.3769
0.4112,80184.4614,-0.45204,0.34941,0.43494
0.4246,80184.4715,-1.01953,0.41844,0.5058
