AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0446,80184.0515,-0.80685,7.74285,5.96156
0.0478,80184.0715,-0.68953,7.50582,6.02621
0.0499,80184.0915,-0.66798,7.44836,6.40449
0.0722,80184.1113,-0.5387,7.25204,6.608
0.097,80184.1315,-0.09098,6.99825,6.65349
0.1007,80184.1516,-0.10534,6.91206,6.16268
0.1217,80184.1715,-0.08619,6.92164,6.01663
0.1406,80184.1915,0.19632,6.8546,6.90248
0.1596,80184.2115,0.24181,6.59603,7.23049
0.1845,80184.2315,0.25379,6.64152,6.59603
0.2013,80184.2515,1.72143,6.49068,5.18584
0.2221,80184.2716,0.07661,6.86657,7.58722
0.2415,80184.2915,0.07183,6.46434,8.82742
0.2645,80184.3115,0.80924,7.185,7.52737
0.2891,80184.3316,0.25857,6.84263,8.72686
0.3106,80184.3515,-0.64165,7.6806,9.49062
0.3216,80184.3715,-0.15323,6.79474,7.93678
0.3434,80184.3924,0.10534,6.42125,6.50505
0.3614,80184.4125,-0.4118,7.24964,6.22492
0.3844,80184.4325,-1.15401,7.39329,4.72137
0.4007,80184.4525,-0.50996,7.90565,4.40054
0.4252,80184.4726,-0.48363,7.28556,4.05099
0.4421,80184.4925,-1.42455,5.72693,6.67982
0.4639,80184.5125,0.47884,5.4109,8.42041
0.4864,80184.5326,1.99676,7.85777,12.22958
0.5049,80184.5526,4.64715,7.59441,10.54646
0.5224,80184.5725,3.81157,7.87214,5.67186
0.5411,80184.5925,1.38864,8.49942,2.32238
0.5643,80184.6126,-0.74939,7.11078,2.60489
0.5811,80184.6325,-0.47645,6.6056,5.25767
0.6007,80184.6525,1.29047,7.36217,7.81467
0.6243,80184.6726,2.71742,8.93995,8.2983
0.6432,80184.6936,2.27689,9.67736,7.12275
0.662,80184.7135,0.64643,8.65504,4.78122
0.6822,80184.7335,-0.34237,7.8051,3.58651
0.7034,80184.7536,0.30406,6.62715,3.88818
0.7219,80184.7735,0.29449,8.91361,4.32153
0.7452,80184.7935,-0.20351,10.14423,3.53384
0.7663,80184.8145,0.81403,9.22486,8.04691
0.7905,80184.8346,-3.80439,6.21056,19.04109
0.8042,80184.8545,-2.57856,7.13233,7.53216
0.8255,80184.8745,-3.95522,5.68144,2.70784
0.843,80184.8946,-2.99036,6.27999,0.34716
0.8626,80184.9146,-4.40294,5.9065,4.86023
0.8825,80184.9345,-4.65433,5.33668,9.0836
0.9031,80184.9545,-2.73897,5.4109,10.10832
0.9303,80184.9746,-2.79882,5.59046,10.29986
0.9501,80184.9945,-2.66953,5.41808,8.39168
0.9638,80185.0145,-2.66714,5.62637,5.82988
0.9846,80185.0346,-3.51469,5.22894,5.34386
1.0017,80185.0543,-5.3678,3.50032,6.78996
1.0246,80185.0755,-3.14119,3.36385,7.434
1.0444,80185.0954,0.23703,4.66869,7.14669
1.0633,80185.1155,3.77326,6.81869,6.68701
1.0831,80185.1355,5.91607,7.15148,5.46596
1.1043,80185.1555,6.87136,6.80672,7.21134
1.1249,80185.1755,7.24246,6.44759,8.61913
1.1439,80185.1953,6.92882,6.47632,6.87615
1.1636,80185.2155,7.33105,7.36217,5.44441
1.1839,80185.2355,8.85376,9.56244,5.50188
1.2062,80185.2555,8.49702,10.39562,4.55856
1.2257,80185.2755,7.01022,10.45069,4.50349
1.2625,80185.2955,5.76284,10.29267,4.86981
1.278,80185.3155,6.21774,11.29584,6.05015
1.2859,80185.3355,4.82432,11.30303,7.16106
1.3066,80185.3555,3.09331,10.41957,8.58082
1.3272,80185.3755,2.95205,9.5792,8.05409
