AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
60.9399,49.461282667648,11.111404024309,-2
66.8948,49.461301523533,11.111481467684,-2
72.8632,49.46125358652,11.111509621657,-2
80.2578,49.461231925319,11.111418786084,-2
88.0393,49.461206636646,11.11131516231,-2
94.368,49.461253857664,11.11128768669,-2
125.6492,49.461253857664,11.11128768669,-2
131.2924,49.461206636646,11.11131516231,-2
140.1002,49.461231925319,11.111418786084,-2
146.9752,49.46125358652,11.111509621657,-2
152.7626,49.461301523533,11.111481467684,-2
159.1304,49.461282667648,11.111404024309,-2
