AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg_ori,yaw_deg_ori_cal,yaw_deg,yaw_error,Quat_w,Quat_x,Quat_y,Quat_z,q_w,q_x,q_y,q_z,quat_angle_error_deg
0.0307,82183.7974,-2.2589909469921334,2.5956886649455804,-0.4377079318703778,0.7644606775272494,-0.26934723786189596,3.2216167347776437,5.411905709605307,28.921936110267985,-27.58116853688049,-130.844269,-130.98100727667588,0.0,130.844269,0.4284348663149098,0.25280505,-0.2551963,-0.82910073,1.0,0.0,0.0,0.0,129.26345246727055
0.0324,82183.8174,-2.6884076107941968,1.9237546552873688,0.08553030988070454,0.6751028948768565,-0.07421882402756097,3.0849559962981106,4.346776707025327,29.727724683790502,-27.402983972807558,-127.484894,-125.8650301747842,0.0,127.484894,0.4548257646576161,0.26357901,-0.23637739,-0.81718135,1.0,0.0,0.0,0.0,125.89255163630942
0.034,82183.8374,-2.9783086282507116,1.2878212471666415,0.5184746119342307,0.5563740373588533,0.07489717922193406,2.929643370452295,3.0618289773299843,30.447806068226825,-27.219700366882172,-123.862938,-120.4908171972032,0.0,123.862938,0.4821156515913724,0.27152091,-0.21601436,-0.80447417,1.0,0.0,0.0,0.0,122.35266009283681
0.0574,82183.8572,-3.16149634461742,0.853510206193596,0.8028387567133723,0.40610133604600407,0.15926899624186575,2.759589294161559,2.016984013897819,30.850923469978994,-27.18445752831012,-120.481216,-115.81141875154768,0.0,120.481216,0.5064315148062779,0.27541739,-0.19868471,-0.79258865,1.0,0.0,0.0,0.0,119.14714861704755
0.0914,82183.8774,-3.279897153345135,0.5962133812746884,0.9600251832551692,0.2468852880485506,0.16790430362657738,2.599318835246172,1.3096127989032347,31.001767882054317,-27.263877888149327,-117.469704,-111.90510480549524,0.0,117.469704,0.5273940242478835,0.27674648,-0.18448082,-0.7818144,1.0,0.0,0.0,0.0,116.34090389488522
0.093,82183.8974,-3.2958133217190557,0.3871166396650678,1.0654983437318926,0.11214853169118977,0.10984455819736194,2.4662590263865596,0.7981966252665096,31.022710636556706,-27.381839012276153,-114.722389,-108.49762446492078,0.0,114.722389,0.5461820196813233,0.27666739,-0.17164291,-0.77180248,1.0,0.0,0.0,0.0,113.78904843228077
0.1159,82183.9173,-3.1515458789866346,0.1486125292091165,1.1853747517754964,0.025227031213589712,0.019395784937103644,2.3515379400076037,0.31815946461923517,30.9241173403775,-27.568811750153245,-111.944183,-105.22174249860039,0.0,111.944183,0.564774668152271,0.27581871,-0.16008598,-0.76113474,1.0,0.0,0.0,0.0,111.22670934410458
0.1324,82183.9374,-2.8814392629661136,-0.08572726993618218,1.3324198683437167,-0.010732855441868305,-0.06336464390198715,2.2297607936701422,-0.18290166532269936,30.686476448450016,-27.86764968770003,-108.892761,-101.74605840912191,0.0,108.892761,0.5846288442765779,0.27555606,-0.15094844,-0.74799234,1.0,0.0,0.0,0.0,108.446452222912
0.152,82183.9574,-2.6049084160103684,-0.23870995097086367,1.4729295898268617,-0.0037739615704451834,-0.11821641099371402,2.088670391889007,-0.6350646253358647,30.416939984386943,-28.177387049749484,-105.803009,-98.21558544650146,0.0,105.803009,0.604329561747426,0.27666706,-0.1435813,-0.73322952,1.0,0.0,0.0,0.0,105.63877386834763
0.1735,82183.9773,-2.420136739962721,-0.23813111703575407,1.5428216308558564,0.030561930187585906,-0.13917199511779949,1.9471488995573947,-0.8181584378190045,30.162634341700098,-28.47698733647502,-103.318634,-95.4975974611704,0.0,103.318634,0.6197831229901333,0.2766231,-0.13814907,-0.72129285,1.0,0.0,0.0,0.0,103.39940261022727
