AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0297,82183.7962,-0.80695,2.63466,1.8497
0.0315,82183.8062,-1.03053,2.74584,1.95966
0.0321,82183.8162,-1.18508,2.71163,2.02319
0.0331,82183.8263,-1.21929,2.50577,2.01341
0.0337,82183.8363,-1.16736,2.21927,1.9676
0.056,82183.8462,-1.08734,2.00852,1.90346
0.057,82183.856,-0.98349,1.75746,1.81305
0.0885,82183.8662,-0.91385,1.5797,1.73791
0.0911,82183.8762,-0.85094,1.44347,1.67683
0.0922,82183.8863,-0.80084,1.37567,1.66705
0.0928,82183.8963,-0.73182,1.31336,1.73058
0.0991,82183.9063,-0.6353,1.26205,1.83687
0.1154,82183.9162,-0.51129,1.27365,2.01036
0.1195,82183.9262,-0.43616,1.36284,2.1362
0.1315,82183.9362,-0.38912,1.43248,2.16368
0.1395,82183.9463,-0.33842,1.35673,2.08244
0.1516,82183.9563,-0.27855,1.14415,1.89002
0.1596,82183.9663,-0.31093,0.95112,1.53388
0.1728,82183.9762,-0.27367,1.17714,1.2706
0.1792,82183.9862,-0.24129,1.20951,1.21684
0.2015,82183.9962,-0.32254,0.88331,1.23639
0.2047,82184.0062,-0.37629,0.76908,1.33841
0.2177,82184.0163,-0.35491,0.89919,1.41721
0.2204,82184.0263,-0.31582,1.06229,1.39155
0.2334,82184.0362,-0.25107,1.30175,1.38361
0.2387,82184.0462,-0.19792,1.48013,1.43004
0.2519,82184.0562,-0.16493,1.49967,1.49234
0.262,82184.0662,-0.14111,1.27426,1.54182
0.2714,82184.0762,-0.10507,0.69211,1.52961
0.2805,82184.0863,-0.06475,0.07269,1.4618
0.2954,82184.0962,-0.17043,-0.24251,1.38178
0.3013,82184.1062,-0.28894,0.85338,1.28037
0.3144,82184.1162,-0.33414,1.80144,1.4392
0.3191,82184.1262,-0.3207,1.87413,1.44897
0.3309,82184.1362,-0.26267,1.7935,1.38239
0.3391,82184.1463,-0.18937,1.59619,1.26327
0.3508,82184.1563,-0.09774,1.24311,1.12277
0.3609,82184.1662,-0.02993,0.9896,1.10444
0.3741,82184.1762,0.09468,0.79229,1.21318
0.3797,82184.1862,0.21197,0.69883,1.40071
0.3933,82184.1962,0.32132,0.57177,1.62979
0.4035,82184.2062,0.40073,0.44471,1.77762
0.4126,82184.2172,0.51068,0.28466,1.89368
0.4203,82184.2272,0.60048,0.32559,1.95049
0.433,82184.2373,0.71654,1.02564,2.09649
0.4402,82184.2472,0.70983,0.99388,2.16246
0.4648,82184.2572,0.77885,0.90713,2.15941
0.4702,82184.2672,0.93829,0.94562,2.11909
0.4787,82184.2772,1.03053,0.88698,1.98653
0.481,82184.2872,1.03053,0.81734,1.86253
0.4976,82184.2973,0.95478,0.77763,1.71714
0.5063,82184.3072,0.79596,0.74709,1.64873
0.5153,82184.3172,0.5229,0.67684,1.64201
0.5214,82184.3272,0.22297,0.59987,1.71348
0.5368,82184.3372,-0.03726,0.52107,1.82771
0.5437,82184.3472,-0.24679,0.41417,1.93339
0.554,82184.3573,-0.42638,0.29138,1.99448
0.5613,82184.3673,-0.51679,0.23824,1.99997
0.5727,82184.3772,-0.53512,0.26939,1.95171
0.5805,82184.3872,-0.4893,0.36285,1.85947
0.5969,82184.3972,-0.38851,0.49663,1.70248
0.6006,82184.4072,-0.2926,0.57605,1.55038
0.6131,82184.4172,-0.18448,0.57238,1.41171
0.6233,82184.4273,-0.09591,0.50152,1.38361
0.6339,82184.4372,0.07697,0.35613,1.44653
0.6463,82184.4472,0.22907,0.24129,1.52716
0.6529,82184.4572,0.44349,0.07453,1.63406
0.6644,82184.4682,0.60903,-0.03787,1.71714
0.6739,82184.4782,0.71166,-0.03726,1.81183
0.6813,82184.4882,0.68722,0.05925,1.92911
0.6938,82184.4982,0.58582,0.25107,2.1588
0.7015,82184.5083,0.46487,0.57544,2.39398
0.7149,82184.5183,0.21136,1.04641,2.62855
