AppTimestamp(s),MAC,RSSI
0.3343,BE:AC:20:23:00:04,-91
0.5509,BE:AC:20:23:00:04,-93
0.8629,BE:AC:20:23:00:02,-62
1.0225,BE:AC:20:23:00:01,-100
1.0725,BE:AC:20:23:00:02,-78
1.1779,BE:AC:20:23:00:04,-92
1.2704,BE:AC:20:23:00:02,-62
1.3789,BE:AC:20:23:00:04,-85
1.456,BE:AC:20:23:00:02,-63
1.656,BE:AC:20:23:00:02,-67
1.7868,BE:AC:20:23:00:04,-88
1.8718,BE:AC:20:23:00:02,-58
1.9848,BE:AC:20:23:00:04,-91
2.3919,BE:AC:20:23:00:04,-88
2.5997,BE:AC:20:23:00:04,-96
3.0064,BE:AC:20:23:00:04,-88
4.0482,BE:AC:20:23:00:04,-91
4.1184,BE:AC:20:23:00:02,-79
4.252,BE:AC:20:23:00:04,-95
4.4837,BE:AC:20:23:00:04,-94
4.5394,BE:AC:20:23:00:02,-72
4.7371,BE:AC:20:23:00:02,-62
4.8971,BE:AC:20:23:00:01,-96
4.9376,BE:AC:20:23:00:02,-62
5.0502,BE:AC:20:23:00:04,-92
5.2699,BE:AC:20:23:00:04,-90
5.338,BE:AC:20:23:00:02,-73
5.5533,BE:AC:20:23:00:02,-66
5.7826,BE:AC:20:23:00:02,-75
6.1805,BE:AC:20:23:00:02,-66
6.5065,BE:AC:20:23:00:04,-90
6.7852,BE:AC:20:23:00:02,-69
6.8956,BE:AC:20:23:00:04,-89
7.2105,BE:AC:20:23:00:02,-62
8.0013,BE:AC:20:23:00:02,-66
8.5384,BE:AC:20:23:00:04,-91
8.616,BE:AC:20:23:00:02,-68
8.733,BE:AC:20:23:00:04,-95
8.8206,BE:AC:20:23:00:02,-59
8.9252,BE:AC:20:23:00:04,-87
9.024,BE:AC:20:23:00:02,-70
9.2476,BE:AC:20:23:00:02,-69
9.4396,BE:AC:20:23:00:02,-69
9.6453,BE:AC:20:23:00:02,-64
9.8492,BE:AC:20:23:00:01,-97
9.961,BE:AC:20:23:00:04,-84
10.0392,BE:AC:20:23:00:02,-69
10.2114,BE:AC:20:23:00:04,-93
10.2943,BE:AC:20:23:00:02,-71
10.3494,BE:AC:20:23:00:04,-89
10.4882,BE:AC:20:23:00:02,-69
10.5577,BE:AC:20:23:00:04,-94
10.6657,BE:AC:20:23:00:02,-69
12.4022,BE:AC:20:23:00:04,-83
