AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.031,82183.7974,39.776005,15.124753,-130.844269,0.25280505,-0.2551963,-0.82910073
0.0327,82183.8174,38.762344,16.063795,-127.484894,0.26357901,-0.23637739,-0.81718135
0.0344,82183.8374,37.543594,16.755089,-123.862938,0.27152091,-0.21601436,-0.80447417
0.0577,82183.8572,36.435009,17.009151,-120.481216,0.27541739,-0.19868471,-0.79258865
0.0917,82183.8774,35.476456,17.003426,-117.469704,0.27674648,-0.18448082,-0.7818144
0.0933,82183.8974,34.553143,16.910624,-114.722389,0.27666739,-0.17164291,-0.77180248
0.1164,82183.9173,33.727585,16.703697,-111.944183,0.27581871,-0.16008598,-0.76113474
0.1329,82183.9374,33.230774,16.368572,-108.892761,0.27555606,-0.15094844,-0.74799234
0.1524,82183.9574,33.021404,16.07588,-105.803009,0.27666706,-0.1435813,-0.73322952
0.1745,82183.9773,32.832474,15.730674,-103.318634,0.2766231,-0.13814907,-0.72129285
0.2025,82183.9974,32.526142,16.005732,-101.532089,0.27892473,-0.13027099,-0.71167445
0.2192,82184.0174,32.054588,15.809505,-99.649246,0.27742073,-0.12367858,-0.70290017
0.2339,82184.0373,31.622456,15.711889,-97.633873,0.27670467,-0.11654214,-0.69281572
0.2541,82184.0573,31.355213,16.11672,-95.679581,0.27963191,-0.10774101,-0.68122095
0.2718,82184.0773,31.379242,16.467577,-93.639397,0.28368422,-0.10081458,-0.66829604
0.2961,82184.0973,31.619528,15.725676,-91.668495,0.28245685,-0.10188486,-0.65773493
0.3151,82184.1174,31.568821,14.925684,-89.823227,0.27925244,-0.10190794,-0.64861679
0.3317,82184.1374,31.564575,15.784424,-87.791618,0.28574958,-0.0915771,-0.6339801
0.3514,82184.1574,31.73255,16.533602,-85.936386,0.29223949,-0.08320414,-0.620049
0.3761,82184.1774,32.00676,16.852144,-84.468018,0.29659873,-0.07902089,-0.60922551
0.3941,82184.1974,32.537064,16.692595,-82.842888,0.30003023,-0.07888658,-0.59788311
0.4133,82184.2184,33.341789,15.950799,-80.732422,0.30254683,-0.08273122,-0.58412004
0.4336,82184.2384,34.271763,14.647004,-78.17778,0.3036299,-0.0897144,-0.56846875
0.4693,82184.2583,35.344692,13.88261,-75.392235,0.30885696,-0.09315284,-0.54931694
0.4799,82184.2784,36.580833,12.836274,-72.50811,0.31425545,-0.09883924,-0.52968085
0.4985,82184.2984,37.954834,11.763358,-69.875603,0.32067946,-0.1058148,-0.51139021
