AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0637,6244.6343,-16.2,-14.7,-24.7
0.0669,6244.6543,-16.2,-14.7,-24.7
0.0706,6244.6743,-16.1,-14.8,-24.6
0.0741,6244.6943,-16.1,-14.8,-24.6
0.0771,6244.7143,-16.1,-14.8,-24.8
0.0876,6244.7343,-16,-14.9,-24.7
0.1341,6244.7543,-15.9,-14.9,-24.6
0.1357,6244.7743,-15.9,-14.9,-24.5
0.1462,6244.7943,-15.9,-14.9,-24.5
0.1701,6244.8142,-15.8,-14.9,-24.4
0.1865,6244.8342,-15.7,-15,-24.4
0.2065,6244.8542,-15.7,-15.1,-24.4
0.2285,6244.8742,-15.7,-15.2,-24.5
0.2465,6244.8942,-15.6,-15.2,-24.5
0.2695,6244.9142,-15.6,-15.3,-24.5
0.2889,6244.9342,-15.5,-15.3,-24.5
0.3064,6244.9542,-15.4,-15.2,-24.6
0.3275,6244.9742,-15.3,-15.2,-24.7
0.3514,6244.9942,-15.1,-15.1,-24.8
0.3668,6245.0142,-14.9,-15,-24.9
0.3863,6245.0342,-14.7,-14.9,-25
0.4084,6245.0542,-14.5,-14.8,-25.3
0.4287,6245.0742,-14.3,-14.7,-25.6
0.446,6245.0942,-14,-14.5,-25.9
0.4685,6245.1142,-13.8,-14.3,-26.3
0.4893,6245.1342,-13.6,-14,-26.5
0.5379,6245.1542,-13.3,-13.8,-26.7
0.5572,6245.1742,-13,-13.5,-27
0.5646,6245.1942,-12.8,-13.2,-27.3
0.57,6245.2142,-12.5,-12.9,-27.6
0.5931,6245.2341,-12.3,-12.5,-27.9
0.6115,6245.2541,-12.1,-12.2,-28.2
0.636,6245.2741,-11.9,-11.9,-28.5
0.655,6245.2941,-11.8,-11.6,-28.7
0.6679,6245.3142,-11.7,-11.2,-28.8
0.6877,6245.3342,-11.7,-10.8,-28.9
0.7135,6245.3542,-11.7,-10.6,-29.1
0.7325,6245.3742,-11.8,-10.3,-29.2
0.7477,6245.3943,-11.8,-10,-29.2
0.7686,6245.4143,-11.8,-9.8,-29.2
0.788,6245.4343,-11.9,-9.7,-29.3
0.8131,6245.4544,-12.1,-9.5,-29.3
0.8428,6245.4744,-12.3,-9.4,-29.2
0.8517,6245.4944,-12.6,-9.4,-29.2
0.8677,6245.5144,-12.9,-9.5,-29
0.8896,6245.5345,-13.2,-9.6,-28.7
0.9073,6245.5545,-13.6,-9.8,-28.6
0.932,6245.5745,-14.1,-10.1,-28.2
0.9497,6245.5946,-14.7,-10.8,-27.8
0.969,6245.6146,-15.6,-11.8,-26.9
0.989,6245.6346,-16.1,-12.5,-26.5
1.0167,6245.6546,-16.4,-13.3,-25.4
1.033,6245.6747,-17.3,-14.1,-24.7
1.0526,6245.6947,-17.5,-14.6,-23.8
1.071,6245.7147,-18.4,-15.1,-23.5
1.0975,6245.7348,-19.3,-16.1,-23.2
1.1152,6245.7548,-19,-15.9,-22.6
1.1308,6245.7748,-19.1,-16.1,-21.8
1.1737,6245.7948,-19.5,-16.2,-21.7
1.1746,6245.8149,-19.3,-16.4,-21.7
1.1895,6245.8349,-19.4,-16.3,-22
1.2059,6245.8549,-19.5,-16.6,-22.1
1.2268,6245.875,-19.7,-16.8,-21.9
1.2495,6245.895,-19.7,-16.9,-21.7
1.2674,6245.915,-19.7,-17,-21.6
1.2875,6245.935,-19.7,-17.1,-21.5
1.3126,6245.955,-19.6,-17.1,-21.6
1.3276,6245.975,-19.5,-17.1,-21.8
1.3482,6245.995,-19.3,-17,-22
1.3697,6246.015,-19.1,-16.8,-22.3
1.3875,6246.035,-18.8,-16.5,-22.6
1.4077,6246.0549,-17.9,-15.2,-24.1
1.4313,6246.0749,-17.2,-14.1,-24.9
1.4511,6246.0949,-16.6,-12.9,-26.5
1.4704,6246.1149,-16.3,-11.9,-27.2
1.4929,6246.1349,-16.9,-11,-28
1.5104,6246.1549,-17.3,-8.8,-27.7
1.5313,6246.1749,-17.8,-5.9,-27.2
1.5563,6246.1949,-18.5,-3,-29.2
1.577,6246.2149,-18,-0.3,-29
1.6007,6246.2349,-17.3,1.1,-29.2
1.617,6246.2549,-17.1,1.5,-28.2
1.6378,6246.2749,-17.2,0.9,-29
1.6522,6246.2949,-16.6,-1.6,-29
1.6704,6246.3149,-15.2,-3.5,-28.6
1.6928,6246.3349,-15.5,-6.1,-28.6
1.7092,6246.3549,-16.9,-8.3,-28.7
1.7303,6246.3749,-16.6,-9.2,-29.1
1.7475,6246.3949,-15.7,-8.3,-27.3
1.7663,6246.4149,-14.9,-8.5,-30
1.7928,6246.4349,-15,-8.6,-29.9
1.8067,6246.4548,-13.7,-7.6,-29.7
1.8306,6246.4748,-14.9,-8.1,-29.3
1.8595,6246.4948,-15.7,-7.6,-29.5
1.8702,6246.5148,-16.3,-7.7,-27.2
1.8902,6246.5348,-16.4,-7.9,-29
1.9106,6246.5548,-17,-7.2,-28.6
1.93,6246.5748,-16.4,-7,-28.3
1.9513,6246.5948,-16.1,-7.6,-28.1
1.9722,6246.6148,-16.9,-7.2,-27.5
1.9908,6246.6348,-17.8,-6.1,-27.7
2.011,6246.6548,-19.3,-4.9,-26
2.0316,6246.6748,-21.6,-5,-26.8
2.0477,6246.6948,-21.9,-4,-25.6
2.0869,6246.7148,-23.8,-3.4,-23.8
2.0984,6246.7348,-24.9,-3.5,-22.9
2.1121,6246.7548,-25.7,-2.9,-21.3
2.1267,6246.7748,-26,-2.1,-19.9
2.1481,6246.7948,-27.5,-2.8,-18.6
2.1683,6246.8148,-28.9,-3.9,-19.4
2.1887,6246.8348,-29.4,-4.1,-17.8
2.2105,6246.8547,-29.7,-5.1,-16.8
2.2319,6246.8747,-30.8,-6.5,-13.5
2.2472,6246.8947,-31.7,-8.4,-12.9
2.2724,6246.9147,-31.4,-10.2,-11.2
2.2897,6246.9347,-31.4,-11.7,-11.6
2.3092,6246.9547,-30,-14.1,-8.6
2.3311,6246.9747,-29.9,-15.4,-10.3
2.3498,6246.9947,-29.3,-16.9,-9.8
2.3754,6247.0147,-28.9,-18.1,-9.9
2.3915,6247.0347,-28,-19.8,-10.5
2.4151,6247.0547,-25.7,-20.3,-10.6
2.4372,6247.0747,-23,-21.5,-12.4
2.4501,6247.0947,-21.7,-22.1,-13.2
2.468,6247.1147,-18.6,-23.5,-13.4
2.4882,6247.1347,-17.2,-24.5,-14.7
2.5087,6247.1547,-15.9,-24.7,-14.7
2.5289,6247.1747,-10.8,-25.1,-13.3
2.5463,6247.1947,-10.2,-24.9,-14.8
2.5709,6247.2147,-13.3,-23.3,-20
2.5879,6247.2347,-9.2,-23.3,-17.7
2.6075,6247.2547,-13.1,-20.5,-21.3
2.654,6247.2746,-9.3,-19.9,-21.9
2.662,6247.2946,-9.7,-19.2,-21.1
