AppTimestamp(s),MAC,Frequency,RSSI
1.1323,20:23:00:00:00:15,2452,-53
1.1323,20:23:00:00:00:44,2462,-58
1.1323,20:23:00:00:00:79,5220,-61
1.1323,20:23:00:00:00:80,5220,-62
1.1323,20:23:00:00:00:82,2462,-62
1.1323,20:23:00:00:00:88,2462,-63
3.0909,20:23:00:00:00:15,2452,-57
3.0909,20:23:00:00:00:44,2462,-60
3.0909,20:23:00:00:00:55,2427,-61
3.0909,20:23:00:00:00:82,2462,-62
3.0909,20:23:00:00:00:80,5220,-63
3.0909,20:23:00:00:00:79,5220,-64
5.0809,20:23:00:00:00:15,2452,-61
5.0809,20:23:00:00:00:80,5220,-61
5.0809,20:23:00:00:00:79,5220,-62
5.0809,20:23:00:00:00:44,2462,-62
5.0809,20:23:00:00:00:01,2437,-63
5.0809,20:23:00:00:00:82,2462,-63
7.0933,20:23:00:00:00:15,2452,-54
7.0933,20:23:00:00:00:44,2462,-61
7.0933,20:23:00:00:00:88,2462,-61
7.0933,20:23:00:00:00:82,2462,-61
7.0933,20:23:00:00:00:79,5220,-63
7.0933,20:23:00:00:00:80,5220,-63
9.0838,20:23:00:00:00:15,2452,-57
9.0838,20:23:00:00:00:82,2462,-60
9.0838,20:23:00:00:00:79,5220,-63
9.0838,20:23:00:00:00:80,5220,-63
9.0838,20:23:00:00:00:55,2427,-64
9.0838,20:23:00:00:00:44,2462,-66
11.0948,20:23:00:00:00:15,2452,-56
11.0948,20:23:00:00:00:88,2462,-61
11.0948,20:23:00:00:00:79,5220,-65
11.0948,20:23:00:00:00:80,5220,-65
11.0948,20:23:00:00:00:01,2437,-66
11.0948,20:23:00:00:00:44,2462,-66
13.2394,20:23:00:00:00:15,2452,-51
13.2394,20:23:00:00:00:55,2427,-61
13.2394,20:23:00:00:00:82,2462,-62
13.2394,20:23:00:00:00:79,5220,-63
13.2394,20:23:00:00:00:44,2462,-63
13.2394,20:23:00:00:00:80,5220,-63
15.1093,20:23:00:00:00:15,2452,-55
15.1093,20:23:00:00:00:55,2427,-60
15.1093,20:23:00:00:00:44,2462,-62
15.1093,20:23:00:00:00:79,5220,-63
15.1093,20:23:00:00:00:80,5220,-63
15.1093,20:23:00:00:00:82,2462,-64
17.0753,20:23:00:00:00:15,2452,-54
17.0753,20:23:00:00:00:79,5220,-61
17.0753,20:23:00:00:00:80,5220,-61
17.0753,20:23:00:00:00:88,2462,-61
17.0753,20:23:00:00:00:44,2462,-67
17.0753,20:23:00:00:00:82,2462,-67
19.1041,20:23:00:00:00:15,2452,-56
19.1041,20:23:00:00:00:88,2462,-62
19.1041,20:23:00:00:00:01,2437,-63
19.1041,20:23:00:00:00:65,2437,-64
19.1041,20:23:00:00:00:79,5220,-66
19.1041,20:23:00:00:00:80,5220,-66
21.0994,20:23:00:00:00:15,2452,-52
21.0994,20:23:00:00:00:79,5220,-65
21.0994,20:23:00:00:00:80,5220,-65
21.0994,20:23:00:00:00:55,2427,-67
21.0994,20:23:00:00:00:88,2462,-68
21.0994,20:23:00:00:00:01,2437,-69
23.1517,20:23:00:00:00:15,2452,-55
23.1517,20:23:00:00:00:79,5220,-64
23.1517,20:23:00:00:00:80,5220,-64
23.1517,20:23:00:00:00:55,2427,-65
23.1517,20:23:00:00:00:44,2462,-67
23.1517,20:23:00:00:00:73,2437,-68
25.1039,20:23:00:00:00:15,2452,-57
25.1039,20:23:00:00:00:79,5220,-62
25.1039,20:23:00:00:00:44,2462,-62
25.1039,20:23:00:00:00:80,5220,-62
25.1039,20:23:00:00:03:25,2437,-63
25.1039,20:23:00:00:00:01,2437,-65
27.0582,20:23:00:00:00:15,2452,-55
27.0582,20:23:00:00:00:55,2427,-57
27.0582,20:23:00:00:00:79,5220,-64
27.0582,20:23:00:00:00:80,5220,-64
27.0582,20:23:00:00:00:88,2462,-66
27.0582,20:23:00:00:00:45,2412,-66
29.0832,20:23:00:00:00:15,2452,-56
29.0832,20:23:00:00:00:79,5220,-63
29.0832,20:23:00:00:00:80,5220,-63
29.0832,20:23:00:00:00:88,2462,-66
29.0832,20:23:00:00:00:55,2427,-66
29.0832,20:23:00:00:00:45,2412,-66
31.1,20:23:00:00:00:15,2452,-58
31.1,20:23:00:00:00:79,5220,-62
31.1,20:23:00:00:00:80,5220,-62
31.1,20:23:00:00:00:82,2462,-63
31.1,20:23:00:00:00:88,2462,-64
31.1,20:23:00:00:00:44,2462,-65
33.1119,20:23:00:00:00:15,2452,-53
33.1119,20:23:00:00:00:88,2462,-61
33.1119,20:23:00:00:00:55,2427,-62
33.1119,20:23:00:00:00:79,5220,-64
33.1119,20:23:00:00:00:44,2462,-65
33.1119,20:23:00:00:00:80,5220,-65
35.0931,20:23:00:00:00:15,2452,-53
35.0931,20:23:00:00:00:79,5220,-60
35.0931,20:23:00:00:00:55,2427,-60
35.0931,20:23:00:00:00:80,5220,-61
35.0931,20:23:00:00:00:88,2462,-67
35.0931,20:23:00:00:00:44,2462,-68
37.0956,20:23:00:00:00:15,2452,-54
37.0956,20:23:00:00:00:44,2462,-60
37.0956,20:23:00:00:00:82,2462,-60
37.0956,20:23:00:00:00:55,2427,-61
37.0956,20:23:00:00:00:79,5220,-66
