AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0652,6244.6343,-2.04711,9.26105,5.80372
0.0684,6244.6543,-2.59539,9.19162,6.00245
0.072,6244.6743,-2.96411,8.97374,6.27061
0.0735,6244.6943,-3.10298,8.80375,6.57228
0.0763,6244.7143,-2.87074,8.45897,6.72552
0.0872,6244.7343,-2.55948,8.12856,6.74707
0.1347,6244.7543,-2.29372,7.96575,6.65369
0.1369,6244.7743,-2.03274,7.8604,6.40229
0.1457,6244.7943,-1.93936,7.68323,6.30652
0.1692,6244.8142,-1.87232,7.3193,6.35919
0.1877,6244.8342,-1.5898,7.11578,6.29694
0.2056,6244.8542,-1.29291,6.95058,5.90668
0.2274,6244.8742,-1.23305,6.66327,5.54993
0.2455,6244.8942,-1.28573,6.26342,5.35839
0.2657,6244.9142,-1.21629,5.93062,5.47571
0.2878,6244.9342,-0.96968,5.73668,5.78696
0.3054,6244.9542,-0.56744,5.64331,5.95217
0.3316,6244.9742,0.00479,5.59542,5.70795
0.3477,6244.9942,0.3328,5.66007,5.38472
0.3658,6245.0142,0.39506,5.71992,5.32726
0.3849,6245.0342,0.51956,5.7726,5.60021
0.4071,6245.0542,0.86194,5.78696,5.84921
0.4335,6245.0742,1.26418,5.82048,5.98329
0.445,6245.0942,1.61374,5.85161,5.91625
0.4675,6245.1142,1.86275,5.94259,5.60021
0.4872,6245.1342,2.13569,6.14371,5.13811
0.5295,6245.1542,2.23625,6.23469,4.88671
0.562,6245.1742,2.01598,6.27061,4.98967
0.568,6245.1942,1.78373,6.50524,5.32487
0.569,6245.2142,1.88908,6.84044,5.71753
0.5917,6245.2341,2.01598,7.17804,6.1078
0.611,6245.2541,1.98007,7.52042,6.45975
0.6371,6245.2741,1.89627,7.92026,6.90269
0.6545,6245.2941,1.89627,8.19321,7.48929
0.6672,6245.3142,1.92739,8.25067,8.02082
0.6886,6245.3342,1.85796,8.36081,8.37278
0.7127,6245.3542,2.01359,8.60502,8.3632
0.732,6245.3742,2.20273,8.71037,8.09025
0.7472,6245.3943,2.10457,8.59545,7.97294
0.7681,6245.4143,1.81247,8.37039,8.21476
0.7862,6245.4343,1.47248,8.13575,8.35123
0.8128,6245.4544,1.20193,7.88674,8.27461
0.8423,6245.4744,1.06066,7.63055,8.08547
0.8509,6245.4944,0.8787,7.43901,7.91068
0.8692,6245.5144,0.62491,7.25705,7.779
0.8887,6245.5345,0.36872,7.09663,7.71675
0.9103,6245.5545,0.22506,6.96495,7.55633
0.9399,6245.5745,0.05746,6.88833,7.13973
0.9484,6245.5946,-0.25619,6.87636,6.73749
0.9673,6245.6146,-0.42618,6.7327,6.43581
0.9908,6245.6346,-0.43097,6.4837,6.04315
1.0157,6245.6546,-0.59378,6.28497,5.49486
1.0365,6245.6747,-0.77814,6.16047,5.03277
1.0587,6245.6947,-0.78293,6.05033,4.75742
1.0701,6245.7147,-0.68237,5.92583,4.56109
1.1022,6245.7348,-0.53153,5.79175,4.32885
1.1142,6245.7548,-0.34478,5.76541,3.95534
1.1317,6245.7748,-0.28252,5.88273,3.5124
1.1741,6245.7948,-0.43576,5.94259,3.43818
1.1744,6245.8149,-0.9601,5.84203,3.98886
1.1892,6245.8349,-1.57543,5.57866,4.54673
1.2056,6245.8549,-2.11414,5.38712,5.0591
1.2285,6245.875,-2.66962,5.34881,5.83724
1.2487,6245.895,-3.36396,5.35599,7.41028
1.2685,6245.915,-4.19716,4.79094,7.64492
1.2865,6245.935,-4.69517,4.00323,6.88115
1.3085,6245.955,-5.0591,3.56029,6.83565
1.3265,6245.975,-5.58584,3.69915,7.91787
1.3473,6245.995,-6.13653,3.36874,8.52601
1.3716,6246.015,-6.50046,3.13411,9.12937
1.3864,6246.035,-6.71115,3.28016,10.40552
1.4066,6246.0549,-6.76383,3.71352,11.73913
1.4336,6246.0749,-5.83245,3.99844,12.09348
1.4585,6246.0949,-5.07586,4.36955,12.04081
1.4691,6246.1149,-4.75742,4.83404,12.56994
1.4916,6246.1349,-4.86996,4.94657,12.68487
1.5086,6246.1549,-4.69278,4.33603,12.06236
1.5294,6246.1749,-3.8069,3.35438,12.01208
1.5546,6246.1949,-2.69835,2.41582,13.20203
1.5696,6246.2149,-1.71191,1.49403,14.4686
1.5997,6246.2349,-0.95532,0.36393,14.85408
1.6154,6246.2549,-0.14845,-0.38069,14.82774
1.6366,6246.2749,0.04789,-0.59857,14.2603
1.6512,6246.2949,-0.34238,-0.68955,12.84528
1.6751,6246.3149,-1.3384,-0.5866,11.7942
1.6921,6246.3349,-2.13569,-0.52435,9.76385
1.7098,6246.3549,-1.47248,0.06943,6.1054
1.7311,6246.3749,-1.85796,0.99602,4.61137
1.747,6246.3949,-1.87951,1.69036,4.13731
1.7677,6246.4149,-1.62571,1.75979,4.23547
1.7943,6246.4349,-1.55388,1.79331,4.66884
1.8125,6246.4548,-0.72307,1.95852,5.74147
1.8413,6246.4748,0.76377,2.2602,6.05512
1.8583,6246.4948,1.69994,2.06386,5.06629
1.8692,6246.5148,1.70951,1.85796,3.51958
1.8892,6246.5348,1.20911,1.79571,3.29213
1.9123,6246.5548,2.57385,1.61853,3.65845
1.9331,6246.5748,5.12135,1.84599,4.56349
1.9498,6246.5948,7.07029,2.41343,5.36318
1.9708,6246.6148,9.09106,3.36396,6.40947
1.9892,6246.6348,10.15412,4.1828,6.8596
2.0092,6246.6548,10.10623,4.65447,6.57707
2.0326,6246.6748,10.36482,5.07586,5.93062
2.0467,6246.6948,11.31774,5.56908,5.37515
2.0859,6246.7148,11.65294,6.28258,4.9753
2.0952,6246.7348,11.43506,6.60102,4.767
2.1114,6246.7548,11.49012,6.86199,5.24107
2.1258,6246.7748,11.78462,7.27381,5.62176
2.1476,6246.7948,11.56674,7.5276,5.54753
2.1678,6246.8148,11.13577,7.54436,5.69119
2.1881,6246.8348,10.59706,7.40549,5.93541
2.2099,6246.8547,9.90751,7.22832,6.08625
