AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.8224,49.461052766818,11.111052038421,0
74.2523,49.461086542587,11.111208635507,0
83.2557,49.461112441935,11.111318077376,0
101.243,49.461202059553,11.111509411558,0
108.015,49.461221918752,11.111590101028,0
115.0421,49.461274520737,11.11156099518,0
121.9586,49.461327233975,11.111581373854,0
153.7586,49.461327233975,11.111581373854,0
161.1732,49.461274520737,11.11156099518,0
168.5924,49.461221918752,11.111590101028,0
176.7743,49.461202059553,11.111509411558,0
195.7493,49.461112441935,11.111318077376,0
204.9474,49.461086542587,11.111208635507,0
218.1294,49.461052766818,11.111052038421,0
