AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
50.0025,2159.8397,0.5304929546247306,0.21623956524012378,0.2868634765028002,-0.00683,0.03119,-0.00117,18.8,-22.6,-27.0
50.021,2159.8597,0.46830001366079427,0.19870038559665448,0.24425567298663253,0.01272,0.04646,-0.00422,18.8,-22.6,-27.0
50.0434,2159.8797,0.40417560924982754,0.17657805641797567,0.19570052586502484,0.01638,0.06295,-0.00056,18.8,-22.6,-27.0
50.0617,2159.8997,0.32628659107502594,0.14805266166763192,0.13730999543589917,0.01088,0.04829,-0.01155,18.9,-22.5,-27.0
50.0851,2159.9197,0.23580531299565405,0.10875001781627358,0.06806682513781048,0.03287,0.01347,-0.00972,18.9,-22.5,-27.1
50.1019,2159.9397,0.13693546716023305,0.06461844899842148,-0.009139218683539951,0.0567,-0.01646,-0.01277,18.8,-22.4,-27.2
50.1248,2159.9597,0.042926181241789,0.015427458282941571,-0.0878237467396783,0.05548,0.0208,-0.00728,18.9,-22.4,-27.0
50.1407,2159.9797,-0.037570187045544066,-0.02748086642575407,-0.15952805746805154,0.01455,0.06417,0.00128,18.9,-22.4,-27.0
50.1682,2159.9997,-0.08696051200930631,-0.061906339298555504,-0.21639153926170884,-0.02699,0.09288,0.01716,18.9,-22.4,-27.0
50.1941,2160.0197,-0.11143477970063326,-0.08733267503281475,-0.2539081989639467,-0.03738,0.10571,0.04648,18.9,-22.4,-26.9
50.203,2160.0397,-0.12006493990803623,-0.10599935981254571,-0.27219777828381453,-0.0105,0.08861,0.0703,18.9,-22.4,-27.1
50.2296,2160.0597,-0.0973227129758276,-0.10937930007505238,-0.27499254701453424,-0.00622,0.0825,0.07886,18.9,-22.4,-27.1
50.2476,2160.0797,-0.05401830623141028,-0.09540042094642671,-0.26904838253426355,-0.0276,0.05745,0.07947,18.9,-22.4,-27.1
50.2616,2160.0997,0.007291262389120914,-0.06237900908240319,-0.2618314001344526,-0.04226,0.06723,0.08069,18.9,-22.4,-27.0
