AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0397,2109.8329,32.360561,25.761135,154.706421,-0.14942101,0.31193101,0.92710799
0.0413,2109.8529,32.85289,25.104334,153.832062,-0.14056,0.31604999,0.92586398
0.0428,2109.8729,32.928577,23.743389,153.530579,-0.128548,0.31515601,0.92690599
0.0636,2109.8929,32.676918,21.846041,153.364609,-0.113322,0.310673,0.92917001
0.093,2109.9129,32.347694,19.785616,152.90593,-0.096136,0.305428,0.93102598
0.0958,2109.9329,32.092232,17.637142,151.994431,-0.076863,0.300677,0.93171102
0.1234,2109.9529,32.034298,15.573239,151.128845,-0.057962,0.297214,0.93156898
0.136,2109.9729,32.121098,12.890051,150.918152,-0.035393,0.29318199,0.93210602
0.158,2109.9929,31.744461,9.67028,151.53743,-0.011592,0.28408799,0.93470401
0.178,2110.0129,30.698004,6.345232,152.883926,0.010075,0.26943901,0.93945497
0.1967,2110.0329,28.835707,3.485056,154.744125,0.025671,0.249295,0.94629502
0.216,2110.0529,26.141516,0.693658,156.800903,0.039696,0.222717,0.95445502
0.2383,2110.0729,23.856155,-1.010267,159.37265,0.045489,0.201792,0.96223497
0.2608,2110.0929,23.178461,-1.951023,161.926117,0.048021,0.19575199,0.966775
0.2779,2110.1129,23.929033,-2.369839,163.497833,0.049765,0.202213,0.967327
0.2982,2110.1329,25.071171,-2.729806,164.155945,0.052936,0.21170899,0.96585798
0.316,2110.1529,25.684662,-2.639177,164.809769,0.051626,0.21729299,0.96549797
0.3423,2110.1729,25.898542,-2.017557,165.815414,0.04469,0.220221,0.966474
0.3601,2110.1929,26.022713,-1.063918,166.936035,0.034598,0.222644,0.96772099
0.376,2110.2128,26.254501,-0.304407,167.933289,0.026444,0.225584,0.96840602
0.3958,2110.2328,26.368404,-0.098362,168.528625,0.023626,0.22685701,0.96874702
0.4185,2110.2528,26.41436,-0.061987,168.844437,0.022731,0.22734,0.96892798
0.4359,2110.2728,26.437424,0.386641,169.396225,0.017859,0.227993,0.96940398
0.4579,2110.2928,26.313299,0.929477,170.204086,0.011564,0.22745,0.970321
0.4784,2110.3128,26.16777,1.30536,171.076859,0.006547,0.22654,0.97122502
0.4948,2110.3328,26.104317,1.396557,171.539932,0.004817,0.226082,0.971641
0.5319,2110.3528,26.2269,1.170836,171.967133,0.005964,0.227008,0.97164202
0.5414,2110.3728,26.342714,1.083839,172.237473,0.006235,0.227955,0.97156101
0.5637,2110.3928,26.387407,1.100138,172.494583,0.005611,0.228356,0.971614
0.577,2110.4128,26.453373,0.999819,172.676041,0.006137,0.228871,0.97157502
0.5981,2110.4328,26.629982,0.716016,172.543274,0.008908,0.23020799,0.97113299
0.6224,2110.4528,26.826519,0.630462,172.271255,0.010294,0.231803,0.970581
0.6436,2110.4728,26.887974,0.72019,171.929962,0.010262,0.232344,0.97026998
0.6656,2110.4928,26.759108,0.918179,171.689499,0.008992,0.23135,0.97040403
0.6828,2110.5128,26.589445,1.074691,171.481735,0.007976,0.229993,0.97062898
0.6995,2110.5328,26.384008,1.169386,171.356323,0.00729,0.228303,0.97096699
0.719,2110.5528,26.159916,1.32229,171.374939,0.005809,0.2265,0.97142899
0.744,2110.5728,25.940762,1.619649,171.680222,0.002543,0.224833,0.97205102
0.7552,2110.5928,25.949039,1.874665,171.874298,4e-06,0.225053,0.97215098
0.7871,2110.6128,26.138165,1.744238,171.800995,0.001375,0.22658101,0.97173899
