AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
60.6143,49.461057929696,11.110709726607,-2
65.4515,49.461041927299,11.110645513288,-2
70.4958,49.46102585842,11.110580662576,-2
74.5743,49.461013377334,11.110529162966,-2
78.8362,49.460977913111,11.110549932924,-2
87.1605,49.460902498572,11.110594031717,-2
119.9781,49.460902498572,11.110594031717,-2
128.8918,49.460977913111,11.110549932924,-2
132.9589,49.461013377334,11.110529162966,-2
137.1325,49.46102585842,11.110580662576,-2
141.8273,49.461041927299,11.110645513288,-2
146.5703,49.461057929696,11.110709726607,-2
