AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0384,2109.8329,-4.51081,5.28177,7.81252,0.56433,-0.60656,0.02082,11.7,-3.4,23.3,32.360561,25.761135,154.706421,0.14437167883321092,-0.14942101,0.31193101,0.92710799
0.0402,2109.8529,-4.79573,5.46134,6.88593,0.08907,-0.9407,0.29816,11.9,-3.4,23.4,32.85289,25.104334,153.832062,0.1520893841119736,-0.14056,0.31604999,0.92586398
0.0417,2109.8729,-4.25702,5.64331,6.89312,-0.33548,-1.47154,0.3513,12.0,-3.5,23.4,32.928577,23.743389,153.530579,0.15810561899881986,-0.128548,0.31515601,0.92690599
0.0633,2109.8929,-3.4717,5.74865,7.51084,-0.41184,-1.8344,0.17476,12.1,-3.5,23.4,32.676918,21.846041,153.364609,0.16517718941669854,-0.113322,0.310673,0.92917001
0.0945,2109.9129,-2.85876,5.70556,8.04955,-0.24385,-2.14655,-0.17588,12.2,-3.5,23.4,32.347694,19.785616,152.90593,0.17510634164712452,-0.096136,0.305428,0.93102598
0.0949,2109.9329,-2.86595,5.61936,8.46137,-0.05081,-2.13678,-0.28156,12.0,-3.4,23.2,32.092232,17.637142,151.994431,0.18867961233943562,-0.076863,0.300677,0.93171102
0.1188,2109.9529,-2.99524,5.33923,8.24109,0.07502,-2.28949,0.08313,9.7,-3.3,21.4,32.034298,15.573239,151.128845,0.20120507016911757,-0.057962,0.297214,0.93156898
0.1337,2109.9729,-2.93059,5.73189,7.7359,-0.39962,-2.75925,0.55044,6.5,-3.2,18.2,32.121098,12.890051,150.918152,0.20969030442631248,-0.035393,0.29318199,0.93210602
0.159,2109.9929,-2.16921,5.66007,7.16846,-1.0227,-2.67189,1.01776,4.7,-2.7,17.1,31.744461,9.67028,151.53743,0.2132792844222799,-0.011592,0.28408799,0.93470401
0.1754,2110.0129,-1.41741,5.38951,6.68003,-1.77834,-2.21069,1.24133,1.7,-3.3,14.7,30.698004,6.345232,152.883926,0.2114839795528706,0.010075,0.26943901,0.93945497
0.194,2110.0329,-0.49561,5.09981,6.71594,-2.59324,-2.14777,1.30731,0.5,-1.2,13.2,28.835707,3.485056,154.744125,0.20425165325450784,0.025671,0.249295,0.94629502
