AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0384,2109.8329,-4.51081,5.28177,7.81252
0.0402,2109.8529,-4.79573,5.46134,6.88593
0.0417,2109.8729,-4.25702,5.64331,6.89312
0.0633,2109.8929,-3.4717,5.74865,7.51084
0.0945,2109.9129,-2.85876,5.70556,8.04955
0.0949,2109.9329,-2.86595,5.61936,8.46137
0.1188,2109.9529,-2.99524,5.33923,8.24109
0.1337,2109.9729,-2.93059,5.73189,7.7359
0.159,2109.9929,-2.16921,5.66007,7.16846
0.1754,2110.0129,-1.41741,5.38951,6.68003
0.194,2110.0329,-0.49561,5.09981,6.71594
0.2136,2110.0529,0.54111,4.9346,8.2794
0.2353,2110.0729,1.52994,4.38152,10.39355
0.2632,2110.0929,1.95133,3.73986,10.65213
0.2744,2110.1129,1.38629,3.85478,9.68963
0.2952,2110.1329,0.73025,3.85478,8.49489
0.3138,2110.1529,0.00718,3.76859,7.99448
0.3439,2110.1729,-0.15084,3.69197,8.1549
0.3591,2110.1929,-0.16042,3.74943,8.25067
0.3733,2110.2128,-0.10295,3.84521,7.9059
0.3936,2110.2328,-0.14605,3.7231,8.17645
0.4156,2110.2528,-0.63927,3.46212,8.447
0.4336,2110.2728,-0.84039,3.35438,8.43982
0.457,2110.2928,-0.74223,3.34001,8.59066
0.4757,2110.3128,-0.59378,3.35677,8.79896
0.5054,2110.3328,-0.54829,3.29931,9.19641
0.5159,2110.3528,-0.36393,3.26819,9.22993
0.5375,2110.3728,-0.34478,3.25621,9.41429
0.563,2110.3928,-0.20591,3.28734,9.59865
0.5737,2110.4128,0.06943,3.36874,9.67287
0.5952,2110.4328,0.30407,3.46452,9.45739
0.6178,2110.4528,0.249,3.54353,8.99768
0.6389,2110.4728,0.17478,3.61296,8.6577
0.6577,2110.4928,0.02394,3.66563,8.54517
0.6797,2110.5128,-0.07422,3.73986,8.47094
0.7007,2110.5328,-0.1245,3.85957,8.5332
0.7155,2110.5528,-0.35675,3.96731,8.66249
0.7387,2110.5728,-0.09817,4.38392,8.87318
0.7612,2110.5928,0.13169,4.93221,8.62897
0.7738,2110.6128,-0.06943,5.50204,8.19081
0.7973,2110.6327,-0.30168,6.09343,7.51802
0.8356,2110.6527,-0.10295,6.73749,7.04875
0.838,2110.6727,0.78772,7.1924,8.13335
0.862,2110.6927,1.83162,7.39352,10.08229
0.8741,2110.7128,2.31766,7.36239,11.57632
0.8955,2110.7328,2.46131,7.07748,12.55318
0.9136,2110.7528,2.91383,6.62256,12.16292
0.9345,2110.7728,2.66722,6.25863,10.4127
0.9591,2110.7929,1.63529,5.65288,9.05515
0.9742,2110.8129,-0.65124,4.55152,8.51165
0.9941,2110.8329,-3.35677,2.89468,7.45577
1.0158,2110.853,-4.25941,0.9601,4.68799
1.0363,2110.873,-3.34241,-0.85715,1.64247
1.055,2110.893,-1.29051,-2.5499,0.07662
1.0787,2110.913,1.0032,-3.93858,0.41182
1.0945,2110.9331,2.55469,-5.35599,0.93616
1.115,2110.9531,2.91862,-7.48929,1.49403
1.1369,2110.9731,3.75901,-10.19961,2.01837
1.1577,2110.9932,5.73668,-12.35446,1.27854
1.1742,2111.0132,8.9498,-13.33611,-1.31925
1.1955,2111.0332,11.95461,-13.49892,-4.20435
1.2159,2111.0532,13.95144,-13.4678,-5.13093
1.2459,2111.0733,15.14618,-13.92271,-3.96971
1.2649,2111.0933,15.99136,-14.88281,-2.53554
1.2743,2111.1133,17.15498,-16.10629,-1.30727
1.3046,2111.1334,18.64422,-17.09033,-0.59857
1.3178,2111.1534,20.11909,-17.33934,-0.39027
1.361,2111.1734,21.18694,-17.1885,-0.43336
1.3637,2111.1934,21.44791,-17.00653,-0.09338
1.3823,2111.2135,20.17655,-17.13343,0.27534
1.3937,2111.2335,18.15579,-17.01611,1.28573
1.4159,2111.2535,16.64021,-16.35769,1.74782
1.4358,2111.2736,15.90756,-15.14139,0.13169
1.4579,2111.2936,15.17491,-14.0089,-1.78613
1.4742,2111.3136,13.10147,-13.55399,-3.3448
1.4965,2111.3336,9.82131,-12.59867,-3.54832
1.5146,2111.3536,6.96734,-10.81973,-3.14368
1.5346,2111.3736,5.59781,-8.8253,-2.54511
1.5716,2111.3936,5.38951,-7.64013,-2.20034
1.5846,2111.4136,4.92263,-7.37676,-1.26897
1.6002,2111.4336,4.00562,-7.58506,0.16042
