AppTimestamp(s),MAC,RSSI
21.3105,BE:AC:20:23:00:06,-98
28.8717,BE:AC:20:23:00:06,-98
80.6198,BE:AC:20:23:00:06,-92
81.6218,BE:AC:20:23:00:06,-95
95.7273,BE:AC:20:23:00:06,-98
96.1551,BE:AC:20:23:00:06,-93
96.9596,BE:AC:20:23:00:06,-89
101.2894,BE:AC:20:23:00:06,-90
102.3602,BE:AC:20:23:00:02,-91
102.5065,BE:AC:20:23:00:06,-87
103.3735,BE:AC:20:23:00:02,-86
103.5804,BE:AC:20:23:00:02,-87
103.9295,BE:AC:20:23:00:06,-93
104.5528,BE:AC:20:23:00:06,-97
104.6083,BE:AC:20:23:00:02,-95
104.8203,BE:AC:20:23:00:02,-93
105.026,BE:AC:20:23:00:02,-92
105.2232,BE:AC:20:23:00:02,-95
105.6323,BE:AC:20:23:00:02,-92
108.0856,BE:AC:20:23:00:02,-90
108.3112,BE:AC:20:23:00:02,-96
108.5094,BE:AC:20:23:00:02,-93
109.0847,BE:AC:20:23:00:06,-99
109.1347,BE:AC:20:23:00:02,-89
109.3397,BE:AC:20:23:00:02,-90
109.5547,BE:AC:20:23:00:06,-91
110.1436,BE:AC:20:23:00:02,-92
110.3455,BE:AC:20:23:00:02,-91
111.5628,BE:AC:20:23:00:02,-95
111.7197,BE:AC:20:23:00:06,-87
111.9151,BE:AC:20:23:00:06,-88
112.1265,BE:AC:20:23:00:06,-92
112.1793,BE:AC:20:23:00:02,-92
112.9506,BE:AC:20:23:00:06,-87
113.2192,BE:AC:20:23:00:02,-92
113.3589,BE:AC:20:23:00:06,-91
114.0092,BE:AC:20:23:00:06,-89
114.166,BE:AC:20:23:00:06,-88
115.1873,BE:AC:20:23:00:06,-88
115.4055,BE:AC:20:23:00:06,-87
115.8851,BE:AC:20:23:00:02,-95
115.9959,BE:AC:20:23:00:06,-92
116.4971,BE:AC:20:23:00:02,-94
116.6065,BE:AC:20:23:00:06,-91
117.786,BE:AC:20:23:00:02,-87
117.8583,BE:AC:20:23:00:06,-94
117.9211,BE:AC:20:23:00:02,-89
118.1429,BE:AC:20:23:00:02,-87
118.2633,BE:AC:20:23:00:06,-94
118.9654,BE:AC:20:23:00:02,-84
119.2898,BE:AC:20:23:00:06,-89
119.4929,BE:AC:20:23:00:06,-93
119.6973,BE:AC:20:23:00:06,-95
119.7792,BE:AC:20:23:00:02,-92
119.9805,BE:AC:20:23:00:02,-89
120.1897,BE:AC:20:23:00:02,-88
120.3216,BE:AC:20:23:00:06,-89
120.4032,BE:AC:20:23:00:02,-95
120.5147,BE:AC:20:23:00:06,-89
120.8131,BE:AC:20:23:00:02,-94
121.0178,BE:AC:20:23:00:02,-88
121.7515,BE:AC:20:23:00:06,-92
121.8356,BE:AC:20:23:00:02,-95
121.9732,BE:AC:20:23:00:06,-93
122.6645,BE:AC:20:23:00:02,-94
122.7696,BE:AC:20:23:00:06,-86
123.8094,BE:AC:20:23:00:06,-90
123.8711,BE:AC:20:23:00:02,-96
123.993,BE:AC:20:23:00:06,-95
124.0853,BE:AC:20:23:00:02,-93
124.1987,BE:AC:20:23:00:06,-94
