AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0436,16828.9764,0.11908,-0.50361,0.1124
0.0455,16828.9964,-0.01409,-0.58852,0.12889
0.0476,16829.0164,-0.21384,-0.34967,0.1912
0.0543,16829.0364,-0.33723,-0.33745,0.07025
0.075,16829.0564,-0.45513,-0.41381,-0.011
0.0946,16829.0764,-0.44291,-0.71191,-0.13134
0.1325,16829.0964,-0.20773,-0.96909,-0.13989
0.1342,16829.1164,-0.12832,-0.79743,0.02382
0.1535,16829.1364,-0.61151,-0.61173,0.19548
0.1727,16829.1563,-1.41846,-0.57691,0.28711
0.1983,16829.1763,-2.1289,-0.95931,0.35797
0.2157,16829.1963,-2.27123,-2.25496,0.40806
0.2341,16829.2163,-2.29445,-4.16269,0.46304
0.2561,16829.2363,-0.97375,-1.18472,0.50518
0.2763,16829.2563,-0.16619,0.10237,0.02138
0.292,16829.2763,0.48499,0.04923,-0.14478
0.3133,16829.2963,0.60045,-0.03813,0.02688
0.3426,16829.3163,0.26569,0.33939,0.37324
0.3535,16829.3363,0.12519,0.59778,0.25717
0.3728,16829.3563,0.37137,0.41086,-0.17043
0.3961,16829.3763,0.63893,0.06205,-0.29077
0.4142,16829.3963,0.81364,-0.18718,-0.0617
0.4335,16829.4163,0.71284,-0.12609,0.11057
0.4547,16829.4363,0.31761,-0.14992,0.1295
0.473,16829.4563,0.10015,0.03151,0.28466
0.4939,16829.4763,0.36954,0.31007,0.09896
0.5231,16829.4963,0.47216,0.22516,-0.0617
0.5437,16829.5163,0.27669,-0.29652,-0.33292
0.5598,16829.5363,-0.01958,-0.12243,-0.45326
0.5741,16829.5563,-0.00737,0.26486,-0.1515
0.592,16829.5762,1.16183,-0.85608,0.27794
0.6141,16829.5962,0.81669,-0.53476,0.05192
0.6355,16829.6162,0.10931,0.04739,0.13011
0.6534,16829.6362,0.03234,0.05839,0.02627
0.6932,16829.6562,0.12214,0.28441,-0.26573
0.6945,16829.6762,0.00424,0.3345,-0.37446
0.7111,16829.6962,-0.26882,0.03945,-0.15577
0.7312,16829.7162,-0.12221,-0.1603,-0.2419
0.7532,16829.7362,0.10564,-0.29225,0.04581
0.7746,16829.7562,0.25836,-0.46451,0.54
0.7946,16829.7762,-0.01897,-0.14014,-0.14722
0.8156,16829.7962,0.20888,-0.48223,-0.15638
0.8326,16829.8162,0.30234,-0.64349,0.00916
0.8525,16829.8362,0.27424,-0.59157,0.14172
0.8737,16829.8562,0.3225,-0.76017,0.64874
0.8924,16829.8762,0.55768,-0.61295,0.87659
0.9225,16829.8962,0.57662,-0.51338,0.57482
0.9354,16829.9162,0.12702,-0.01125,0.09224
0.954,16829.9362,-0.20162,0.00952,-0.09407
0.9743,16829.9562,-0.08067,0.00891,-0.03665
1.0006,16829.9761,0.03356,0.11337,0.08796
1.0147,16829.9961,0.06838,0.34366,0.13195
1.0387,16830.0161,0.0751,0.59229,-0.00122
1.0664,16830.0361,-0.00187,0.39009,-0.15821
1.0792,16830.0561,-0.03791,0.1097,-0.18509
1.0931,16830.0761,-0.08678,0.25692,-0.04276
1.1144,16830.0961,-0.07456,0.20439,-0.04032
1.1344,16830.1161,0.12336,0.07977,-0.15088
1.158,16830.1361,0.00607,0.13658,-0.19059
1.1787,16830.1561,-0.25416,0.15979,-0.10751
1.2321,16830.1761,-0.14115,0.03029,-0.03665
1.2367,16830.1961,-0.01164,0.01013,0.07025
1.242,16830.2161,-0.06479,0.04984,0.09285
1.26,16830.2361,-0.14481,0.14941,0.05131
1.2716,16830.2561,-0.12832,0.25081,0.01038
1.2952,16830.2761,-0.1613,0.23432,0.0226
1.312,16830.2961,-0.14053,0.07305,0.05131
1.3352,16830.3161,-0.0373,-0.00086,0.07819
1.3566,16830.3361,0.0018,0.01624,0.09163
1.3735,16830.3562,-0.03608,0.07122,0.07636
1.3935,16830.3762,-0.13748,0.05778,-0.00733
1.4161,16830.3962,-0.15397,-0.03446,0.01283
1.4342,16830.4162,-0.03058,-0.087,0.05314
1.4537,16830.4363,0.1142,-0.15175,0.05009
1.4804,16830.4563,0.10137,-0.11143,0.02749
1.4996,16830.4763,0.01829,-0.0308,-0.00061
1.5222,16830.4964,0.00363,-0.08394,-0.01222
1.5425,16830.5164,-0.02019,-0.0986,-0.01894
1.5639,16830.5364,-0.07884,-0.08822,-0.01466
1.5801,16830.5564,-0.09594,-0.05767,-0.00183
1.5968,16830.5765,-0.07945,-0.03874,-0
1.6145,16830.5965,-0.05379,-0.04668,-0.02627
1.6339,16830.6165,-0.04157,-0.13281,-0.05254
1.6569,16830.6366,-0.07823,-0.19207,-0.07025
1.6799,16830.6566,-0.13809,-0.14625,-0.0226
1.7002,16830.6767,-0.24133,-0.22016,0.03482
1.7367,16830.6968,-0.4087,-0.37166,0.09896
1.7423,16830.7168,-0.65122,-0.45413,0.19303
1.7564,16830.7369,-0.85769,-0.60257,0.24862
1.777,16830.757,-0.84364,-1.12486,0.4557
1.7952,16830.777,-0.67504,-1.89027,0.86743
1.8287,16830.7971,-0.19979,-3.03564,1.22662
1.843,16830.8171,0.77271,-4.99286,1.02381
1.8592,16830.8372,1.88509,-6.89142,0.78313
1.8747,16830.8573,1.99749,-7.32575,1.03053
1.8961,16830.8773,1.88998,-6.81079,1.43859
1.9145,16830.8974,1.75865,-6.57561,1.5742
1.9388,16830.9174,1.64441,-6.37402,1.73669
1.9606,16830.9374,1.73299,-6.36669,1.86925
1.9815,16830.9575,2.05614,-6.58782,1.94683
1.9962,16830.9775,2.24489,-6.50719,1.90223
2.0147,16830.9975,2.78123,-6.03621,1.86131
2.0372,16831.0176,3.09339,-6.02888,2.19728
2.0541,16831.0376,3.85636,-5.68313,2.89428
2.0807,16831.0576,4.31634,-4.34412,3.1655
2.0944,16831.0776,4.34261,-2.49564,2.58762
2.1133,16831.0977,4.16484,-1.4083,2.17651
2.1422,16831.1177,4.48127,-1.51764,2.42941
2.1562,16831.1377,5.41162,-2.2348,2.78554
2.1763,16831.1578,6.93145,-2.47853,2.93276
2.1994,16831.1778,8.12508,-1.91898,2.46545
2.2142,16831.1978,8.37126,-1.06072,1.37078
2.2374,16831.2178,6.84532,-0.55248,0.23579
2.2617,16831.2378,5.43728,-0.20917,-0.44654
2.2773,16831.2578,4.9272,-0.56164,-1.04519
2.294,16831.2778,4.71768,-0.8799,-1.90468
2.3155,16831.2978,4.32123,-0.44008,-2.67009
2.3348,16831.3178,3.43547,0.65948,-3.20338
2.3566,16831.3378,2.58209,1.35098,-3.5925
2.3765,16831.3578,2.47824,0.94537,-4.18198
2.3929,16831.3778,2.58759,0.60511,-4.85027
2.4137,16831.3978,2.42632,0.73706,-5.38233
2.4365,16831.4178,2.31026,1.0651,-6.24793
2.4544,16831.4378,2.19725,1.72605,-6.96875
2.4729,16831.4578,2.12883,2.48719,-7.61749
2.4954,16831.4778,2.12822,2.99665,-8.11779
2.5127,16831.4978,2.04453,3.4322,-8.25829
2.5351,16831.5178,1.73727,3.69059,-7.9162
2.5605,16831.5378,1.33104,3.92028,-7.50692
2.5739,16831.5578,0.65176,4.21411,-6.95653
2.5942,16831.5778,0.11725,4.27947,-6.53931
2.6177,16831.5978,-0.099,4.08766,-6.34139
2.6363,16831.6177,-0.6671,3.90012,-6.15141
2.676,16831.6377,-1.36593,3.52138,-5.95105
2.6769,16831.6577,-2.08797,3.19213,-5.81666
2.6946,16831.6777,-2.74649,2.81156,-5.8527
2.7138,16831.6977,-3.37812,2.06936,-5.96021
2.7349,16831.7177,-3.63835,1.16833,-6.19662
2.7537,16831.7377,-3.66278,0.32289,-6.34261
2.774,16831.7577,-3.74953,-0.15847,-6.03413
2.7991,16831.7777,-4.03847,-0.47062,-5.90707
2.8144,16831.7977,-3.86742,-0.98924,-5.78795
2.8341,16831.8177,-3.76785,-1.64898,-5.92051
2.8576,16831.8377,-3.70249,-2.03688,-5.86675
2.8825,16831.8577,-3.33292,-2.19082,-5.66639
2.8937,16831.8777,-3.19853,-2.15661,-5.51306
2.9151,16831.8977,-3.34574,-2.30199,-5.82704
2.9335,16831.9177,-3.35796,-2.76442,-6.30841
2.9537,16831.9377,-3.1747,-3.04236,-6.18196
2.9759,16831.9577,-3.31764,-2.74304,-5.7739
2.9941,16831.9777,-3.03115,-1.97213,-5.50817
3.0164,16831.9977,-2.19793,-1.43701,-5.67738
3.0368,16832.0177,-0.91939,-1.41868,-5.9987
3.054,16832.0376,-0.11305,-1.27391,-6.29008
3.0744,16832.0576,0.55707,-1.54696,-6.42203
3.0954,16832.0776,0.94253,-1.77176,-6.72563
3.116,16832.0976,0.92726,-1.4816,-6.7183
3.1445,16832.1176,1.32737,-1.13097,-6.7861
3.1854,16832.1376,1.91258,-1.28735,-6.86246
3.1892,16832.1576,2.33591,-1.51276,-7.23509
3.1979,16832.1776,2.61141,-1.51337,-7.20821
3.2214,16832.1976,2.7458,-1.31178,-6.6902
3.2395,16832.2176,3.04085,-1.7235,-6.37499
3.2536,16832.2376,3.40859,-2.44616,-6.19906
3.2755,16832.2577,3.75434,-2.50114,-5.49412
3.2941,16832.2777,3.81237,-1.96968,-4.37563
3.316,16832.2977,4.09887,-1.57873,-3.53141
3.3364,16832.3177,4.80747,-1.6838,-2.8222
3.3565,16832.3378,5.65169,-1.86278,-2.16246
3.3857,16832.3578,6.78607,-2.05581,-1.73852
3.4187,16832.3779,8.0304,-2.24152,-1.08917
