AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
60.555,49.461282667648,11.111404024309,-2
66.9486,49.461301523533,11.111481467684,-2
72.6643,49.46125358652,11.111509621657,-2
79.6773,49.461231925319,11.111418786084,-2
86.8135,49.461206636646,11.11131516231,-2
92.5294,49.461253857664,11.11128768669,-2
118.88,49.461253857664,11.11128768669,-2
124.7068,49.461206636646,11.11131516231,-2
132.8628,49.461231925319,11.111418786084,-2
139.8472,49.46125358652,11.111509621657,-2
145.4387,49.461301523533,11.111481467684,-2
151.7015,49.461282667648,11.111404024309,-2
