AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
50.0051,16878.9872,0.12404634371051884,-0.017417186406034957,-0.13923233436433513,-0.04585,0.00341,-0.01894,-20.1,-1.6,-38.3
50.0258,16879.0072,0.10016619539529885,-0.03665554991188752,-0.14600637308674358,-0.00492,-0.00209,-0.01405,-20.1,-1.6,-38.2
50.0478,16879.0272,0.07736863867145859,-0.05813948508635385,-0.14938459720196207,0.0018,0.00036,-0.01588,-20.0,-1.5,-38.2
50.0638,16879.0473,0.05663522213416169,-0.077583080373895,-0.14650921614131462,-0.01897,0.00647,-0.01772,-20.0,-1.5,-38.2
50.0846,16879.0673,0.04050458368470473,-0.09122121911442536,-0.1362308207224352,-0.04646,0.0083,-0.01772,-20.0,-1.5,-38.1
50.1054,16879.0873,0.029574457921838063,-0.10061184326507688,-0.11960754551747499,-0.04768,0.00036,-0.00672,-20.1,-1.5,-38.2
50.1296,16879.1073,0.025738449203282,-0.10471971784600954,-0.09963821618828916,-0.01531,-0.00331,0.0055,-20.1,-1.5,-38.3
50.1466,16879.1274,0.03138100988555549,-0.10339443457420612,-0.08037189736557693,-0.00675,-0.00392,0.0055,-20.1,-1.4,-38.3
50.1659,16879.1474,0.04590957027839897,-0.09277970008102307,-0.06565099440467215,-0.00737,0.00036,0.00916,-20.1,-1.5,-38.3
50.1828,16879.1674,0.0659268380189135,-0.07427103675246748,-0.05822982855249492,-0.00981,0.01074,0.02382,-20.1,-1.5,-38.6
50.2064,16879.1875,0.08470849478762864,-0.05232731856465795,-0.05927539566065043,0.01096,0.00097,0.02199,-20.1,-1.5,-38.6
50.2278,16879.2075,0.09748013391887161,-0.031152292942824962,-0.06843401902235158,0.02073,-0.01675,0.00916,-20.1,-1.5,-38.6
50.2498,16879.2275,0.10103440947731207,-0.014700224802751637,-0.08417845170723837,0.00852,-0.02408,-0.01222,-20.0,-1.5,-38.6
50.2635,16879.2475,0.09566029574963433,-0.005319750558332143,-0.10411172151142623,0.01035,-0.02958,-0.00611,-20.0,-1.5,-38.7
50.2885,16879.2676,0.0796585002032737,-0.008249039754403326,-0.12503988737814176,0.0134,-0.01553,-0.01649,-20.0,-1.5,-38.7
50.3038,16879.2876,0.057401641792445245,-0.01929536567512243,-0.14318154365022018,0.03051,-0.02102,-0.0226,-20.1,-1.5,-38.7
50.323,16879.3076,0.0313900407119337,-0.03843420306001151,-0.15454395305895474,0.04395,-0.07478,-0.00916,-20.1,-1.5,-38.7
50.3451,16879.3277,0.009200127946680054,-0.0596443469289567,-0.1558553456227596,0.01401,-0.08516,-0.00305,-20.1,-1.5,-38.7
50.3705,16879.3477,-0.0010483326152992605,-0.0781687299813589,-0.14573006074556005,-0.01164,-0.03263,0.00366,-20.1,-1.5,-38.7
50.3882,16879.3677,0.006441138978448948,-0.09529530893565688,-0.12569691924127468,-0.02814,-0.00942,-0.00367,-20.0,-1.6,-38.7
50.4143,16879.3877,0.025394561613063128,-0.1093291521525268,-0.10019410370998116,-0.00798,-0.00819,-0.00855,-20.1,-1.6,-38.6
50.4235,16879.4078,0.04834938102605497,-0.11948253382887339,-0.07538903507202832,0.01524,0.00891,-0.00244,-20.1,-1.6,-38.5
50.4524,16879.4278,0.07343875986520947,-0.12372610837973909,-0.05726930494714644,0.01096,0.01807,0.00733,-20.1,-1.5,-38.4
50.4649,16879.4478,0.09280193990320595,-0.11516136199797332,-0.04974409391436119,0.00852,0.01868,0.00366,-20.1,-1.5,-38.3
50.4834,16879.4679,0.10723302588451639,-0.09817122755838104,-0.05395768724408967,0.01829,0.02479,-0.00367,-20.1,-1.5,-38.1
50.5031,16879.4879,0.11459080571818543,-0.07684481319330513,-0.06808429850130082,0.01157,0.01991,0.00244,-20.2,-1.5,-38.1
50.5291,16879.5079,0.11503449124075531,-0.05818431586839501,-0.08825040302831155,0.01585,0.00708,-0.00672,-20.2,-1.5,-38.0
50.5439,16879.5279,0.1076807699646853,-0.041981664469372196,-0.10971643780080242,0.03173,0.00769,-0.0055,-20.2,-1.5,-38.1
50.5631,16879.548,0.09583320186564287,-0.03339576469284487,-0.12829512024212342,0.0299,0.00036,-0.00977,-20.2,-1.4,-37.9
50.5882,16879.568,0.08167355287754997,-0.03177867229724828,-0.14111633173371807,-4e-05,-0.00148,-0.00733,-20.3,-1.4,-37.8
50.6101,16879.588,0.06662940215152115,-0.03639314676122432,-0.14699440107273531,-0.01225,0.00708,-0.01527,-20.3,-1.5,-37.8
