AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0876,5050.948,38.699909,5.77429,-4.983823,0.33267,0.033091,-0.024297
0.1084,5050.968,37.218376,6.04809,-9.350712,0.32168201,0.023856,-0.060362
0.1124,5050.988,35.541,7.314919,-13.582021,0.30963001,0.024305,-0.093044
0.1165,5051.008,34.355736,8.961238,-17.410448,0.30234101,0.029214,-0.121351
0.1198,5051.028,34.027409,10.230808,-20.662842,0.302001,0.031611,-0.145144
0.1206,5051.048,34.202831,10.457407,-23.393999,0.304418,0.025924,-0.166724
0.1253,5051.068,34.239269,9.903502,-25.866928,0.30429301,0.01476,-0.18833999
0.1454,5051.088,33.903889,9.177347,-28.395655,0.30052701,0.002904,-0.211248
0.1739,5051.108,33.300739,8.376632,-31.150806,0.29405999,-0.009327,-0.236403
0.1852,5051.128,32.741962,7.559132,-33.963104,0.28745201,-0.021653,-0.26184401
0.2471,5051.1479,32.486446,6.885454,-36.592201,0.28319499,-0.032913,-0.28490499
0.2509,5051.1679,32.459515,6.130978,-39.101299,0.280182,-0.045009,-0.30676001
0.2672,5051.1879,32.320381,5.283593,-41.751022,0.27555299,-0.057708,-0.329909
0.273,5051.2079,31.974339,4.47471,-44.502598,0.268929,-0.06948,-0.35379499
0.3035,5051.2279,31.587202,3.405314,-47.111824,0.260809,-0.082516,-0.37697399
0.3043,5051.2479,31.272591,2.162298,-49.606205,0.25224599,-0.096554,-0.399288
0.3241,5051.2679,31.183178,0.919311,-52.057041,0.244901,-0.110998,-0.42072001
0.3409,5051.2879,31.402395,0.03236,-54.423004,0.240794,-0.123507,-0.440146
0.3646,5051.3079,31.734264,-0.659544,-56.594566,0.238107,-0.134481,-0.45736301
0.3837,5051.3279,31.812181,-1.471228,-58.550598,0.23300099,-0.144777,-0.47331399
0.4072,5051.3479,31.785179,-2.035324,-60.559772,0.227826,-0.152804,-0.48907501
0.4225,5051.3679,31.833235,-2.547868,-62.693283,0.223029,-0.160887,-0.50535399
0.4415,5051.3879,31.990219,-3.084603,-64.692009,0.218871,-0.169236,-0.52039701
0.4606,5051.4079,32.057991,-3.370187,-66.342232,0.215563,-0.17467099,-0.53243899
0.494,5051.4279,32.195713,-3.710423,-67.64473,0.21292,-0.180099,-0.54197198
0.5042,5051.4479,32.40773,-4.136812,-68.936371,0.2103,-0.18640301,-0.55141598
0.5291,5051.4679,32.512459,-4.587726,-70.37426,0.206457,-0.192586,-0.56192398
0.5435,5051.4879,32.476761,-5.289985,-71.902145,0.20011599,-0.199864,-0.57351899
0.5623,5051.5079,32.654209,-6.080546,-73.393387,0.194672,-0.20856699,-0.58462799
0.5798,5051.5279,33.454403,-5.980766,-73.922035,0.199624,-0.212741,-0.58704299
0.599,5051.5479,34.569077,-5.870288,-73.028999,0.209389,-0.215857,-0.579638
0.6227,5051.5678,35.872559,-6.004899,-72.867546,0.217831,-0.222737,-0.577232
0.6855,5051.5878,37.362122,-6.624543,-74.154121,0.22211801,-0.236451,-0.58493698
0.6879,5051.6078,38.843651,-7.598102,-76.026207,0.22292501,-0.253562,-0.59688002
0.6904,5051.6278,40.26133,-6.60278,-76.359985,0.236665,-0.25488901,-0.594989
0.6993,5051.6478,41.129787,-3.948969,-74.474968,0.25997001,-0.238116,-0.575858
0.7194,5051.6678,41.447681,-0.707413,-71.173744,0.28440899,-0.210619,-0.54605001
0.7422,5051.6878,41.502556,2.02404,-67.5774,0.303606,-0.18328699,-0.514772
0.7593,5051.7078,41.602776,3.849157,-64.917526,0.316331,-0.16399799,-0.49136299
0.7916,5051.7278,41.715355,3.795886,-63.137127,0.31939399,-0.159927,-0.47889599
0.8018,5051.7478,41.786766,2.187487,-61.340263,0.31578499,-0.16654401,-0.47061199
0.8211,5051.7678,41.5896,-0.45118,-58.933559,0.307284,-0.177846,-0.461088
0.8464,5051.7878,40.807617,-2.035196,-55.568176,0.30063301,-0.177214,-0.44230399
0.8641,5051.8078,39.465439,-1.696389,-51.419792,0.29813001,-0.15900899,-0.412799
0.8825,5051.8278,37.240959,-0.936051,-47.457752,0.28918001,-0.135571,-0.38372001
