AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0899,5050.948,-15.1,12.6,107.4
0.1069,5050.968,-15.2,12.3,107.6
0.1102,5050.988,-15.1,11.9,108
0.1141,5051.008,-14.9,11.5,108.4
0.1182,5051.028,-14.7,11,108.6
0.1216,5051.048,-14.5,10.7,109
0.1242,5051.068,-14.3,10.3,109.3
0.1443,5051.088,-14,10,109.8
0.1732,5051.108,-13.8,9.7,110
0.1842,5051.128,-13.6,9.3,110.3
0.2453,5051.1479,-13.3,9.1,110.7
0.2491,5051.1679,-13.1,8.8,111.1
0.2592,5051.1879,-12.8,8.6,111.4
0.2717,5051.2079,-12.6,8.4,111.7
0.3022,5051.2279,-12.3,8.2,112
0.305,5051.2479,-11.9,8,112.3
0.3232,5051.2679,-11.6,7.8,112.7
0.3396,5051.2879,-11.4,7.6,113.1
0.3628,5051.3079,-11.2,7.5,113.5
0.3851,5051.3279,-11,7.4,114
0.4051,5051.3479,-10.8,7.2,114.4
0.4196,5051.3679,-10.7,7.1,114.7
0.4421,5051.3879,-10.5,7,115
0.4596,5051.4079,-10.3,6.9,115.5
0.4954,5051.4279,-10,6.9,115.8
0.5022,5051.4479,-9.8,6.8,116.2
0.5305,5051.4679,-9.6,6.8,116.5
0.5446,5051.4879,-9.4,6.7,116.7
0.5613,5051.5079,-9.3,6.7,116.8
0.5807,5051.5279,-9.1,6.6,117.1
0.5999,5051.5479,-9.1,6.6,117.3
0.6217,5051.5678,-9,6.6,117.6
0.6863,5051.5878,-9,6.6,117.9
0.6885,5051.6078,-8.9,6.5,118.4
0.6977,5051.6278,-8.9,6.5,118.7
0.6999,5051.6478,-8.9,6.4,119.1
0.7188,5051.6678,-9,6.4,119.5
0.7413,5051.6878,-9.2,6.4,120
0.7587,5051.7078,-9.4,6.3,120.3
0.7821,5051.7278,-9.6,6.3,120.7
0.7999,5051.7478,-9.9,6.3,121
0.8193,5051.7678,-10.2,6.2,121.4
0.8433,5051.7878,-10.5,6.2,121.9
0.8621,5051.8078,-10.8,6.3,122.2
0.881,5051.8278,-11.2,6.3,122.5
0.9012,5051.8478,-11.5,6.4,122.6
0.9226,5051.8679,-11.9,6.5,122.7
0.9424,5051.8879,-12.3,6.8,122.7
0.9654,5051.9079,-13.1,7.2,121.7
0.9871,5051.928,-14.2,8,121.2
1.0111,5051.948,-14.4,8.4,121.3
1.0267,5051.968,-15.3,8.9,119.5
1.0426,5051.988,-16.1,9.4,120.1
1.0658,5052.0081,-16.2,10,119.8
1.0865,5052.0281,-16.8,10,119.7
1.1035,5052.0481,-16.7,9.9,119.6
1.1262,5052.0682,-16.5,9.8,119.8
1.1504,5052.0882,-16.5,9.9,119.5
1.1637,5052.1082,-16.8,10.1,119.4
1.1841,5052.1282,-16.8,10.2,119.4
1.2006,5052.1483,-16.8,10.2,119.5
1.2223,5052.1683,-16.6,10.1,119.7
1.2409,5052.1883,-14.5,9.1,121.5
1.2617,5052.2084,-12.5,8.2,123.6
1.2837,5052.2284,-9.9,7.8,123.6
1.3017,5052.2484,-8.8,7.7,125.3
1.3244,5052.2684,-6.7,7.6,125.7
1.346,5052.2885,-5.7,7.6,126.7
1.361,5052.3085,-4.4,8,127.5
1.382,5052.3285,-3.4,8.1,128
1.4041,5052.3486,-2.5,8.6,128.60001
1.4242,5052.3686,-2.1,8.7,127.4
1.4488,5052.3886,-1.8,8.9,125.1
1.4646,5052.4086,-1.8,8.8,126.1
1.4815,5052.4286,-1.4,9,125.4
1.5017,5052.4486,-0.6,9,125.5
1.5226,5052.4686,-0.7,9,125.2
1.5419,5052.4886,-1.2,9.1,125.4
1.5603,5052.5086,-1.4,8.9,124.9
1.5852,5052.5286,-0.9,9,125.6
1.6,5052.5486,-0.8,8.9,125.5
1.621,5052.5686,-0.6,9.1,125.4
1.6432,5052.5886,-0.5,9.2,125.3
1.6768,5052.6086,-0.5,9.3,124.9
1.687,5052.6286,-0.5,9.3,124.5
1.7037,5052.6486,-0.7,9.3,124.1
1.7219,5052.6686,-0.9,9.3,123.9
1.7442,5052.6886,-1.3,9.2,123.8
1.7644,5052.7086,-1.8,9,123.7
1.7811,5052.7286,-3.6,8.6,123.4
1.8011,5052.7486,-5.9,8.6,124
1.8271,5052.7686,-8.2,8.2,123.7
1.8428,5052.7886,-10.4,8.8,123.5
1.8636,5052.8085,-12.8,9,123.1
1.8826,5052.8285,-14.3,10.3,123.3
1.9006,5052.8485,-15.9,10.9,123.7
1.9214,5052.8685,-17.3,12.1,122.5
1.9529,5052.8885,-17.9,12.8,123.2
1.9652,5052.9086,-19.2,13.5,121.1
1.983,5052.9286,-19.6,14.6,121.6
2.0054,5052.9486,-20.2,15.2,123.3
2.0298,5052.9686,-21.2,15.7,122.1
2.0512,5052.9887,-21.8,16.3,122.7
2.0649,5053.0087,-21.9,16.7,122.5
2.0797,5053.0287,-22.9,16.7,123.8
2.1322,5053.0488,-21.8,16.7,124.3
2.1392,5053.0688,-22.2,16.5,124.6
2.1451,5053.0888,-22.3,16.8,125.7
2.1726,5053.1088,-22.3,16.8,126.1
2.1908,5053.1289,-22.5,16.6,125
2.2061,5053.1489,-22.4,16.6,125.2
2.2203,5053.1689,-22.3,16.1,127.3
2.2489,5053.189,-21.6,15.9,127.8
2.2643,5053.209,-20.6,15.3,129
2.2821,5053.229,-20.1,14.4,129.5
2.3031,5053.249,-18.3,13.5,130.40001
2.3254,5053.2691,-16.4,12.5,130.8
2.3494,5053.2891,-15.1,11.4,131.90001
2.371,5053.3091,-13.6,10.6,131.7
2.3815,5053.3292,-9.9,10.5,130.8
2.4105,5053.3492,-8.3,10,133
2.424,5053.3692,-6.3,10.1,132.10001
2.4413,5053.3892,-5,9.4,131.2
2.4611,5053.4093,-2.6,9.9,131.8
2.4829,5053.4293,-0.4,10.6,128.8
2.5048,5053.4493,2,12.6,131.60001
2.5258,5053.4694,3.3,12.2,128.5
2.5538,5053.4894,3.8,13.2,127.7
2.5785,5053.5094,4.8,13.2,126.5
2.5903,5053.5294,5,13.8,124.8
2.6608,5053.5494,6.5,13.9,124
2.6664,5053.5694,6.2,15.1,124.5
2.6691,5053.5894,6.6,15.2,121.4
2.6704,5053.6094,6.4,15.2,121.4
2.6866,5053.6293,7,15.1,122.7
2.7,5053.6493,10.7,13.7,123.7
2.722,5053.6693,6.9,14.7,121.9
2.7404,5053.6893,7.6,14.5,121.3
2.7627,5053.7093,6.8,14,122.7
2.7825,5053.7293,7.6,14.3,122.8
2.8019,5053.7493,7.1,14.2,122.3
2.8217,5053.7693,7.3,14.5,122.2
2.8443,5053.7893,7.4,14.4,121.8
2.8626,5053.8093,7.4,14.3,121.7
2.8891,5053.8293,7.4,14.1,121.7
2.9065,5053.8494,7.2,13.9,121.8
2.9288,5053.8694,6.8,13.2,122
2.9555,5053.8894,5.2,11.8,122.2
2.973,5053.9094,3.8,10.9,123.5
2.9883,5053.9295,2.1,9.7,123.5
3.0028,5053.9495,0.1,9,124.1
3.0244,5053.9695,-2.7,8.2,125.6
3.0432,5053.9896,-5,7.8,124.8
3.0635,5054.0096,-8,8.1,126.1
3.0932,5054.0296,-10.1,8.4,125.2
3.1175,5054.0496,-12.6,8.8,125.6
3.126,5054.0697,-13.9,10.4,126.4
3.1436,5054.0897,-17.9,12.3,126.4
3.1623,5054.1097,-20.1,13.5,124.1
3.1843,5054.1298,-21.9,14.8,123.8
3.204,5054.1498,-23.7,17,125.2
3.2225,5054.1698,-24,19.5,127.5
3.2436,5054.1898,-25,21.2,124.3
3.264,5054.2099,-25,22.7,125.8
3.2879,5054.2299,-24.8,24.7,126.1
3.302,5054.2499,-19.1,2.4,8.1
3.3235,5054.27,-20.5,3.9,6.3
3.3457,5054.29,-19.8,5.8,6.1
3.3645,5054.31,-20.2,7.2,5.7
3.3913,5054.33,-20.5,7.9,8.2
3.4077,5054.3501,-19.5,9.1,6.6
3.4313,5054.3701,-20.1,8.8,7.2
3.4461,5054.3901,-19.3,8.6,6.8
3.4627,5054.4102,-19.6,7.7,7.8
3.4845,5054.4302,-21.1,7,8.4
3.504,5054.4501,-20.6,6.1,7.7
3.5223,5054.4701,-19.8,4.5,7.1
3.5433,5054.4901,-19.6,3.7,7.4
3.5651,5054.5101,-20,2.1,6.2
3.5832,5054.5301,-19.8,5.6,7
3.6029,5054.5501,-19.7,4.8,7.2
3.6243,5054.5701,-19.5,2.1,7.8
3.6496,5054.5901,-19.3,-0.7,7.5
3.669,5054.6101,-17.1,-4,9
3.6846,5054.6301,-16.9,-7.3,8.5
3.7019,5054.6501,-14.7,-9.4,8.6
3.7251,5054.6701,-12.5,-10.5,9
3.7451,5054.6901,-11.9,-12.8,10.7
3.7626,5054.7101,-10,-13.9,10.5
3.7828,5054.7301,-7.6,-15.4,9.2
3.8067,5054.7501,-5.9,-16.2,8.1
3.8243,5054.7701,-3.4,-16.7,10.4
3.854,5054.7901,-1.7,-16.9,7.6
3.8738,5054.8101,0,-17.4,8.5
3.8835,5054.8301,2.7,-17.1,8
3.9106,5054.85,4.2,-17.1,8.9
3.9251,5054.87,6,-16.3,7.2
3.9444,5054.89,6.1,-16.1,6.1
3.9769,5054.91,7.3,-15.2,5.5
3.9937,5054.93,8.7,-14.7,5.6
4.0035,5054.95,8.6,-14.6,3.7
4.0218,5054.97,10.3,-13.5,6.4
4.0443,5054.99,11.1,-13.5,3.7
4.0617,5055.01,12.5,-12,4.5
4.0808,5055.03,13.4,-11.2,4.5
4.1075,5055.05,13.6,-10.8,3.3
4.1419,5055.07,14.5,-9.7,3.2
4.1493,5055.09,15.5,-9.2,0.5
4.1669,5055.11,15.4,-8.9,0.4
4.1837,5055.13,14.9,-8.7,1
4.2056,5055.1501,15.5,-8.6,0
4.2325,5055.1701,15.2,-8.6,-1.6
4.242,5055.1901,15.1,-8.7,-2.5
4.2628,5055.2102,15.2,-8.8,-2.3
4.2837,5055.2302,14.6,-9.1,-1.7
4.3042,5055.2502,15,-9.3,-0.7
4.3224,5055.2702,15.4,-9.3,-0.7
4.3475,5055.2903,15.3,-9.2,-0.9
4.3637,5055.3103,15.4,-9,-1.3
4.3826,5055.3303,15.4,-8.9,-1.7
4.4061,5055.3504,14.9,-9.4,-2
4.4234,5055.3704,13.9,-10.6,-2.5
4.4446,5055.3904,12.4,-12.1,-1.9
4.4647,5055.4104,11.4,-13.1,-1.7
4.483,5055.4305,10.3,-14.6,-2.5
4.5085,5055.4505,9,-15.4,-1.5
