AppTimestamp(s),MAC,Frequency,RSSI
0.6324,20:23:00:00:00:01,2437,-68
0.6324,20:23:00:00:00:80,5220,-72
0.6324,20:23:00:00:00:79,5220,-72
0.6324,20:23:00:00:00:44,2462,-72
0.6324,20:23:00:00:00:45,2412,-80
0.6324,20:23:00:00:00:15,2452,-82
0.6324,20:23:00:00:00:38,2457,-82
0.6324,20:23:00:00:00:55,2427,-83
0.6324,20:23:00:00:00:25,2412,-88
0.6324,20:23:00:00:00:24,2462,-91
0.6324,20:23:00:00:00:73,2437,-92
2.6021,20:23:00:00:00:01,2437,-66
2.6021,20:23:00:00:00:38,2457,-66
2.6021,20:23:00:00:00:15,2452,-68
2.6021,20:23:00:00:00:44,2462,-69
2.6021,20:23:00:00:00:45,2412,-72
2.6021,20:23:00:00:00:80,5220,-72
2.6021,20:23:00:00:00:79,5220,-72
2.6021,20:23:00:00:00:55,2427,-72
2.6021,20:23:00:00:00:82,2462,-73
2.6021,20:23:00:00:00:09,5200,-73
2.6021,20:23:00:00:00:05,5500,-88
2.6021,20:23:00:00:00:73,2437,-89
2.6021,20:23:00:00:00:88,2462,-90
2.6021,20:23:00:00:00:03,5200,-91
2.6021,20:23:00:00:00:12,2417,-92
2.6021,20:23:00:00:00:24,2462,-95
4.5717,20:23:00:00:00:01,2437,-70
4.5717,20:23:00:00:00:15,2452,-70
4.5717,20:23:00:00:00:45,2412,-71
4.5717,20:23:00:00:00:80,5220,-71
4.5717,20:23:00:00:00:79,5220,-72
4.5717,20:23:00:00:00:55,2427,-74
4.5717,20:23:00:00:00:09,5200,-74
4.5717,20:23:00:00:00:38,2457,-76
4.5717,20:23:00:00:00:25,2412,-84
4.5717,20:23:00:00:00:73,2437,-84
4.5717,20:23:00:00:00:24,2462,-86
4.5717,20:23:00:00:00:02,2437,-88
4.5717,20:23:00:00:00:88,2462,-93
6.6013,20:23:00:00:00:44,2462,-70
6.6013,20:23:00:00:00:15,2452,-71
6.6013,20:23:00:00:00:82,2462,-72
6.6013,20:23:00:00:00:80,5220,-73
6.6013,20:23:00:00:00:79,5220,-73
6.6013,20:23:00:00:00:09,5200,-74
6.6013,20:23:00:00:00:38,2457,-74
6.6013,20:23:00:00:00:45,2412,-75
6.6013,20:23:00:00:00:01,2437,-77
6.6013,20:23:00:00:00:55,2427,-78
6.6013,20:23:00:00:00:25,2412,-80
6.6013,20:23:00:00:00:73,2437,-88
6.6013,20:23:00:00:00:03,5200,-89
