AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.089,5050.948,-1.91542,4.7694,8.04476
0.1059,5050.968,-2.30808,4.62334,9.55316
0.1117,5050.988,-2.87552,4.46532,10.99212
0.1133,5051.008,-3.49804,4.39589,11.34407
0.1175,5051.028,-3.7638,4.46772,10.32411
0.123,5051.048,-3.58184,4.76221,8.91389
0.1236,5051.068,-2.94735,5.0615,7.98491
0.145,5051.088,-2.45413,5.18839,7.91068
0.1728,5051.108,-2.20992,5.01601,8.5308
0.1835,5051.128,-1.95133,4.65686,9.22035
0.2443,5051.1479,-1.4629,4.5587,9.43584
0.2482,5051.1679,-0.97447,4.65208,9.09346
0.2683,5051.1879,-0.92419,4.70954,8.67925
0.2711,5051.2079,-0.90743,4.63771,8.5715
0.3014,5051.2279,-0.80448,4.59461,8.54517
0.3064,5051.2479,-0.71828,4.66405,8.84685
0.3226,5051.2679,-0.68955,4.65208,9.14374
0.3405,5051.2879,-0.7542,4.54673,8.9498
0.3619,5051.3079,-0.66082,4.57546,8.42306
0.3898,5051.3279,-0.48364,4.73827,8.22912
0.4041,5051.3479,-0.67997,4.94178,8.40869
0.4189,5051.3679,-1.12531,4.93699,8.43503
0.443,5051.3879,-1.35995,4.65208,8.21715
0.4589,5051.4079,-1.22587,4.43659,8.05434
0.4978,5051.4279,-0.89785,4.52279,7.59943
0.501,5051.4479,-0.74462,4.7263,7.04635
0.5397,5051.4679,-0.95532,4.98727,6.96255
0.5506,5051.4879,-1.34079,5.03277,7.51802
0.5606,5051.5079,-2.65286,4.96573,8.55474
0.5817,5051.5279,-4.98488,5.62415,9.38316
0.6029,5051.5479,-5.96414,7.38155,9.79498
0.621,5051.5678,-5.33684,8.55235,10.3289
0.6874,5051.5878,-5.07347,8.2818,11.27225
0.6896,5051.6078,-5.79893,7.41028,11.76547
0.6988,5051.6278,-6.13174,6.64172,11.30816
0.7009,5051.6478,-4.99446,5.54993,10.40312
0.7184,5051.6678,-3.00242,4.78616,9.55076
0.7419,5051.6878,-0.6704,4.29054,8.49489
0.7583,5051.7078,0.64406,3.87394,7.60661
0.7809,5051.7278,1.02236,3.42381,7.14452
0.8028,5051.7478,1.18277,2.69116,6.95297
0.8184,5051.7678,1.57543,1.69275,6.79495
0.8452,5051.7878,3.27297,1.44854,6.03597
0.861,5051.8078,4.77179,1.32882,5.21234
0.8799,5051.8278,5.34163,1.61374,4.79813
0.9001,5051.8478,5.24346,2.03034,5.51401
0.9215,5051.8679,5.23628,2.3416,6.80453
0.9439,5051.8879,5.83485,2.62413,7.93463
0.976,5051.9079,6.96495,3.10298,8.43264
0.9911,5051.928,7.75266,3.49325,7.99927
1.0049,5051.948,7.62337,3.91464,7.30733
1.0291,5051.968,6.91945,4.69757,7.19958
1.0517,5051.988,6.82847,5.81809,8.03279
1.0607,5052.0081,7.75745,6.6513,9.55316
1.0851,5052.0281,8.2794,7.08226,10.91071
1.1061,5052.0481,7.86519,7.00804,11.39914
1.1271,5052.0682,7.3169,6.47172,11.17647
1.1499,5052.0882,6.99128,5.55472,10.98972
1.1646,5052.1082,6.15329,4.84601,10.54678
1.1837,5052.1282,5.15008,4.4318,9.74949
1.2,5052.1483,4.28815,3.75662,9.00487
1.2235,5052.1683,3.31607,2.97608,8.44461
1.2421,5052.1883,2.16442,2.32963,8.09504
1.2604,5052.2084,0.83081,1.81007,7.94899
1.2825,5052.2284,-0.42139,1.44614,7.71914
1.3007,5052.2484,-1.20671,1.19953,7.28578
1.3259,5052.2684,-1.91303,1.16601,6.73988
1.3478,5052.2885,-2.72708,1.52755,6.2323
1.36,5052.3085,-3.36396,1.81725,5.71035
1.3806,5052.3285,-4.02956,1.87472,5.11417
1.4028,5052.3486,-4.58025,2.07105,4.91305
1.423,5052.3686,-4.79094,2.66243,5.36557
1.4504,5052.3886,-5.16924,3.32804,6.39511
1.4635,5052.4086,-6.21554,3.81408,7.47014
1.4798,5052.4286,-7.57549,4.34321,8.74389
1.5035,5052.4486,-8.45179,5.09502,9.81653
1.5217,5052.4686,-8.52122,6.36398,10.47016
1.5434,5052.4886,-8.2794,7.60182,10.94902
1.5596,5052.5086,-7.19719,8.54277,11.74631
1.5821,5052.5286,-5.50204,9.1581,12.15573
1.5991,5052.5486,-4.1397,9.29936,11.86363
1.6199,5052.5686,-3.42621,9.08627,11.53562
1.6447,5052.5886,-2.842,8.43503,11.60026
1.6814,5052.6086,-2.6337,7.29057,11.30098
1.6894,5052.6286,-2.60737,5.90668,10.86522
1.7023,5052.6486,-1.90584,4.50124,10.80776
1.7209,5052.6686,-0.94813,3.27058,10.23553
1.7465,5052.6886,-0.2921,2.42779,8.99529
1.7634,5052.7086,0.3328,1.79092,8.10223
1.7798,5052.7286,1.64008,1.43656,8.14053
1.7999,5052.7486,3.20833,1.41741,8.04955
1.8236,5052.7686,3.92182,1.44854,7.49169
1.8442,5052.7886,4.29772,1.41741,7.57788
1.8657,5052.8085,5.17163,1.51318,8.3656
1.8816,5052.8285,6.09822,1.5898,8.24109
1.8993,5052.8485,6.43581,1.65684,7.59225
1.9204,5052.8685,6.91467,1.92021,7.7766
1.9545,5052.8885,7.74548,2.36554,8.17405
1.9673,5052.9086,8.25785,2.89947,8.30334
1.9856,5052.9286,8.29137,3.48367,8.48292
2.004,5052.9486,8.18603,4.05111,8.6577
2.0312,5052.9686,8.30574,4.64729,8.54038
2.0581,5052.9887,8.44461,5.25783,8.14532
2.0655,5053.0087,8.40151,5.70556,8.13096
2.0791,5053.0287,8.34644,6.08385,8.49728
2.1252,5053.0488,8.43982,6.35919,8.53798
2.143,5053.0688,8.32489,6.37356,8.28658
2.1463,5053.0888,7.92026,6.28497,8.13335
2.1722,5053.1088,7.51084,6.24906,8.04716
2.1905,5053.1289,7.18522,6.1078,7.71914
2.2066,5053.1489,6.80692,5.7702,7.29057
2.2199,5053.1689,6.34722,5.37515,6.93382
2.2512,5053.189,5.77739,4.86038,6.522
2.2636,5053.209,5.02319,4.24984,6.14371
2.2812,5053.229,4.14688,3.5124,5.66964
2.3024,5053.249,3.06228,2.92341,5.0615
2.3273,5053.2691,1.925,2.60497,4.69996
2.3539,5053.2891,0.93137,2.47329,4.53236
2.3726,5053.3091,0.06225,2.48286,4.31209
2.3828,5053.3292,-0.6704,2.7175,4.23068
2.4151,5053.3492,-1.1301,3.16763,4.48927
2.4231,5053.3692,-1.49163,3.43818,4.51081
2.4424,5053.3892,-1.99204,3.39987,4.3504
2.4602,5053.4093,-2.69356,3.15805,4.46053
2.4821,5053.4293,-4.28096,2.58103,4.83883
2.5033,5053.4493,-6.85002,1.90345,4.92502
2.5236,5053.4694,-9.26105,1.60177,5.12614
2.556,5053.4894,-10.47735,1.82444,5.48528
2.5805,5053.5094,-10.93944,2.30329,5.7295
2.5919,5053.5294,-11.25788,2.93778,6.56271
2.664,5053.5494,-11.56195,3.15087,8.08786
2.6672,5053.5694,-11.68646,2.94256,9.86441
2.6697,5053.5894,-11.25549,2.59779,11.5404
2.6701,5053.6094,-10.43425,2.62173,12.78543
2.6871,5053.6293,-9.67526,2.8037,13.16612
2.6997,5053.6493,-8.91867,2.90904,12.62022
2.7217,5053.6693,-8.10462,2.96411,11.89236
2.7408,5053.6893,-7.40549,2.91383,11.25788
2.7634,5053.7093,-6.87157,2.78694,10.78142
2.7818,5053.7293,-6.35919,2.64567,10.20201
2.801,5053.7493,-5.87794,2.54033,9.54358
2.8208,5053.7693,-5.38951,2.45413,8.9498
2.847,5053.7893,-5.20276,2.49962,8.73671
2.8615,5053.8093,-5.63133,2.35597,8.72474
2.8904,5053.8293,-6.19638,1.90105,8.67925
2.9051,5053.8494,-6.42384,1.52036,8.26743
2.9223,5053.8694,-6.05752,1.40783,7.79576
2.9571,5053.8894,-4.61137,1.81965,7.93942
2.9668,5053.9094,-3.46691,2.11893,8.40151
2.9873,5053.9295,-3.13171,2.18837,8.45658
3.0018,5053.9495,-3.33762,1.91063,7.95618
3.0235,5053.9695,-3.11974,1.50839,7.18282
3.0451,5053.9896,-1.57783,1.51797,7.08226
3.0624,5054.0096,1.00081,2.10457,7.1948
3.0925,5054.0296,2.86595,2.54751,6.55552
3.1167,5054.0496,3.10777,2.52357,5.5188
3.1276,5054.0697,2.43019,1.69754,4.66405
3.1431,5054.0897,2.85637,1.13489,4.78616
3.1617,5054.1097,4.41025,1.38629,6.07906
3.1818,5054.1298,6.47651,1.80289,7.30733
3.2033,5054.1498,7.50845,1.84599,7.64492
3.2232,5054.1698,7.24268,1.49882,7.00565
3.2498,5054.1898,6.41426,0.78532,5.40148
3.2631,5054.2099,6.3999,0.30168,4.16125
3.287,5054.2299,7.42704,0.16042,4.39589
3.3031,5054.2499,8.68403,0.15323,5.74626
3.3228,5054.27,9.37119,0.03113,6.72552
3.3495,5054.29,9.44781,-0.23224,7.12297
3.3623,5054.31,9.73991,-0.19633,7.46295
3.3892,5054.33,10.5827,0.15323,7.72393
3.404,5054.3501,11.18845,0.46688,7.76463
3.4301,5054.3701,11.17408,0.47167,7.9466
3.4547,5054.3901,10.57312,0.28252,8.30574
3.4617,5054.4102,9.84047,0.13408,8.6553
3.4859,5054.4302,9.2012,-0.22506,8.77262
3.5032,5054.4501,8.61699,-0.52435,8.75586
3.5212,5054.4701,8.25307,-0.70631,8.58587
3.5488,5054.4901,8.12138,-0.70631,8.30095
3.564,5054.5101,8.02561,-0.63209,8.26025
3.5845,5054.5301,7.75745,-0.5004,8.54517
3.6018,5054.5501,7.50126,-0.28252,8.86121
3.6234,5054.5701,7.23789,0.18915,8.9929
3.6487,5054.5901,6.97452,0.61533,8.8253
3.6647,5054.6101,6.71594,0.84757,8.26504
3.6837,5054.6301,6.32807,1.05348,7.49647
3.701,5054.6501,5.67683,1.31685,6.68721
3.721,5054.6701,4.90826,1.44614,5.86358
3.7439,5054.6901,4.35758,1.80289,5.11417
3.7617,5054.7101,3.89549,2.22189,4.96812
3.7817,5054.7301,3.35677,2.31048,5.46134
3.805,5054.7501,2.43258,2.25062,5.94259
3.8228,5054.7701,1.35755,2.33442,6.06709
3.8553,5054.7901,0.34478,2.62652,6.39271
3.8774,5054.8101,-0.01676,2.97369,6.96734
3.8824,5054.8301,-0.19872,3.21551,7.29057
3.9126,5054.85,-1.03433,3.34959,7.21395
3.9238,5054.87,-2.28414,3.45733,7.09424
3.9465,5054.89,-3.21791,3.55789,6.95776
3.9732,5054.91,-3.70155,3.68239,6.69439
3.9929,5054.93,-3.79971,4.06069,6.55074
4.0027,5054.95,-3.83802,4.17562,6.48609
