AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
43.0117,85.9721,0.12900225423614534,0.8446816706131324,-0.4966783211277832,-0.05131,0.06597,-0.03848,19.02,-34.98,-14.1
43.0314,85.9922,0.15417335648851754,0.6926862429292363,-0.30966893540790963,-0.12278,0.02505,-0.01161,18.6,-35.16,-14.76
43.0514,86.0121,0.1779748108518792,0.5705806555702214,-0.13703795796614848,-0.15455,0.02505,-0.01283,18.78,-35.04,-14.88
43.0727,86.0322,0.2040327382957153,0.48990200434348163,0.011429126615412954,-0.17104,0.04215,-0.02382,19.32,-34.8,-15.3
43.0922,86.0522,0.23061402111131288,0.44326032327165127,0.13291162816844881,-0.16738,0.03176,-0.02199,19.5,-34.92,-15.18
43.1114,86.0721,0.252576830185589,0.4167537244551052,0.23167366430257452,-0.1405,0.0226,0.01833,19.62,-34.5,-15.12
43.1332,86.0922,0.2612999844280868,0.38392900122652046,0.31754885523914034,-0.08613,-0.02138,0.03238,19.14,-34.74,-15.06
43.1523,86.1122,0.2516821885251112,0.306929212482831,0.40125512499023763,-0.04948,-0.07208,0.02016,18.96,-34.74,-14.94
43.1769,86.1321,0.21531305141650212,0.16609906450124445,0.4880916957938979,-0.03787,-0.09285,-0.02871,19.14,-34.86,-14.82
43.1932,86.1521,0.15237133512949408,-0.04787549441397971,0.5737122534432899,-0.04948,-0.03726,-0.07269,19.5,-35.28,-14.64
43.2127,86.1722,0.06804016123579454,-0.307966929085912,0.6423537664045096,-0.08796,0.01344,-0.11606,19.68,-35.1,-14.52
43.2313,86.1921,-0.025943598059669767,-0.5750202221626804,0.6689801717922297,-0.09957,0.0672,-0.14539,19.62,-35.1,-14.64
43.2515,86.2122,-0.10252686024779728,-0.7916582126756493,0.6256351655613628,-0.04643,0.07758,-0.15638,19.8,-35.04,-15.24
43.2715,86.2322,-0.13782710173742457,-0.9010365116520495,0.49225693015992,0.08308,0.11423,-0.14416,19.68,-34.98,-15.12
43.2914,86.2521,-0.10669443930498852,-0.8543271339265281,0.2688029822926197,0.21441,0.09346,-0.07025,19.68,-34.92,-15.12
43.3121,86.2722,0.005270232335278671,-0.6324361947916225,-0.020366319196019944,0.25962,0.09163,0.00428,19.98,-35.1,-15.24
43.3355,86.2922,0.19088609333252393,-0.259744157742226,-0.3323947883282834,0.25901,0.12401,0.08125,20.22,-35.22,-14.7
43.3547,86.3122,0.41974175095717886,0.22272598557053525,-0.6176798737620448,0.24801,0.15821,0.11362,20.58,-35.04,-14.82
43.3736,86.3321,0.6502071235984778,0.7213731794908627,-0.8337839986548765,0.2248,0.07391,0.07453,20.88,-35.16,-14.58
43.3925,86.3522,0.839476479942989,1.153153167152236,-0.9514213270061944,0.16616,0.00733,0.04215,20.46,-34.68,-14.16
43.4117,86.3722,0.9563771797089219,1.4552265912575115,-0.959438329660502,0.06964,0.00855,-0.00183,20.04,-34.56,-14.04
43.4315,86.3922,0.9883894373790839,1.5942875572083102,-0.8637094228002518,-0.0226,0.0452,-0.06903,20.04,-34.32,-13.68
