AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.4855,49.461087810283,11.110832476574,-2
67.1124,49.461073718862,11.110774331714,-2
73.2217,49.461057929696,11.110709726607,-2
80.3554,49.461102239053,11.110668783747,-2
89.4746,49.461171996441,11.110628587235,-2
98.7094,49.461147167185,11.110526862581,-2
106.013,49.461101435745,11.110553219149,-2
157.12,49.461101435745,11.110553219149,-2
164.1154,49.461147167185,11.110526862581,-2
173.4913,49.461171996441,11.110628587235,-2
183.4793,49.461102239053,11.110668783747,-2
189.4299,49.461057929696,11.110709726607,-2
195.3402,49.461073718862,11.110774331714,-2
200.3415,49.461087810283,11.110832476574,-2
