AppTimestamp(s),MAC,RSSI
0.0871,BE:AC:20:23:00:06,-73
0.1395,BE:AC:20:23:00:02,-95
0.3062,BE:AC:20:23:00:02,-89
0.3829,BE:AC:20:23:00:04,-90
0.4476,BE:AC:20:23:00:06,-73
0.664,BE:AC:20:23:00:06,-72
0.7264,BE:AC:20:23:00:02,-89
0.8575,BE:AC:20:23:00:06,-77
0.9238,BE:AC:20:23:00:02,-84
1.0633,BE:AC:20:23:00:06,-83
1.3467,BE:AC:20:23:00:02,-86
1.4649,BE:AC:20:23:00:06,-86
1.5444,BE:AC:20:23:00:02,-86
1.5913,BE:AC:20:23:00:04,-92
1.6752,BE:AC:20:23:00:06,-78
1.7505,BE:AC:20:23:00:02,-93
1.8772,BE:AC:20:23:00:06,-69
1.9572,BE:AC:20:23:00:02,-96
2.0357,BE:AC:20:23:00:04,-93
2.1065,BE:AC:20:23:00:06,-77
2.3668,BE:AC:20:23:00:02,-87
2.6874,BE:AC:20:23:00:06,-72
3.1837,BE:AC:20:23:00:02,-90
3.2279,BE:AC:20:23:00:04,-92
3.3078,BE:AC:20:23:00:06,-72
3.4301,BE:AC:20:23:00:04,-90
3.9256,BE:AC:20:23:00:06,-77
4.0813,BE:AC:20:23:00:05,-95
4.1371,BE:AC:20:23:00:06,-71
4.5385,BE:AC:20:23:00:06,-78
4.877,BE:AC:20:23:00:05,-94
5.052,BE:AC:20:23:00:02,-86
5.1545,BE:AC:20:23:00:06,-76
5.2298,BE:AC:20:23:00:02,-91
5.2881,BE:AC:20:23:00:05,-93
5.3576,BE:AC:20:23:00:06,-77
5.5682,BE:AC:20:23:00:06,-78
5.689,BE:AC:20:23:00:04,-89
5.7109,BE:AC:20:23:00:05,-90
5.8435,BE:AC:20:23:00:02,-92
6.1939,BE:AC:20:23:00:04,-93
6.4709,BE:AC:20:23:00:02,-90
6.7073,BE:AC:20:23:00:04,-88
7.3207,BE:AC:20:23:00:04,-93
7.4043,BE:AC:20:23:00:06,-79
7.4708,BE:AC:20:23:00:02,-90
7.5169,BE:AC:20:23:00:04,-92
7.6103,BE:AC:20:23:00:06,-77
7.8384,BE:AC:20:23:00:06,-73
