AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0559,42.9581,-7.37175,13.65892,2.99993,-0.78007,0.27306,0.18265,-27.36,-59.52,-59.16,57.614765,17.342133,9.502011,0.8572359672660027,0.46378046,0.17110486,0.14414336
0.0605,42.9781,-10.83855,12.56716,6.09085,-0.90408,-0.33292,0.55467,-27.3,-59.28,-59.58,56.865967,17.715931,9.683366,0.8595977987752913,0.457344,0.17463523,0.14639203
0.0652,42.9982,-9.31344,10.29267,9.44273,-0.53695,-1.11055,0.93951,-26.94,-59.46,-59.82,56.180115,15.747624,11.330235,0.8632556641290903,0.45221144,0.16630717,0.15045397
0.0698,43.018,-6.55293,8.83221,11.89679,-0.2865,-0.74098,0.94806,-27.24,-59.34,-60.54,55.921635,12.730777,13.479897,0.8656557703975055,0.4512637,0.15193848,0.15464753
0.0794,43.038,-5.46117,5.47793,11.62385,0.00244,0.04398,1.20279,-27.9,-59.58,-60.96,55.661411,11.09164,14.987696,0.8667894320563867,0.4495604,0.14533615,0.15952721
0.1014,43.0582,-3.64398,4.9153,11.98777,0.83566,0.63958,1.5913,-28.98,-60.18,-61.56,55.425781,10.313273,16.598099,0.8664399869970836,0.44682392,0.14558774,0.16862486
0.1349,43.0782,-0.9074,4.42927,9.165,1.65789,1.3042,1.59558,-30.48,-60.54,-61.74,56.049534,9.734061,18.734032,0.8613454162735535,0.44972679,0.15009317,0.18248816
0.1429,43.0981,1.39582,5.94959,4.22337,1.78495,1.70126,1.19058,-31.56,-61.2,-61.14,57.515976,9.794082,20.823324,0.8516556983877178,0.45793766,0.16023289,0.19824503
0.1638,43.1182,2.41814,6.49307,1.88663,1.13132,1.68049,0.55711,-32.22,-61.74,-59.88,59.06068,10.429277,22.38273,0.84132235288131,0.46616229,0.17284285,0.2121197
0.18,43.1382,2.49476,4.956,2.58095,0.21075,1.79472,0.02505,-32.82,-62.28,-58.5,59.736073,11.469294,23.314587,0.8349830951217555,0.46778294,0.18498383,0.22307697
0.1983,43.1581,1.56341,3.0143,3.99113,-0.27,2.10199,-0.18448,-32.94,-62.88,-57.06,59.348301,12.834152,23.924541,0.8331933504474657,0.46115431,0.19696727,0.23308676
0.2195,43.1782,1.41737,1.98,4.15155,-0.53023,2.54914,-0.14294,-33.0,-63.36,-56.04,58.376488,14.326348,24.744999,0.8330609042675108,0.44931084,0.21001174,0.24499871
0.2407,43.1982,0.48363,1.58975,3.71341,-0.75747,2.97736,0.19242,-33.0,-63.54,-55.62,57.136158,16.019825,25.943977,0.8325291224569824,0.43398157,0.22555317,0.26015577
0.2628,43.2181,0.87867,2.26731,3.52666,-1.01159,2.97675,0.68539,-32.28,-63.66,-54.96,56.065777,17.827166,27.628874,0.829406226380335,0.4182153,0.24367532,0.27893299
0.2789,43.2382,3.00472,3.3878,3.86664,-1.1411,2.61817,0.9615,-32.04,-63.54,-54.24,54.983112,18.332737,30.67622,0.8251065655207829,0.40211153,0.25682524,0.30256614
0.2979,43.2582,4.74052,4.53701,4.8722,-1.1301,2.339,0.73548,-32.04,-63.54,-53.52,53.829876,16.815613,35.072105,0.8211601069796658,0.38770759,0.25924581,0.32889286
0.3182,43.2781,4.94642,3.87861,3.41413,-1.2425,2.53815,0.20403,-31.8,-63.24,-53.04,52.728802,15.499238,38.965321,0.8169993579378649,0.37453237,0.26065814,0.3525548
0.3399,43.2981,2.42054,3.4285,2.5187,-1.65972,1.99753,-0.06842,-32.22,-63.96,-52.8,51.374611,15.134483,41.792976,0.8142074643250448,0.35909334,0.26412958,0.37195933
0.3868,43.3182,1.02711,3.51229,3.97677,-1.98287,1.43431,0.16677,-32.22,-64.14,-53.22,49.451576,14.920036,43.926338,0.8149567535208649,0.34052837,0.26448753,0.38721088
0.3899,43.3381,2.7677,4.77404,6.2369,-2.04945,1.15881,0.30482,-31.86,-64.26,-53.88,47.27858,13.540854,46.633671,0.8166936670989048,0.32291406,0.25678486,0.4034842
0.4001,43.3581,3.04064,5.87058,6.35661,-1.97615,1.31214,0.20892,-32.04,-64.32,-54.66,45.144531,12.286239,49.147354,0.817857269093847,0.30598423,0.24857654,0.4191573
0.4197,43.3782,2.54504,8.88728,8.07564,-1.59863,0.41478,0.15394,-31.62,-63.84,-55.5,43.230911,11.452063,51.106812,0.8187007533295837,0.29067361,0.24178925,0.43217576
0.4411,43.3981,4.83389,10.1586,9.46667,-0.87293,-0.2248,-0.15882,-31.38,-63.36,-56.22,41.911667,9.908354,52.649662,0.8201864274634013,0.28359684,0.23029339,0.44026357
0.4591,43.4182,2.89698,9.33499,8.14268,-0.59498,-0.55039,-0.75931,-31.62,-62.7,-57.54,41.286568,8.498804,53.168762,0.8228668302721477,0.2833783,0.21934676,0.44099197
0.478,43.4381,-0.95289,9.11712,7.73806,-0.8937,-1.05496,-0.59132,-31.62,-62.52,-58.26,40.752922,7.577736,52.710892,0.827936384929177,0.28381369,0.20974211,0.43586624
0.499,43.4581,0.10295,10.83855,13.68047,-0.86499,-1.8161,-0.00733,-31.86,-61.86,-59.52,39.807224,5.842978,52.603516,0.8341396677040254,0.28356284,0.19361362,0.43164441
0.5225,43.4781,4.45561,13.68526,17.06587,0.02016,-1.05558,-0.34025,-32.16,-61.74,-60.48,39.021942,3.825536,52.677181,0.8393098474317043,0.28519005,0.17629442,0.42795548
0.5381,43.4981,3.04782,13.64695,12.33732,0.59804,-0.66401,-1.14904,-32.16,-62.04,-61.14,39.220348,3.355832,51.838409,0.8425847538012851,0.28967354,0.17144531,0.42041251
0.5578,43.5182,-1.13485,11.79384,10.36689,0.64691,-1.56443,-1.19974,-32.22,-61.92,-62.04,39.855366,3.613197,49.97332,0.847171457044872,0.29626089,0.17076331,0.40665698
0.5792,43.5381,-0.27533,11.45147,13.57273,0.97922,-1.74341,-0.99388,-31.74,-62.34,-62.46,40.571701,2.751125,48.213905,0.8525226450739657,0.30717811,0.16212039,0.39059407
0.5981,43.5581,-0.11253,11.34612,11.31979,1.51739,-1.43431,-0.83444,-31.32,-62.16,-62.58,41.809059,1.87308,46.707783,0.8552163873640087,0.32148314,0.15544279,0.3756209
0.6212,43.5782,-1.14922,11.15219,8.48744,1.75135,-1.95782,-0.83689,-30.84,-61.98,-62.16,43.621841,1.076376,45.331619,0.8553292321791539,0.33947405,0.15121758,0.3609744
0.6401,43.5981,-0.60573,10.61828,8.82742,1.81183,-2.37016,-0.89858,-30.48,-61.74,-61.98,45.619759,-0.352103,43.985565,0.855160271725492,0.36052281,0.14255312,0.34409711
0.6608,43.6182,0.64165,10.55364,8.7963,1.99753,-2.61695,-1.37506,-31.08,-61.26,-61.5,47.759506,-2.015311,42.412098,0.8549225534738939,0.38316482,0.13141781,0.32407022
0.6795,43.6382,-0.38786,9.4164,8.06846,2.08061,-2.79593,-1.87963,-31.14,-61.38,-61.2,50.151691,-3.194657,39.948109,0.8549692988131445,0.40679356,0.12098849,0.29817492
0.6982,43.6581,-2.86107,6.00705,7.69496,1.4001,-2.30296,-1.85092,-31.08,-61.26,-60.96,52.29393,-3.395648,36.360138,0.8565549621898022,0.42679131,0.11216359,0.26754832
0.718,43.6782,-2.05422,6.32788,8.05888,1.37872,-1.97004,-1.60902,-30.96,-61.38,-60.54,53.57431,-2.857394,32.76083,0.8593557138973857,0.43852711,0.10570381,0.24089092
