AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0551,42.9571,-0.78007,0.27306,0.18265
0.0581,42.9671,-0.94012,0.10812,0.3317
0.0598,42.9771,-0.90408,-0.33292,0.55467
0.0622,42.9871,-0.73304,-0.81551,0.78252
0.0644,42.9972,-0.53695,-1.11055,0.93951
0.0676,43.0072,-0.41417,-1.04091,0.978
0.0691,43.0169,-0.2865,-0.74098,0.94806
0.0713,43.0271,-0.17104,-0.29688,0.9841
0.0789,43.037,0.00244,0.04398,1.20279
0.0888,43.0471,0.31948,0.28711,1.39277
0.101,43.0572,0.83566,0.63958,1.5913
0.106,43.0672,1.26083,0.92729,1.65117
0.1345,43.0772,1.65789,1.3042,1.59558
0.1361,43.0871,1.82343,1.57481,1.46913
0.1425,43.0971,1.78495,1.70126,1.19058
0.1476,43.1071,1.57542,1.6811,0.9218
0.163,43.1172,1.13132,1.68049,0.55711
0.1657,43.1272,0.66279,1.7318,0.28222
0.1793,43.1372,0.21075,1.79472,0.02505
0.1856,43.1471,-0.05131,1.89613,-0.10812
0.1977,43.1571,-0.27,2.10199,-0.18448
0.2057,43.1671,-0.39034,2.29624,-0.1912
0.2188,43.1771,-0.53023,2.54914,-0.14294
0.2257,43.1872,-0.65179,2.78371,-0.02749
0.2401,43.1972,-0.75747,2.97736,0.19242
0.2475,43.2071,-0.8827,3.02378,0.40195
0.2605,43.2171,-1.01159,2.97675,0.68539
0.2685,43.2271,-1.09345,2.87595,0.88453
0.2782,43.2371,-1.1411,2.61817,0.9615
0.2859,43.2472,-1.15026,2.3897,0.91019
0.2975,43.2572,-1.1301,2.339,0.73548
0.3088,43.2671,-1.14537,2.4905,0.50885
0.3176,43.2771,-1.2425,2.53815,0.20403
0.3256,43.2871,-1.39705,2.37627,0.00489
0.3395,43.2971,-1.65972,1.99753,-0.06842
0.3458,43.3072,-1.86742,1.73425,0.02077
0.3861,43.3172,-1.98287,1.43431,0.16677
0.3882,43.3272,-2.03724,1.22417,0.26512
0.3894,43.3371,-2.04945,1.15881,0.30482
0.391,43.3471,-2.02441,1.32558,0.27367
0.3995,43.3571,-1.97615,1.31214,0.20892
0.4074,43.3672,-1.84603,0.94134,0.1741
0.4191,43.3772,-1.59863,0.41478,0.15394
0.4293,43.3872,-1.24555,0.04215,0.08186
0.4406,43.3971,-0.87293,-0.2248,-0.15882
0.4495,43.4071,-0.65607,-0.42211,-0.49236
0.4584,43.4171,-0.59498,-0.55039,-0.75931
0.4661,43.4271,-0.69822,-0.73121,-0.78557
0.4775,43.4371,-0.8937,-1.05496,-0.59132
0.4857,43.4472,-1.00426,-1.48013,-0.29138
0.4986,43.4571,-0.86499,-1.8161,-0.00733
0.5068,43.4671,-0.51313,-1.63101,-0.01161
0.5192,43.4771,0.02016,-1.05558,-0.34025
0.5267,43.4871,0.3934,-0.69211,-0.77458
0.5375,43.4971,0.59804,-0.66401,-1.14904
0.5458,43.5072,0.65668,-0.95173,-1.27854
0.5574,43.5172,0.64691,-1.56443,-1.19974
0.5658,43.5271,0.73793,-1.93033,-1.07634
0.5787,43.5371,0.97922,-1.74341,-0.99388
0.5857,43.5471,1.26205,-1.52594,-0.90347
0.5976,43.5571,1.51739,-1.43431,-0.83444
0.6057,43.5672,1.67805,-1.57237,-0.84177
0.6207,43.5772,1.75135,-1.95782,-0.83689
0.6256,43.5871,1.75502,-2.19484,-0.81489
0.6396,43.5971,1.81183,-2.37016,-0.89858
0.6456,43.6071,1.8778,-2.52593,-1.05863
0.6602,43.6172,1.99753,-2.61695,-1.37506
0.666,43.6272,2.06656,-2.70308,-1.61024
0.6791,43.6372,2.08061,-2.79593,-1.87963
0.6857,43.6471,1.80816,-2.68903,-1.98409
0.6973,43.6571,1.4001,-2.30296,-1.85092
0.7059,43.6671,1.28098,-2.10199,-1.64201
0.7175,43.6772,1.37872,-1.97004,-1.60902
0.728,43.6872,1.46241,-1.92545,-1.77273
0.7393,43.6972,1.30664,-2.41414,-2.02807
0.7455,43.7071,1.04091,-2.43185,-2.13803
0.7602,43.7171,0.65607,-2.2938,-2.22111
0.7657,43.7271,0.30849,-2.2321,-2.26081
0.7794,43.7371,-0.00916,-2.55769,-2.17835
0.7857,43.7472,-0.23579,-2.73301,-2.05312
0.801,43.7572,-0.49602,-2.65116,-1.90223
0.8144,43.7671,-0.70616,-2.45995,-1.83687
0.8191,43.7771,-0.92302,-2.30541,-1.80938
0.8258,43.7871,-1.08917,-2.25715,-1.74097
0.8398,43.7971,-1.30908,-2.30052,-1.60719
0.8456,43.8072,-1.46669,-2.51249,-1.5351
0.8605,43.8172,-1.59436,-2.3726,-1.49662
0.8658,43.8272,-1.6078,-2.29074,-1.50212
0.8772,43.8371,-1.52838,-2.01341,-1.60902
0.8857,43.8471,-1.30786,-1.66583,-1.81793
0.8981,43.8571,-0.89064,-0.60109,-1.95538
0.9057,43.8672,-0.43799,0.10018,-1.84054
0.9174,43.8772,0.33842,0.11606,-1.59925
0.9268,43.8872,1.20157,-0.37141,-1.41354
0.9393,43.8971,2.28403,-0.49602,-1.1527
0.9456,43.9071,3.13618,-0.15455,-0.85582
0.9573,43.9171,3.73972,0.5736,-0.56749
0.9657,43.9272,4.08852,1.35673,-0.14844
0.9812,43.9372,4.26689,1.54488,0.47892
0.9859,43.9472,4.24124,0.13317,0.82222
0.9979,43.9571,1.4508,-5.61629,-0.79046
1.0058,43.9671,-0.89553,-7.10864,-1.97371
1.0178,43.9771,-1.51372,-5.89607,-1.99753
1.0256,43.9871,-1.81183,-3.79408,-1.64262
1.0411,43.9972,-2.56319,-1.47341,-1.40988
1.0471,44.0072,-2.88573,0.00672,-1.10506
1.0577,44.0171,-3.13496,1.3158,-0.8656
1.068,44.0271,-2.76844,0.85704,-0.70799
1.0815,44.0371,-2.36894,0.9951,-0.4612
1.0879,44.0471,-2.04762,0.76358,-0.21014
1.0981,44.0572,-1.88452,0.38057,0.04154
1.1057,44.0672,-1.96393,-0.41783,0.09591
1.1197,44.0772,-1.92545,-0.41356,0.09774
1.1262,44.0871,-1.54366,-0.38973,0.14111
1.1394,44.0971,-1.10139,-0.8601,0.27306
1.1457,44.1071,-0.7929,-0.49297,0.39095
1.1575,44.1172,-0.76786,-0.26328,0.50091
1.1658,44.1272,-1.04763,-0.09102,0.68234
1.1778,44.1372,-1.33291,0.33414,0.96883
1.1857,44.1471,-1.37445,1.11788,1.16064
1.1977,44.1571,-1.2761,1.78373,1.32985
1.2056,44.1671,-1.0513,1.71714,1.51189
1.2175,44.1771,-0.63286,1.5852,1.66644
1.2261,44.1872,-0.32193,1.44836,1.68232
1.2387,44.1972,0.02749,0.82161,1.61696
1.257,44.2082,0.19181,0.22419,1.53816
1.2583,44.2182,0.22602,-0.07758,1.6756
1.267,44.2282,0.11179,0.04948,1.934
1.2923,44.2381,-0.13928,0.35491,2.32129
1.2989,44.2481,-0.27428,0.59254,2.60168
1.3003,44.2581,-0.29505,0.82161,2.8222
1.325,44.2682,-0.27122,0.99754,2.94009
1.3259,44.2782,-0.21869,1.2761,3.06227
1.3271,44.2882,-0.16127,1.57115,3.24369
1.3387,44.2981,-0.03787,1.7483,3.50698
1.3492,44.3081,0.11606,1.72081,3.66519
1.3666,44.3181,0.4777,1.96882,3.72078
1.3679,44.3282,0.89492,2.15452,3.64137
1.3803,44.3382,1.52289,2.23882,3.51186
1.3901,44.3482,2.09893,2.70491,3.42512
1.3988,44.3581,2.70064,3.26324,3.37992
1.4071,44.3681,3.05494,3.71773,3.43123
1.4441,44.3781,3.25225,3.80936,3.51248
1.4452,44.3881,3.07937,3.19116,3.45811
1.4458,44.3982,2.56441,2.3445,3.28462
1.4473,44.4082,2.05678,1.8161,3.17955
1.4616,44.4181,1.40621,1.24067,3.08976
1.4674,44.4281,0.86987,0.91508,3.0531
1.481,44.4381,0.43371,0.65118,3.11602
1.489,44.4481,0.21258,0.54367,3.24003
1.4985,44.4582,0.17043,0.42211,3.33044
1.5122,44.4682,0.4722,0.10079,3.37503
1.5219,44.4781,0.75503,-0.21869,3.0812
1.5267,44.4881,0.85032,-0.39279,2.78432
1.5392,44.4981,0.85216,-0.34636,2.50577
1.5467,44.5081,0.75625,-0.26328,2.46057
1.5604,44.5182,0.65363,-0.61025,2.55586
1.5666,44.5282,0.63591,-0.97311,2.52471
1.5783,44.5382,0.65607,-1.08795,2.44285
1.5866,44.5481,0.3372,-0.40256,2.52898
1.5989,44.5581,-0.16188,0.15149,2.9462
1.6071,44.5681,-0.56139,0.27489,3.30661
1.619,44.5781,-0.77702,0.37996,3.49048
1.6267,44.5882,-0.73059,0.56322,3.53324
1.6384,44.5981,-0.52229,0.53817,3.52836
1.6466,44.6081,-0.32254,0.2138,3.64748
1.659,44.6181,-0.22235,-0.08186,3.87289
1.6668,44.6281,-0.20464,-0.2584,3.98834
1.6785,44.6381,-0.26206,-0.26939,3.97368
1.6883,44.6482,-0.51862,-0.17654,3.85273
1.699,44.6582,-0.98349,-0.2364,3.65664
1.7065,44.6681,-1.35429,-0.45143,3.47582
1.722,44.6781,-1.69698,-0.61697,3.23453
1.7285,44.6881,-1.79228,-0.59743,2.99385
1.7385,44.6981,-1.7599,-0.68478,2.48805
1.7531,44.7082,-1.61452,-0.96761,1.91812
1.759,44.7182,-1.38544,-1.33291,1.34207
1.7667,44.7281,-1.18752,-1.57053,1.03358
1.7784,44.7381,-0.97922,-1.69576,0.75686
1.7883,44.7481,-0.88698,-1.68354,0.51557
1.7988,44.7581,-0.81673,-1.46485,0.18509
1.8067,44.7682,-0.78191,-1.4056,-0.04704
1.8212,44.7782,-0.74464,-1.52716,-0.37874
1.8269,44.7882,-0.66096,-1.73913,-0.76847
1.8421,44.7981,-0.48564,-1.95477,-1.28954
1.8493,44.8081,-0.30116,-2.07877,-1.72447
1.8647,44.8181,-0.07758,-2.18079,-2.28464
1.8666,44.8281,0.10385,-2.23943,-2.82159
1.8799,44.8381,0.28894,-2.2205,-3.41168
1.8888,44.8482,0.3824,-2.11298,-3.83135
1.9012,44.8581,0.38301,-1.9847,-4.32248
1.9325,44.8681,0.30421,-1.89674,-4.58882
1.9332,44.8781,0.13011,-1.81549,-4.87654
1.9339,44.8881,-0.04276,-1.76296,-5.11844
1.9406,44.8982,-0.18631,-1.74646,-5.38356
1.9466,44.9082,-0.26206,-1.75624,-5.6108
1.96,44.9181,-0.37202,-1.71592,-5.91745
1.9679,44.9281,-0.51068,-1.68293,-6.10743
1.9783,44.9381,-0.70433,-1.67988,-6.1734
1.9878,44.948,-0.88453,-1.60658,-6.13736
1.9984,44.9582,-1.04947,-1.3885,-6.02374
2.0378,44.9682,-1.14598,-1.0965,-5.91134
2.0393,44.9782,-1.18997,-0.75075,-5.82704
2.0411,44.9881,-1.2199,-0.54611,-5.8417
2.0418,44.9981,-1.24983,-0.34697,-6.00419
2.0466,45.0081,-1.18569,-0.24007,-6.12576
2.0599,45.0182,-1.07268,-0.0391,-6.08544
2.0794,45.0282,-1.07818,0.19792,-5.90157
2.0818,45.0382,-1.30298,0.71044,-5.46358
2.0871,45.0481,-1.48807,0.95723,-5.11722
2.1007,45.0581,-1.62979,1.07451,-4.79407
2.1081,45.0681,-1.62124,1.00121,-4.65418
2.1228,45.0782,-1.51372,0.71349,-4.55828
2.1267,45.0882,-1.55099,0.49236,-4.42877
2.1384,45.0982,-1.788,0.07453,-3.95596
2.1469,45.1081,-2.00914,-0.34086,-3.35976
2.159,45.1181,-2.05984,-0.58338,-2.68659
2.1668,45.1281,-1.95782,-0.67806,-2.23882
2.1784,45.1381,-1.84787,-0.56139,-1.76907
2.1868,45.1482,-1.76479,-0.4893,-1.28098
2.2009,45.1582,-1.63284,-0.42089,-0.82222
2.2092,45.1681,-1.54732,-0.39645,-0.54856
2.219,45.1781,-1.60963,-0.52595,-0.22174
2.2266,45.1881,-1.76845,-0.55467,0.10507
2.2382,45.1981,-2.04396,-0.54978,0.57544
2.2468,45.2082,-2.35672,-0.51252,0.87048
2.2589,45.2182,-2.80998,-0.47525,1.17592
2.2668,45.2282,-3.07387,-0.44349,1.40132
2.2862,45.2381,-3.21621,-0.46059,1.7037
2.2888,45.2492,-3.10992,-0.50824,2.01341
2.3002,45.2602,-2.75195,-0.57544,2.45812
2.3169,45.2702,-2.37321,-0.56139,2.75256
2.3231,45.2801,-2.01891,-0.50885,2.95109
2.3291,45.2901,-1.74158,-0.45754,3.00912
2.3428,45.3001,-1.40255,-0.51496,3.0305
2.3489,45.3101,-1.04153,-0.56139,3.06227
2.3621,45.3202,-0.60353,-0.49419,2.96697
2.3699,45.3301,-0.26573,-0.3934,2.78738
2.381,45.3402,0.1405,-0.18448,2.51432
2.3922,45.3501,0.39156,0.09713,2.34022
2.4019,45.3612,0.51007,0.58521,2.23943
2.4097,45.3711,0.48564,0.99449,2.23882
2.4215,45.3811,0.45509,1.50334,2.30479
2.4298,45.3911,0.50396,1.80389,2.33045
2.4439,45.4011,0.64446,1.80327,2.28708
2.4502,45.4112,0.81306,1.44347,2.24065
2.4616,45.4212,1.19668,0.73059,2.09527
2.4711,45.4311,1.67988,0.28833,1.81305
2.4818,45.4411,2.24615,0.15394,1.4282
2.4897,45.4511,2.59312,0.23152,1.1411
2.5012,45.4611,2.82708,0.53756,0.83872
2.5127,45.4712,2.80876,0.93523,0.697
2.5212,45.4812,2.54731,1.29381,0.72632
2.5298,45.4912,2.23393,1.5009,0.83933
2.5419,45.5011,1.89551,1.63101,0.9896
2.5497,45.5111,1.68416,1.64323,1.0965
2.5632,45.5211,1.4728,1.58397,1.21073
2.571,45.5312,1.32191,1.41843,1.27915
2.5813,45.5412,1.20707,1.18935,1.30786
2.59,45.5512,1.18691,0.98594,1.32436
2.603,45.5611,1.22845,0.73243,1.33108
2.6141,45.5711,1.2877,0.55161,1.3323
2.6226,45.5811,1.38727,0.4722,1.36406
2.6334,45.5911,1.49906,0.46548,1.44042
2.6424,45.6011,1.64873,0.40623,1.69088
2.6497,45.6112,1.68538,0.40256,1.95171
2.6613,45.6211,1.58947,0.5174,2.38604
2.6697,45.6311,1.37445,0.69333,2.766
2.6818,45.6411,0.79718,0.85338,3.32005
2.6896,45.6512,0.20097,0.91996,3.74216
2.7019,45.6612,-0.67928,0.84971,4.34264
2.71,45.6712,-1.35856,0.66829,4.92602
2.7212,45.6811,-1.66644,0.55528,5.90523
2.7295,45.6911,-1.94316,0.18326,6.77083
2.7423,45.7011,-2.08488,-0.04215,7.41102
2.7496,45.7111,-1.92606,-0.1014,7.61016
2.7611,45.7211,-1.57542,0.07269,7.4831
2.7697,45.7311,-1.12644,0.47586,7.14346
2.7821,45.7411,-0.54489,1.01404,6.63705
2.7905,45.7509,-0.16799,1.3494,6.26015
2.8056,45.7622,0.29688,1.55221,5.50328
2.8107,45.7721,0.5791,1.63468,4.8967
2.8237,45.7821,0.83261,1.65056,4.18931
2.8307,45.7921,0.78435,1.45997,3.74277
2.8422,45.8022,0.43066,1.19119,3.46971
2.8507,45.8122,0.13744,1.17775,3.34876
2.865,45.8222,-0.12095,1.41232,3.07571
2.8727,45.8321,-0.27978,1.45814,2.62977
2.8829,45.8421,-0.37385,1.25105,1.91079
2.8906,45.8521,-0.40439,1.02564,1.3213
2.9022,45.8621,-0.4105,0.71716,0.62553
2.9107,45.8722,-0.45082,0.42761,0.15027
2.9244,45.8822,-0.58093,0.15516,-0.21686
2.9306,45.8921,-0.74281,0.00061,-0.44349
2.9422,45.9021,-0.99938,-0.31215,-0.69394
2.9549,45.9121,-1.1472,-0.73487,-0.99327
2.9631,45.9221,-1.07085,-1.12827,-1.33657
2.9716,45.9331,-0.82161,-1.25288,-1.62246
2.9836,45.9431,-0.45876,-1.26877,-1.89735
2.9916,45.9532,-0.2755,-1.29992,-1.99936
3.0032,45.9632,-0.18692,-1.44958,-2.07205
3.0116,45.9732,-0.22663,-1.58397,-2.08244
3.0232,45.9831,-0.38912,-1.64934,-2.03174
3.0316,45.9931,-0.64568,-1.70065,-1.97859
3.0439,46.0031,-0.94806,-1.89979,-2.01219
