AppTimestamp(s),MAC,Frequency,RSSI
1.4107,20:23:00:00:00:73,2437,-53
1.4107,20:23:00:00:00:90,2437,-54
1.4107,20:23:00:00:00:01,2437,-56
1.4107,20:23:00:00:00:12,2417,-66
1.4107,20:23:00:00:00:55,2427,-68
1.4107,20:23:00:00:00:09,5200,-70
1.4107,20:23:00:00:00:44,2462,-71
1.4107,20:23:00:00:00:65,2437,-72
1.4107,20:23:00:00:00:82,2462,-74
1.4107,20:23:00:00:00:45,2412,-78
1.4107,20:23:00:00:00:80,5220,-78
1.4107,20:23:00:00:00:79,5220,-78
1.4107,20:23:00:00:00:15,2452,-79
1.4107,20:23:00:00:01:71,2462,-85
1.4107,20:23:00:00:00:88,2462,-85
1.4107,20:23:00:00:01:82,2462,-85
1.4107,20:23:00:00:00:46,2462,-85
1.4107,20:23:00:00:01:81,2462,-86
5.6059,20:23:00:00:00:01,2437,-53
5.6059,20:23:00:00:00:73,2437,-53
5.6059,20:23:00:00:00:90,2437,-56
5.6059,20:23:00:00:00:55,2427,-65
5.6059,20:23:00:00:00:12,2417,-68
5.6059,20:23:00:00:00:65,2437,-72
5.6059,20:23:00:00:00:82,2462,-73
5.6059,20:23:00:00:00:15,2452,-73
5.6059,20:23:00:00:00:44,2462,-74
5.6059,20:23:00:00:00:69,2422,-75
5.6059,20:23:00:00:00:45,2412,-76
5.6059,20:23:00:00:00:79,5220,-77
5.6059,20:23:00:00:00:09,5200,-78
5.6059,20:23:00:00:00:80,5220,-78
5.6059,20:23:00:00:00:88,2462,-86
9.6958,20:23:00:00:00:01,2437,-54
9.6958,20:23:00:00:00:73,2437,-55
9.6958,20:23:00:00:00:90,2437,-55
9.6958,20:23:00:00:00:55,2427,-64
9.6958,20:23:00:00:00:15,2452,-69
9.6958,20:23:00:00:00:12,2417,-70
9.6958,20:23:00:00:00:09,5200,-70
9.6958,20:23:00:00:00:82,2462,-71
9.6958,20:23:00:00:00:44,2462,-71
9.6958,20:23:00:00:00:65,2437,-72
9.6958,20:23:00:00:00:69,2422,-76
9.6958,20:23:00:00:00:80,5220,-79
9.6958,20:23:00:00:00:79,5220,-79
9.6958,20:23:00:00:00:45,2412,-80
9.6958,20:23:00:00:01:82,2462,-81
9.6958,20:23:00:00:01:71,2462,-82
9.6958,20:23:00:00:01:81,2462,-82
9.6958,20:23:00:00:00:88,2462,-83
9.6958,20:23:00:00:01:84,2412,-87
9.6958,20:23:00:00:00:38,2457,-87
9.6958,20:23:00:00:01:58,2462,-89
13.6179,20:23:00:00:00:01,2437,-51
13.6179,20:23:00:00:00:73,2437,-51
13.6179,20:23:00:00:00:90,2437,-55
13.6179,20:23:00:00:00:12,2417,-66
13.6179,20:23:00:00:00:09,5200,-66
13.6179,20:23:00:00:00:82,2462,-68
13.6179,20:23:00:00:00:44,2462,-69
13.6179,20:23:00:00:00:15,2452,-70
13.6179,20:23:00:00:00:65,2437,-70
13.6179,20:23:00:00:00:55,2427,-72
13.6179,20:23:00:00:00:69,2422,-75
13.6179,20:23:00:00:00:80,5220,-82
13.6179,20:23:00:00:00:79,5220,-82
13.6179,20:23:00:00:01:82,2462,-82
13.6179,20:23:00:00:01:71,2462,-84
13.6179,20:23:00:00:00:88,2462,-85
13.6179,20:23:00:00:01:81,2462,-85
13.6179,20:23:00:00:00:38,2457,-91
17.6208,20:23:00:00:00:73,2437,-47
17.6208,20:23:00:00:00:01,2437,-59
17.6208,20:23:00:00:00:90,2437,-62
17.6208,20:23:00:00:00:82,2462,-67
17.6208,20:23:00:00:00:55,2427,-68
17.6208,20:23:00:00:00:44,2462,-68
17.6208,20:23:00:00:00:65,2437,-69
17.6208,20:23:00:00:00:09,5200,-69
17.6208,20:23:00:00:00:12,2417,-73
17.6208,20:23:00:00:00:15,2452,-74
17.6208,20:23:00:00:00:69,2422,-78
17.6208,20:23:00:00:00:80,5220,-78
17.6208,20:23:00:00:00:79,5220,-78
17.6208,20:23:00:00:01:81,2462,-81
17.6208,20:23:00:00:00:88,2462,-82
17.6208,20:23:00:00:01:82,2462,-82
17.6208,20:23:00:00:01:71,2462,-84
17.6208,20:23:00:00:00:46,2462,-86
17.6208,20:23:00:00:00:45,2412,-87
21.5826,20:23:00:00:00:73,2437,-51
21.5826,20:23:00:00:00:01,2437,-54
21.5826,20:23:00:00:00:09,5200,-64
21.5826,20:23:00:00:00:90,2437,-65
21.5826,20:23:00:00:00:12,2417,-65
21.5826,20:23:00:00:00:82,2462,-65
21.5826,20:23:00:00:00:44,2462,-65
21.5826,20:23:00:00:00:55,2427,-69
21.5826,20:23:00:00:00:65,2437,-74
21.5826,20:23:00:00:00:15,2452,-77
21.5826,20:23:00:00:00:45,2412,-79
21.5826,20:23:00:00:00:69,2422,-81
21.5826,20:23:00:00:00:80,5220,-82
21.5826,20:23:00:00:00:79,5220,-82
21.5826,20:23:00:00:00:88,2462,-83
21.5826,20:23:00:00:01:74,5500,-90
21.5826,20:23:00:00:00:89,2452,-90
25.5994,20:23:00:00:00:73,2437,-52
25.5994,20:23:00:00:00:01,2437,-55
25.5994,20:23:00:00:00:90,2437,-60
25.5994,20:23:00:00:00:09,5200,-63
25.5994,20:23:00:00:00:12,2417,-66
25.5994,20:23:00:00:00:55,2427,-67
25.5994,20:23:00:00:00:15,2452,-68
25.5994,20:23:00:00:00:82,2462,-70
25.5994,20:23:00:00:00:44,2462,-71
25.5994,20:23:00:00:00:65,2437,-73
25.5994,20:23:00:00:00:45,2412,-76
25.5994,20:23:00:00:00:69,2422,-81
25.5994,20:23:00:00:00:80,5220,-82
25.5994,20:23:00:00:00:79,5220,-82
25.5994,20:23:00:00:00:88,2462,-87
25.5994,20:23:00:00:00:46,2462,-88
25.5994,20:23:00:00:00:38,2457,-88
29.5781,20:23:00:00:00:01,2437,-53
29.5781,20:23:00:00:00:73,2437,-54
29.5781,20:23:00:00:00:90,2437,-60
29.5781,20:23:00:00:00:55,2427,-64
29.5781,20:23:00:00:00:09,5200,-67
29.5781,20:23:00:00:00:82,2462,-70
29.5781,20:23:00:00:00:44,2462,-70
29.5781,20:23:00:00:00:65,2437,-70
29.5781,20:23:00:00:00:15,2452,-74
29.5781,20:23:00:00:00:45,2412,-77
29.5781,20:23:00:00:00:79,5220,-80
29.5781,20:23:00:00:00:69,2422,-81
29.5781,20:23:00:00:00:80,5220,-81
29.5781,20:23:00:00:01:82,2462,-86
29.5781,20:23:00:00:01:81,2462,-87
29.5781,20:23:00:00:00:46,2462,-88
29.5781,20:23:00:00:00:38,2457,-88
33.6142,20:23:00:00:00:73,2437,-50
33.6142,20:23:00:00:00:90,2437,-59
33.6142,20:23:00:00:00:55,2427,-66
33.6142,20:23:00:00:00:12,2417,-67
33.6142,20:23:00:00:00:09,5200,-67
33.6142,20:23:00:00:00:15,2452,-69
33.6142,20:23:00:00:00:65,2437,-69
33.6142,20:23:00:00:00:01,2437,-70
33.6142,20:23:00:00:00:82,2462,-72
33.6142,20:23:00:00:00:44,2462,-74
33.6142,20:23:00:00:00:45,2412,-76
33.6142,20:23:00:00:00:79,5220,-76
33.6142,20:23:00:00:00:80,5220,-77
33.6142,20:23:00:00:00:69,2422,-80
33.6142,20:23:00:00:01:71,2462,-82
33.6142,20:23:00:00:01:82,2462,-83
33.6142,20:23:00:00:01:81,2462,-83
33.6142,20:23:00:00:00:88,2462,-90
37.5753,20:23:00:00:00:73,2437,-50
37.5753,20:23:00:00:00:90,2437,-59
37.5753,20:23:00:00:00:01,2437,-61
37.5753,20:23:00:00:00:12,2417,-66
37.5753,20:23:00:00:00:09,5200,-66
37.5753,20:23:00:00:00:55,2427,-67
37.5753,20:23:00:00:00:15,2452,-69
37.5753,20:23:00:00:00:82,2462,-73
37.5753,20:23:00:00:00:44,2462,-73
37.5753,20:23:00:00:00:65,2437,-73
37.5753,20:23:00:00:00:80,5220,-75
37.5753,20:23:00:00:00:79,5220,-76
37.5753,20:23:00:00:00:45,2412,-79
37.5753,20:23:00:00:00:69,2422,-79
37.5753,20:23:00:00:01:71,2462,-82
37.5753,20:23:00:00:01:82,2462,-83
37.5753,20:23:00:00:01:81,2462,-83
37.5753,20:23:00:00:00:88,2462,-88
41.7615,20:23:00:00:00:73,2437,-51
41.7615,20:23:00:00:00:01,2437,-55
41.7615,20:23:00:00:00:90,2437,-58
41.7615,20:23:00:00:00:55,2427,-65
41.7615,20:23:00:00:00:12,2417,-67
41.7615,20:23:00:00:00:65,2437,-69
41.7615,20:23:00:00:00:44,2462,-72
41.7615,20:23:00:00:00:82,2462,-73
41.7615,20:23:00:00:00:15,2452,-73
41.7615,20:23:00:00:00:69,2422,-73
41.7615,20:23:00:00:00:09,5200,-74
41.7615,20:23:00:00:00:79,5220,-74
41.7615,20:23:00:00:00:80,5220,-75
41.7615,20:23:00:00:00:45,2412,-78
41.7615,20:23:00:00:01:71,2462,-80
41.7615,20:23:00:00:01:81,2462,-82
41.7615,20:23:00:00:00:38,2457,-88
45.5827,20:23:00:00:00:73,2437,-51
45.5827,20:23:00:00:00:90,2437,-53
45.5827,20:23:00:00:00:01,2437,-54
45.5827,20:23:00:00:00:55,2427,-66
45.5827,20:23:00:00:00:12,2417,-67
