AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0428,263.9062,23.64,-34.62,-10.26
0.045,263.9262,23.7,-34.38,-10.14
0.0468,263.9462,24.12,-34.5,-10.2
0.054,263.9661,24.12,-34.68,-10.2
0.0735,263.9861,23.22,-34.38,-10.92
0.1003,264.0062,23.46,-34.44,-11.64
0.1203,264.0261,23.34,-34.14,-12.48
0.137,264.0462,22.86,-33.72,-12.96
0.153,264.0662,23.16,-33.12,-13.86
0.173,264.0862,22.98,-32.7,-15.12
0.1937,264.1061,22.86,-32.1,-15.84
0.2132,264.1261,22.98,-32.16,-17.16
0.2331,264.1462,22.44,-32.4,-18.42
0.2535,264.1661,21.3,-32.34,-18.9
0.2731,264.1862,20.46,-33.06,-18.6
0.293,264.2061,19.56,-33.6,-17.64
0.313,264.2262,19.26,-34.5,-15.9
0.3331,264.2462,19.38,-36.12,-13.5
0.3531,264.2662,19.32,-37.32,-11.34
0.3735,264.2861,19.5,-38.4,-9
0.3943,264.3062,18.9,-39.12,-6.78
0.4152,264.3262,18.12,-39.12,-5.28
0.4336,264.3461,17.1,-39.54,-3.9
0.4531,264.3662,16.32,-40.02,-2.76
0.4732,264.3862,15.66,-40.8,-2.22
0.4931,264.4062,15.36,-41.7,-2.16
0.5131,264.4262,14.82,-41.82,-2.7
0.5356,264.4462,14.1,-41.76,-3.78
0.5536,264.4662,13.68,-41.7,-4.14
0.5789,264.4862,13.44,-41.58,-4.32
0.5958,264.5062,13.44,-41.46,-5.16
0.6146,264.5262,13.92,-41.64,-5.64
0.6331,264.5462,13.92,-41.46,-6.42
0.653,264.5662,13.56,-41.16,-7.5
0.673,264.5861,13.92,-40.92,-7.38
0.6931,264.6062,13.86,-40.74,-7.5
0.7144,264.6261,14.34,-40.62,-7.86
0.7336,264.6462,14.64,-40.74,-7.68
0.7531,264.6662,14.76,-40.92,-7.62
0.7731,264.6862,15.18,-40.92,-7.08
0.7935,264.7062,15.6,-40.74,-6.48
0.8131,264.7261,16.26,-40.44,-6.36
0.8334,264.7462,17.16,-39.96,-6.24
0.8532,264.7662,18.42,-39.36,-6.36
0.8732,264.7861,19.92,-38.64,-5.82
0.8932,264.8062,20.88,-38.16,-5.22
0.9136,264.8262,21.78,-37.74,-4.8
0.9332,264.8461,22.74,-37.26,-4.8
0.9531,264.8662,23.34,-36.9,-5.34
0.9738,264.8862,24.42,-36.3,-6
0.9931,264.9061,24.66,-35.64,-6.9
1.0131,264.9262,24.66,-35.1,-8.1
1.0332,264.9462,24.9,-34.62,-9.96
1.0533,264.9661,24.96,-33.72,-12.12
1.0731,264.9862,25.68,-32.82,-13.5
1.0935,265.0062,26.16,-31.74,-14.76
1.1139,265.0261,26.52,-30.54,-15.78
1.1332,265.0462,27.06,-29.7,-16.14
1.1538,265.0662,27.66,-28.74,-16.8
1.1733,265.0862,28.02,-28.74,-16.8
1.193,265.1062,28.62,-28.62,-16.26
1.2141,265.1262,29.04,-29.04,-15.54
1.2349,265.1462,28.92,-29.16,-14.82
1.254,265.1661,29.16,-29.58,-13.8
1.2735,265.1862,29.22,-30.12,-12.66
1.293,265.2062,28.98,-30.06,-11.4
1.3142,265.2261,28.98,-31.08,-10.08
1.3336,265.2461,28.32,-31.98,-8.22
1.353,265.2661,27.72,-32.94,-6.18
1.3731,265.2862,27.54,-34.32,-4.32
1.3931,265.3061,26.94,-35.4,-2.58
1.413,265.3261,26.76,-36.12,-1.02
1.433,265.3461,25.92,-36.72,0.24
1.4534,265.3662,24.9,-37.08,1.56
1.4732,265.3862,23.76,-37.86,3.3
1.4935,265.4062,22.44,-38.22,3.96
1.5144,265.4262,21.66,-38.64,4.44
1.5342,265.4472,20.22,-39.36,4.8
1.5544,265.4672,19.74,-39.72,4.56
1.5744,265.4871,18.78,-40.14,3.9
1.5941,265.5072,17.76,-40.62,3.48
1.6146,265.5272,17.22,-40.92,2.22
1.6355,265.5472,15.84,-40.86,0.36
1.6541,265.5672,15.48,-40.92,-1.26
1.674,265.5871,14.76,-40.56,-3.42
1.6946,265.6072,14.76,-40.26,-4.74
1.7141,265.6272,14.52,-40.26,-6.3
1.734,265.6472,14.28,-40.14,-7.56
1.754,265.6672,14.58,-40.2,-8.76
1.7791,265.6872,14.28,-40.2,-10.38
1.7941,265.7072,14.58,-39.66,-11.34
1.8176,265.7272,15.06,-39.36,-11.76
1.8352,265.7472,15.24,-39.06,-11.7
1.8541,265.7672,15.66,-38.52,-11.1
1.8746,265.7872,16.2,-38.7,-10.56
1.8958,265.8072,16.44,-38.7,-10.38
1.9155,265.8272,16.62,-38.82,-10.2
1.9345,265.8472,17.28,-39.42,-9.9
1.9543,265.8672,17.88,-39.66,-9.48
1.9745,265.8872,18.42,-39.36,-9.12
1.9951,265.9072,19.62,-39.06,-9.24
2.0145,265.9272,19.74,-38.7,-9.6
2.0362,265.9472,20.04,-37.38,-10.32
2.0675,265.9672,20.4,-36.72,-10.5
2.0779,265.9882,20.94,-36.12,-10.44
2.1004,266.0081,22.5,-34.92,-10.38
2.1155,266.0282,23.16,-34.86,-10.08
2.1353,266.0482,23.58,-34.62,-10.62
2.1552,266.0682,23.88,-34.02,-11.28
2.1757,266.0882,23.4,-33.84,-12.24
2.1976,266.1082,24,-32.82,-13.74
2.2152,266.1282,24.78,-31.86,-14.64
2.2357,266.1482,25.02,-31.14,-15.9
2.2551,266.1682,25.44,-29.88,-17.46
2.2751,266.1882,25.92,-29.1,-18.54
2.2952,266.2082,26.16,-27.78,-20.52
2.3152,266.2282,26.58,-27,-21.72
2.3352,266.2482,26.76,-26.4,-22.8
2.3554,266.2681,26.16,-25.5,-23.4
2.3751,266.2881,25.98,-25.56,-23.4
2.3951,266.3082,25.56,-24.84,-23.82
2.4173,266.3281,25.44,-25.08,-23.52
2.4351,266.3482,25.74,-25.8,-23.16
2.4551,266.3682,25.56,-26.4,-22.32
2.475,266.3881,25.86,-27.9,-21.24
2.4962,266.4082,25.8,-28.5,-20.1
2.5152,266.4282,25.62,-29.4,-19.14
2.5355,266.4481,25.08,-30.54,-18
2.5551,266.4681,24.36,-31.56,-16.14
2.5761,266.4882,23.28,-33.24,-14.46
2.5972,266.5082,22.32,-34.86,-12.3
2.6187,266.5281,21.54,-35.94,-9.36
2.6356,266.5482,20.4,-37.08,-7.02
2.655,266.5682,19.92,-38.28,-4.68
2.675,266.5881,19.44,-39.48,-3
2.6995,266.6082,18.66,-40.14,-2.28
2.7155,266.6282,18.12,-41.16,-1.26
2.735,266.6482,17.28,-41.1,-0.72
2.7551,266.6682,15.9,-41.1,-0.24
2.7757,266.6882,15.06,-41.82,-0.36
2.795,266.7081,13.98,-41.76,-0.54
2.8151,266.7282,12.72,-42.48,-0.72
2.8351,266.7482,12.24,-42.78,-1.02
2.8551,266.7681,11.52,-43.08,-1.38
2.8751,266.7882,10.8,-42.84,-2.16
2.8976,266.8082,10.56,-42.42,-3.42
2.9161,266.8281,10.32,-42.12,-4.8
2.935,266.8482,10.14,-41.52,-5.76
2.9557,266.8682,10.44,-41.28,-6.6
2.9749,266.8881,10.56,-41.58,-7.14
2.9949,266.9081,10.68,-41.22,-7.56
3.034,266.9282,11.22,-41.04,-7.98
3.0363,266.9481,11.76,-40.92,-8.76
3.0646,266.9681,12.54,-40.2,-8.88
3.0768,266.9882,13.62,-40.14,-9
3.0985,267.0081,14.7,-39.9,-8.94
3.1151,267.0282,15.6,-39.24,-8.64
3.1357,267.0482,16.86,-38.76,-8.28
3.1551,267.0682,18,-38.28,-8.1
3.1751,267.0882,19.26,-37.68,-8.04
3.1951,267.1082,20.52,-38.1,-7.62
3.2166,267.1282,21.06,-37.92,-7.5
3.2351,267.1482,21.6,-37.98,-6.9
3.2556,267.1682,21.6,-37.8,-6.66
3.2752,267.1882,21.96,-37.32,-6.9
3.2952,267.2081,22.38,-36.66,-7.8
3.3156,267.2282,23.1,-35.46,-9.24
3.3361,267.2482,24.36,-34.26,-10.92
3.3551,267.2681,25.56,-32.4,-12.3
3.3753,267.2882,26.7,-31.14,-13.2
3.3952,267.3082,27.66,-29.94,-13.62
3.4166,267.3281,27.9,-28.92,-14.34
3.4355,267.3481,27.78,-28.26,-15.42
3.4552,267.3682,27.96,-27.9,-16.02
3.4759,267.3881,28.14,-27.72,-16.92
3.4954,267.4081,28.38,-27.66,-16.8
3.5152,267.4282,28.74,-27.96,-15.84
3.5364,267.4492,28.74,-28.32,-15.12
3.5561,267.4691,28.14,-29.04,-14.04
3.5763,267.4891,28.14,-30.24,-13.08
3.5961,267.5091,27.78,-31.44,-11.7
3.6166,267.5292,27.48,-32.88,-9.84
3.638,267.5502,26.94,-33.96,-7.92
3.6572,267.5702,26.58,-35.04,-5.7
3.6774,267.5901,25.68,-35.58,-4.02
3.697,267.6102,24.84,-36.36,-2.76
3.7192,267.6302,24.12,-37.14,-1.2
3.737,267.6502,22.74,-37.5,0.06
3.758,267.6702,21.48,-38.4,1.32
3.7798,267.6901,19.8,-39.3,2.4
3.7993,267.7102,18.18,-39.54,3.42
3.817,267.73,16.68,-40.92,4.38
3.837,267.7501,15.12,-41.4,4.86
3.8576,267.7702,13.74,-41.76,5.22
3.8772,267.7902,12.3,-41.94,5.16
3.8972,267.8102,11.04,-41.82,4.8
3.917,267.8301,9.48,-41.88,4.38
3.9371,267.8502,9,-41.94,3.9
3.9569,267.8701,8.52,-42.66,3
3.9778,267.8902,8.04,-42.24,2.04
3.9979,267.9102,8.52,-42.78,0.72
4.0171,267.9302,8.82,-42.78,0.06
4.0377,267.9502,9.18,-42.42,-0.6
4.0571,267.9702,9.96,-42.78,-1.38
4.0771,267.9902,10.62,-42.6,-1.56
4.0974,268.0101,10.8,-42.36,-2.82
4.117,268.0302,11.52,-42.48,-3.36
4.137,268.0502,12.12,-41.82,-3.54
4.1595,268.0701,12.96,-41.76,-3.96
4.177,268.0901,14.16,-41.52,-3.6
4.1972,268.1102,15.36,-41.16,-3.72
4.2175,268.1301,16.44,-41.1,-3.72
4.2371,268.1502,17.46,-40.56,-3.42
4.257,268.17,18.3,-40.5,-3.48
4.2776,268.1901,18.96,-40.02,-3.48
4.3017,268.2102,20.34,-39.72,-3.96
4.3183,268.2302,21.36,-38.7,-4.2
4.338,268.2502,22.68,-37.8,-5.04
4.3572,268.2702,24.18,-36.84,-5.76
4.3771,268.2902,25.38,-35.4,-6.42
4.3999,268.3102,27.54,-33.6,-7.26
4.4212,268.3302,29.88,-31.44,-7.92
4.4372,268.3502,31.44,-29.28,-8.52
4.4571,268.3702,32.52,-27.24,-9.06
4.4771,268.3902,33.06,-25.8,-10.02
4.4971,268.4102,33.42,-25.08,-10.62
4.5175,268.4302,33.78,-24.06,-11.94
4.537,268.4501,33.66,-23.46,-13.14
4.5572,268.4702,33.24,-23.52,-13.8
4.5775,268.4902,32.76,-22.74,-14.94
4.5971,268.5101,32.76,-22.56,-15.12
4.6171,268.5302,32.7,-23.16,-15.3
4.6371,268.5502,32.58,-23.46,-15.12
4.6581,268.5701,32.34,-24.3,-14.04
4.6771,268.5901,31.8,-25.68,-13.26
4.6975,268.6102,31.8,-26.82,-12.12
4.7171,268.6302,31.32,-27.72,-11.34
4.7371,268.6502,30.84,-28.92,-11.22
4.7576,268.6702,30.18,-30.06,-9.96
4.778,268.6902,29.22,-30.9,-8.58
4.7971,268.7102,28.62,-32.52,-7.32
4.8171,268.7302,27.72,-33.96,-5.4
4.8371,268.7502,26.88,-35.28,-3.9
4.858,268.7702,25.74,-36.72,-2.94
4.8776,268.7902,24.84,-37.2,-1.32
4.897,268.8102,23.34,-37.92,0.24
4.9189,268.8301,21.6,-38.34,1.56
4.9378,268.8502,20.28,-39,2.82
4.9572,268.8702,18.66,-39.84,3.42
4.9777,268.8902,17.22,-40.32,3.78
4.9998,268.9112,16.14,-40.86,3.78
5.0189,268.9312,14.7,-41.34,3.78
5.0388,268.9512,13.56,-41.52,3.42
5.0593,268.9712,12.72,-42.18,3.24
5.0814,268.9922,12.24,-42.54,3.06
5.1055,269.0122,12.24,-42.48,3
5.1199,269.0322,11.58,-43.08,3.48
5.1393,269.0522,11.1,-42.96,3
5.1616,269.0722,10.44,-42.84,2.52
5.1826,269.0922,9.54,-42.84,2.1
5.1994,269.1122,9.18,-42.6,0.66
5.2195,269.1322,8.34,-42.12,0
5.24,269.1522,8.04,-41.88,-1.32
5.2595,269.1722,8.46,-41.76,-2.76
5.2794,269.1922,9,-41.34,-3.84
5.3007,269.2122,10.2,-41.22,-5.34
5.3324,269.2322,11.46,-41.7,-6.3
5.34,269.2522,12.06,-41.34,-6.36
5.36,269.2722,13.14,-41.28,-6.84
5.3804,269.2922,13.92,-41.28,-6.78
5.3999,269.3122,14.58,-40.8,-6.36
5.4204,269.3322,15.84,-40.68,-6.84
5.4411,269.3532,16.92,-40.62,-6.42
5.4644,269.3732,17.94,-40.5,-6.06
5.4854,269.3932,19.14,-40.02,-5.82
5.5014,269.4142,19.86,-39.84,-5.28
