AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0434,263.9105,-0.39279,-0.18143,-0.15394
0.0447,263.9205,-0.58582,-0.33353,-0.17165
0.0454,263.9305,-0.67745,-0.52657,-0.13622
0.0465,263.9405,-0.60659,-0.7086,-0.09285
0.0472,263.9505,-0.43005,-1.03481,-0.11668
0.0483,263.9604,-0.35186,-1.33169,-0.14111
0.055,263.9704,-0.40867,-1.1753,-0.10201
0.0697,263.9805,-0.58643,-0.73609,-0.01405
0.0746,263.9904,-0.81001,-0.25107,0.02321
0.0996,264.0005,-1.02014,0.11668,-0.02077
0.1008,264.0105,-1.19485,0.31276,-0.13622
0.1026,264.0204,-1.32436,0.30177,-0.21808
0.1209,264.0304,-1.43309,0.11118,-0.22174
0.1232,264.0403,-1.45752,-0.44471,-0.15577
0.1376,264.0505,-1.248,-1.20951,0.10934
0.142,264.0605,-0.90836,-1.50517,0.37202
0.1538,264.0705,-0.59804,-1.72081,0.46487
0.1618,264.0804,-0.42272,-1.76723,0.43249
0.1737,264.0905,-0.34514,-1.62612,0.3543
0.182,264.1005,-0.46731,-1.66033,0.25168
0.1944,264.1104,-0.56688,-1.81977,0.24801
0.2019,264.1205,-0.51679,-1.90468,0.27061
0.2138,264.1304,-0.21258,-1.2199,0.31215
0.2221,264.1404,0.21319,-0.13561,0.37018
0.2337,264.1504,0.69394,0.51252,0.551
0.2419,264.1605,1.11177,0.6353,0.83627
0.257,264.1704,1.62307,1.12338,1.18691
0.2625,264.1805,2.15758,1.86192,1.4282
0.2738,264.1905,2.63161,2.52104,1.48318
0.2821,264.2005,2.86435,2.7776,1.40438
0.294,264.2104,2.94987,2.75134,1.24494
0.3019,264.2204,2.85885,2.51493,1.08978
0.3137,264.2305,2.58396,2.04457,1.01159
0.322,264.2405,2.28769,1.61879,1.04275
0.3337,264.2505,1.96454,1.37689,1.18569
0.342,264.2605,1.75196,1.33657,1.33108
0.3537,264.2704,1.52167,1.48318,1.47463
0.3619,264.2805,1.27732,1.63223,1.52594
0.3741,264.2904,0.96272,1.85214,1.52228
0.3821,264.3005,0.69455,2.09832,1.49357
0.3958,264.3105,0.34941,2.39337,1.44164
0.4049,264.3205,0.0391,2.56808,1.37506
0.4158,264.3304,-0.29505,2.55158,1.29565
0.422,264.3404,-0.57116,2.49844,1.20096
0.4346,264.3504,-0.82039,2.39704,1.10261
0.442,264.3605,-1.05313,2.31884,1.03908
0.4537,264.3705,-1.22906,2.25593,0.9896
0.462,264.3805,-1.2761,2.22416,0.94745
0.4738,264.3905,-1.19852,2.13925,0.88148
0.482,264.4004,-1.10139,1.97309,0.83322
0.4937,264.4105,-0.99143,1.68232,0.74037
0.502,264.4205,-0.93157,1.43004,0.57177
0.5155,264.4305,-0.96639,1.21257,0.32803
0.522,264.4405,-1.03664,1.10567,0.13744
0.5362,264.4505,-1.15148,0.91996,-0.0672
0.542,264.4604,-1.24983,0.64324,-0.16188
0.5542,264.4705,-1.28954,0.15944,-0.20097
0.5619,264.4805,-1.23334,-0.34514,-0.2193
0.5796,264.4905,-0.92363,-0.97189,-0.22907
0.5875,264.5005,-0.47892,-1.26388,-0.24801
0.5964,264.5105,0.02566,-1.43676,-0.32987
0.6023,264.5204,0.29199,-1.5571,-0.4386
0.6165,264.5305,0.35491,-1.7654,-0.51129
0.6231,264.5405,0.24923,-2.03724,-0.54795
0.6337,264.5505,0.17959,-2.35366,-0.56566
0.642,264.5605,0.27306,-2.54242,-0.58215
0.6536,264.5705,0.50335,-2.60595,-0.61087
0.6619,264.5804,0.78863,-2.6817,-0.61514
0.6736,264.5904,1.0794,-2.76417,-0.6182
0.6819,264.6005,1.25044,-2.80082,-0.66096
0.6937,264.6105,1.33474,-2.77944,-0.7086
0.7019,264.6205,1.34329,-2.72324,-0.77397
0.7149,264.6304,1.31458,-2.71469,-0.92668
0.7219,264.6404,1.33169,-2.75439,-1.12888
0.7342,264.6504,1.31886,-2.73423,-1.38056
0.742,264.6605,1.2816,-2.65787,-1.56992
0.7536,264.6705,1.18264,-2.55586,-1.83015
0.7621,264.6805,1.07207,-2.52165,-2.01952
0.775,264.6905,0.97128,-2.57846,-2.13986
0.7837,264.7003,0.95173,-2.61328,-2.17407
0.7943,264.7104,1.03114,-2.50577,-2.16979
0.8019,264.7205,1.15515,-2.35122,-2.13253
0.8136,264.7304,1.28221,-2.21744,-2.07144
0.822,264.7405,1.36467,-2.15697,-2.0128
0.834,264.7505,1.40194,-2.11115,-1.93522
0.8421,264.7605,1.40927,-2.09527,-1.85275
0.8537,264.7704,1.38483,-2.12887,-1.7483
0.8619,264.7805,1.32802,-2.22905,-1.69088
0.8737,264.7904,1.24067,-2.38176,-1.64873
0.8827,264.8005,1.12766,-2.55769,-1.6078
0.8938,264.8105,0.97005,-2.74095,-1.51617
0.9019,264.8205,0.81306,-2.84663,-1.39338
0.9141,264.8304,0.65546,-2.94254,-1.24739
0.922,264.8405,0.52901,-2.91505,-1.15759
0.9337,264.8504,0.29871,-2.75439,-1.04091
0.942,264.8605,0.04093,-2.50027,-0.96578
0.9549,264.8705,-0.29138,-2.13436,-0.92485
0.962,264.8805,-0.57544,-1.84787,-0.95112
0.9759,264.8904,-0.98533,-1.60535,-1.01526
0.9832,264.9004,-1.32313,-1.5913,-1.07207
0.9936,264.9104,-1.60413,-1.47585,-1.08917
1.0019,264.9205,-1.78739,-1.237,-1.05863
1.0136,264.9305,-1.94683,-0.80146,-0.98166
1.0219,264.9405,-2.11359,-0.35186,-0.90652
1.0355,264.9505,-2.35366,0.12034,-0.83689
1.0423,264.9604,-2.59373,0.43005,-0.77213
1.0537,264.9704,-2.78005,0.67195,-0.64752
1.0619,264.9805,-2.81365,0.90836,-0.45754
1.0736,264.9905,-2.67192,1.21318,-0.18021
1.0819,265.0005,-2.44346,1.53633,0.08919
1.094,265.0105,-2.17957,2.01586,0.38362
1.1019,265.0204,-2.02135,2.38482,0.59193
1.1143,265.0304,-1.94072,2.72263,0.85277
1.1219,265.0405,-1.96088,2.83991,1.04091
1.1337,265.0505,-1.96576,2.79471,1.17958
1.1419,265.0605,-1.90101,2.80815,1.27915
1.1545,265.0704,-1.69759,2.90711,1.37567
1.1619,265.0804,-1.4447,2.91933,1.32375
1.1748,265.0905,-1.14904,2.84969,1.1411
1.1846,265.1005,-0.91996,2.755,0.94623
1.1935,265.1105,-0.72326,2.63283,0.81062
1.2052,265.1205,-0.54856,2.56869,0.78007
1.2147,265.1305,-0.40012,2.53448,0.84788
1.2218,265.1404,-0.24679,2.49783,0.93707
1.2354,265.1504,-0.06964,2.40742,1.00671
1.242,265.1605,0.1405,2.21927,1.02564
1.2544,265.1704,0.42455,1.92606,1.01098
1.262,265.1805,0.67745,1.59986,0.9841
1.2739,265.1905,0.97311,1.20402,0.94134
1.282,265.2005,1.19791,0.90958,0.94073
1.2952,265.2104,1.47157,0.71654,1.00548
1.3023,265.2204,1.72325,0.76297,1.08123
1.3146,265.2304,1.99875,0.96333,1.14598
1.3219,265.2404,2.14902,1.15759,1.19974
1.3373,265.2504,2.1985,1.3549,1.26938
1.3421,265.2605,2.12031,1.46669,1.34146
1.3534,265.2704,1.92789,1.51495,1.43614
1.3618,265.2804,1.74952,1.53572,1.51495
1.3736,265.2904,1.46119,1.51739,1.60291
1.3819,265.3004,1.14598,1.50273,1.64628
1.3935,265.3104,0.79229,1.49479,1.63468
1.4019,265.3205,0.55405,1.50517,1.55038
1.4134,265.3304,0.40867,1.51983,1.42087
1.4219,265.3404,0.33353,1.52533,1.2816
1.4334,265.3504,0.29932,1.52228,1.13132
1.4421,265.3604,0.28405,1.53694,1.04947
1.4538,265.3705,0.2529,1.62185,1.01281
1.462,265.3805,0.1857,1.75563,1.03847
1.4737,265.3905,0.01772,1.91567,1.13315
1.4824,265.4004,-0.23396,1.97737,1.24311
1.4942,265.4104,-0.63163,1.96332,1.37994
1.5022,265.4204,-0.99143,1.88757,1.43798
1.515,265.4305,-1.42209,1.76784,1.42515
1.5234,265.4414,-1.72142,1.81183,1.31519
1.5347,265.4514,-1.91751,1.91201,1.1863
1.5442,265.4615,-2.06106,1.96882,1.10567
1.5556,265.4715,-2.33412,2.02807,1.06779
1.5685,265.4814,-2.61206,1.89429,1.11911
1.5748,265.4914,-2.83258,1.62551,1.21012
