AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
43.0053,306.9083,0.03419418404717014,0.13997691607585194,0.0003907393651623181,-0.03176,0.03054,0.0336,17.88,-34.74,-11.46
43.0121,306.9282,0.051610861971553006,0.18495677970716576,-0.03615200969214527,-0.10446,0.146,0.02749,18.0,-34.68,-11.04
43.0305,306.9481,0.08984869694105044,0.24218544477229278,-0.05878057337119813,-0.11729,0.15821,0.02321,17.88,-34.32,-10.86
43.0507,306.9681,0.14740311876461107,0.29763891496969475,-0.05739833644638814,-0.08125,0.15211,0.06475,17.28,-34.38,-11.04
43.0751,306.9882,0.22221910012987403,0.3462791991482636,-0.028334157307254415,-0.12095,0.10201,0.0672,17.16,-34.32,-11.04
43.0976,307.0081,0.30785123890730676,0.36814206629712065,0.025260163532912827,-0.20769,0.13073,0.03421,17.04,-34.08,-11.76
43.1163,307.0282,0.38712817024905305,0.34126338656257926,0.09421870218002759,-0.22907,0.13317,-0.0452,16.62,-34.14,-12.0
43.1317,307.0482,0.4346193304590328,0.2548346629428608,0.16533016320612148,-0.24129,0.15455,-0.07208,16.86,-33.84,-12.18
43.1533,307.0681,0.443518942329473,0.1378567558211484,0.22280486812266354,-0.23396,0.15516,-0.10873,16.92,-33.9,-12.6
43.1735,307.0882,0.3906169273285869,-0.0020561584136206553,0.25466776075566955,-0.18692,0.15333,-0.14966,16.8,-34.14,-12.6
43.1915,307.1082,0.2773017494714305,-0.1324575631414222,0.25191128283662323,-0.23763,0.11484,-0.19609,17.22,-34.56,-12.24
43.2156,307.1281,0.14288350126207902,-0.20699838827577355,0.2115800357181694,-0.22541,0.10446,-0.23091,17.4,-34.92,-12.3
43.2346,307.1492,-0.010020421320324067,-0.23397034869824304,0.13915388680138996,-0.11973,0.13256,-0.23457,17.7,-34.92,-12.6
43.2566,307.1691,-0.13116105878926648,-0.2014548233230696,0.0486137571072458,0.0336,0.14783,-0.18082,17.94,-34.74,-12.42
43.2722,307.1892,-0.22124608975573024,-0.11503813064714327,-0.03981109322813481,0.10812,0.29016,-0.07758,18.24,-34.32,-12.96
43.2948,307.2092,-0.24829487995114555,-0.0038372914919534836,-0.10550229507220266,0.06597,0.09652,-0.00244,18.12,-33.9,-12.66
43.3147,307.2291,-0.22299615318906735,0.11096942916421734,-0.13496739404707547,0.011,-0.05681,0.02199,18.18,-34.02,-12.48
43.3326,307.2492,-0.1471118805882358,0.20061949700735515,-0.12485856542531337,-0.01344,-0.05009,0.09285,18.78,-33.9,-12.24
43.3533,307.2692,-0.03794274397465614,0.25335065563624193,-0.0816220342966485,0.00611,0.0452,0.12462,18.78,-33.72,-11.82
43.375,307.29,0.08719536761029022,0.27147679449064616,-0.016823804849611435,-0.05864,0.14233,0.13622,19.02,-34.02,-12.36
43.3942,307.3101,0.20533684173433484,0.2579619533928099,0.05827693496737041,-0.07758,0.12523,0.06048,19.2,-33.72,-12.12
43.4197,307.3302,0.2939899784573277,0.2184332414839388,0.13505115914460575,-0.03238,0.06231,0.09774,18.72,-33.84,-12.3
43.4375,307.3502,0.3569373545522931,0.16130511055945373,0.20488129104271735,0.0391,0.00916,0.15211,18.24,-34.02,-12.36
43.4553,307.3701,0.39477132294418454,0.10616183258265048,0.2566180871518249,0.08125,-0.17287,0.13073,18.18,-34.02,-11.58
43.4857,307.3902,0.39740943454285466,0.07589938696592306,0.27677557270023634,0.00916,-0.10812,0.04093,17.82,-34.32,-11.7
43.4946,307.4102,0.39123164287993495,0.07918240336107253,0.25128033177420406,-0.09163,0.0,0.01772,17.34,-34.5,-12.0
43.514,307.4301,0.3425837245394755,0.1207885499679094,0.1760119591559075,0.00122,-0.00183,0.0,17.16,-34.62,-12.12
43.534,307.4502,0.25085521646050846,0.18861421414012003,0.05968824099533876,0.15333,0.0452,-0.00611,17.34,-34.74,-12.3
43.5537,307.4702,0.13071198637177694,0.27774740818227045,-0.07430590631210165,0.18754,0.07575,0.02688,17.58,-34.68,-12.84
43.5772,307.4902,0.01489156352204898,0.37427136171764336,-0.19353364993445865,0.16066,0.02627,0.03604,18.3,-34.5,-12.78
43.5959,307.5101,-0.0629259909723601,0.47204469882393735,-0.2670872111543847,0.04948,0.09102,0.04032,18.3,-34.8,-12.24
43.6236,307.5302,-0.08198191723052645,0.5391203293663442,-0.273799086616453,-0.00672,0.0843,0.0733,18.06,-34.44,-12.24
43.6363,307.5502,-0.01492514875378393,0.5678841686461275,-0.20939436440988501,0.05742,-0.02749,0.15272,18.24,-34.92,-11.52
43.6612,307.5701,0.09820225187137581,0.550250908353786,-0.0863338921997503,0.07453,-0.12828,0.17776,18.18,-35.22,-11.16
43.675,307.5911,0.2645846333332292,0.5191643125518146,0.06746592105425364,0.07758,-0.04093,0.13806,18.42,-34.92,-11.4
43.6949,307.6112,0.41620548133057333,0.48039376283653096,0.2197894752202192,0.02627,0.04704,0.05986,18.48,-35.22,-11.28
43.7177,307.6312,0.5174347906930112,0.4481521912434148,0.3389004714552133,-0.05131,0.09529,0.0,18.06,-34.92,-11.76
43.7391,307.6511,0.5393989238582065,0.4222683159026779,0.4015950528373864,-0.12095,0.02932,-0.11179,17.64,-34.68,-11.7
43.756,307.6721,0.46777630118267405,0.4035575778458978,0.3972040485646513,-0.09224,-0.02077,-0.28833,17.82,-34.86,-11.82
43.7765,307.6922,0.33796248847258875,0.4108555741854034,0.32708490837125836,-0.05986,0.05864,-0.34941,17.4,-34.98,-11.7
43.7982,307.7132,0.16758023099792693,0.44187686008597554,0.20774265932241676,-0.13867,0.2419,-0.2645,17.64,-35.22,-11.04
43.8175,307.7332,-0.026830171204634264,0.47676985806412236,0.06423616837985335,-0.14355,0.17959,-0.1686,18.18,-35.52,-10.92
43.8373,307.7531,-0.20324159242714265,0.49951670649986596,-0.0759573260776012,-0.02566,-0.11973,-0.13683,18.06,-35.4,-10.74
43.8563,307.7732,-0.3264597441524025,0.4990490915650448,-0.18662422921191002,0.05925,-0.19731,-0.13683,18.3,-35.4,-11.34
43.8794,307.7932,-0.3683872603737527,0.4766694058013536,-0.2480762580077922,-0.0562,-0.10996,-0.09285,18.36,-34.98,-11.34
43.9048,307.8132,-0.3226287839617639,0.43366330424273825,-0.25165814567010614,-0.21686,-0.0171,-0.03604,18.12,-34.32,-11.22
43.9161,307.8331,-0.2031429381445054,0.3391630979592403,-0.2015948939423442,-0.24984,0.01283,0.03971,17.94,-34.26,-11.46
43.936,307.8532,-0.046154096205807654,0.2449794134296466,-0.11918857667177818,-0.08125,-0.09041,0.13134,18.24,-34.08,-11.22
43.9593,307.8732,0.11127058957991148,0.1721119471370426,-0.032352972163163685,0.05742,-0.30971,0.19975,18.6,-34.26,-11.88
43.9859,307.8931,0.2458788986328099,0.161680865154768,0.028479324913240234,-0.05742,-0.32681,0.22358,18.3,-34.8,-12.0
43.9993,307.9132,0.3878206706439338,0.22190578700221456,0.03767797927788763,-0.15577,-0.08674,0.19609,18.6,-35.22,-11.7
44.0232,307.9332,0.460020668178776,0.35039490384508915,-0.011033339892630778,-0.09285,0.01283,0.05925,18.6,-35.4,-12.0
44.042,307.9531,0.4552293286758365,0.49731437153182445,-0.10126380511454869,0.0226,0.07514,-0.06781,18.36,-35.22,-11.58
44.0573,307.9732,0.3617509065275096,0.6302155451257834,-0.1975654069840207,0.04093,0.06475,-0.07208,18.3,-35.04,-12.36
44.0769,307.9932,0.21210459725704645,0.7239335233297759,-0.26121406944837844,-0.07636,0.02993,-0.05192,18.36,-34.56,-12.66
44.1043,308.0131,0.05474473212821223,0.7746691476183375,-0.26405766013000864,-0.21502,0.03115,-0.04704,18.24,-34.68,-12.66
44.1169,308.0341,-0.07027906415603567,0.7356241500319061,-0.19174518258160944,-0.22297,-0.02016,-0.05803,17.88,-34.32,-12.78
44.1393,308.0542,-0.12032690184726216,0.666755276887202,-0.057936928160177814,-0.17043,0.04887,-0.0336,17.76,-34.2,-12.42
44.1575,308.0742,-0.09604842236590365,0.5665741780518725,0.11286717100313304,-0.146,0.00489,0.04032,17.7,-34.08,-12.3
44.1774,308.0941,-0.01405310627391192,0.47866436460636114,0.2858799578306428,-0.07514,-0.07575,0.12523,17.94,-33.72,-12.24
44.1982,308.1142,0.10339571509438747,0.42991834095497466,0.4292298118777147,0.011,-0.09652,0.19609,18.0,-33.84,-12.6
44.2264,308.1342,0.22409881812540547,0.43449155760028435,0.5184938917524882,-0.01466,-0.09285,0.18265,18.18,-33.96,-12.6
44.2415,308.155,0.3493655125920183,0.47855443077410414,0.5391072125496326,-0.05315,0.02138,0.07147,18.54,-34.62,-12.78
44.2649,308.1762,0.42694960777182867,0.5452880083437812,0.4898748404115203,-0.04215,0.09713,-0.03482,18.36,-34.62,-12.9
44.2831,308.1972,0.4350905281432322,0.6066506518549089,0.3826684854406057,-0.01466,0.02077,-0.03421,18.48,-34.92,-13.14
44.3091,308.2172,0.38128013895920615,0.6511877623457129,0.23754112720110498,0.06903,-0.06903,-0.01588,18.6,-34.5,-13.32
44.3289,308.2382,0.28547158876399414,0.6816417771743567,0.07890671051498543,-0.00061,-0.06353,-0.07514,17.88,-34.02,-13.02
