AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0438,263.9115,-1.18992,8.6287,3.16992,-0.39279,-0.18143,-0.15394,23.64,-34.62,-10.26,55.055599,15.336499,110.290031,0.45165961257524295,0.16467185,0.4434987,0.75643617
0.0457,263.9315,-2.41336,9.07163,5.02064,-0.67745,-0.52657,-0.13622,23.7,-34.38,-10.14,54.599121,15.163222,110.129959,0.45480925592543325,0.16422832,0.43984812,0.75677687
0.0475,263.9516,-2.9712,10.02452,5.72693,-0.43005,-1.03481,-0.11668,24.12,-34.5,-10.2,54.004009,14.543065,110.068672,0.4594136863757819,0.16568257,0.43370563,0.75722373
0.0555,263.9715,-2.19069,8.91122,6.82108,-0.40867,-1.1753,-0.10201,24.12,-34.68,-10.2,53.613064,13.385701,109.881042,0.466178015690748,0.17214121,0.4263891,0.75580275
0.075,263.9915,-0.62249,7.33344,6.10761,-0.81001,-0.25107,0.02321,23.22,-34.38,-10.92,53.07674,12.268353,109.956917,0.4713787200779627,0.17665292,0.41866565,0.75585377
0.1013,264.0116,-0.38068,8.27436,4.9153,-1.19485,0.31276,-0.13622,23.46,-34.44,-11.64,52.137085,11.931175,110.335213,0.4728038320706597,0.17301175,0.41207945,0.75941688
0.1218,264.0315,-2.6408,7.93438,4.19943,-1.43309,0.11118,-0.22174,23.34,-34.14,-12.48,50.883587,12.307389,110.413254,0.474494631367612,0.16422801,0.40599218,0.76357996
0.1381,264.0515,-5.72454,7.69736,6.9791,-1.248,-1.20951,0.10934,22.86,-33.72,-12.96,49.384518,12.468287,110.271942,0.4790709497726554,0.15642968,0.39713535,0.76700997
0.1542,264.0716,-4.89135,9.21528,6.84023,-0.59804,-1.72081,0.46487,23.16,-33.12,-13.86,48.38168,11.020363,110.594757,0.4845745667858249,0.16020545,0.38519526,0.7688604
0.1741,264.0915,-4.80995,11.00854,6.90248,-0.34514,-1.62612,0.3543,22.98,-32.7,-15.12,48.119473,9.185451,110.925377,0.4891338049435346,0.17016451,0.37621069,0.76828229
0.1951,264.1115,-5.81552,10.25197,7.22091,-0.56688,-1.81977,0.24801,22.86,-32.1,-15.84,47.93116,7.841669,110.808868,0.49475387273241606,0.17865063,0.36905992,0.76622277
0.2142,264.1315,-5.60004,8.47308,14.35324,-0.21258,-1.2199,0.31215,22.98,-32.16,-17.16,47.269825,6.280698,110.624527,0.5025244329038729,0.18654832,0.35771877,0.76466084
0.2342,264.1515,-6.46434,5.28879,14.55914,0.69394,0.51252,0.551,22.44,-32.4,-18.42,47.049526,5.765541,110.68145,0.5042577425630553,0.18877484,0.35412487,0.76464617
