AppTimestamp(s),MAC,RSSI
80.3077,BE:AC:20:23:00:06,-95
82.5167,BE:AC:20:23:00:06,-99
82.7271,BE:AC:20:23:00:06,-95
84.1525,BE:AC:20:23:00:06,-98
84.5833,BE:AC:20:23:00:06,-94
86.6344,BE:AC:20:23:00:06,-91
88.054,BE:AC:20:23:00:06,-88
88.6604,BE:AC:20:23:00:06,-97
89.0837,BE:AC:20:23:00:06,-95
89.2766,BE:AC:20:23:00:06,-93
89.7092,BE:AC:20:23:00:06,-89
90.1047,BE:AC:20:23:00:06,-87
90.3087,BE:AC:20:23:00:06,-90
90.5179,BE:AC:20:23:00:06,-90
90.7045,BE:AC:20:23:00:06,-86
91.125,BE:AC:20:23:00:06,-86
92.1423,BE:AC:20:23:00:06,-89
94.211,BE:AC:20:23:00:06,-92
94.41,BE:AC:20:23:00:06,-86
94.6171,BE:AC:20:23:00:06,-88
96.0461,BE:AC:20:23:00:06,-93
96.4511,BE:AC:20:23:00:06,-95
96.654,BE:AC:20:23:00:06,-99
97.6826,BE:AC:20:23:00:06,-101
98.0955,BE:AC:20:23:00:06,-96
100.3496,BE:AC:20:23:00:06,-96
102.1609,BE:AC:20:23:00:03,-96
106.0926,BE:AC:20:23:00:03,-88
106.5087,BE:AC:20:23:00:03,-95
106.6911,BE:AC:20:23:00:03,-94
107.3329,BE:AC:20:23:00:03,-93
107.5136,BE:AC:20:23:00:03,-88
107.7126,BE:AC:20:23:00:03,-90
107.914,BE:AC:20:23:00:03,-88
108.3297,BE:AC:20:23:00:03,-88
108.5289,BE:AC:20:23:00:03,-86
110.1728,BE:AC:20:23:00:03,-89
110.3723,BE:AC:20:23:00:03,-83
110.3865,BE:AC:20:23:00:04,-97
110.5768,BE:AC:20:23:00:03,-81
111.5965,BE:AC:20:23:00:03,-91
112.0432,BE:AC:20:23:00:06,-96
116.1082,BE:AC:20:23:00:03,-93
118.1579,BE:AC:20:23:00:03,-95
118.5715,BE:AC:20:23:00:03,-92
118.972,BE:AC:20:23:00:03,-92
119.1709,BE:AC:20:23:00:03,-94
119.6063,BE:AC:20:23:00:03,-93
119.9952,BE:AC:20:23:00:03,-92
120.1895,BE:AC:20:23:00:03,-94
120.4044,BE:AC:20:23:00:03,-90
120.4276,BE:AC:20:23:00:06,-102
120.6118,BE:AC:20:23:00:03,-96
122.045,BE:AC:20:23:00:03,-94
122.4467,BE:AC:20:23:00:03,-94
123.0612,BE:AC:20:23:00:03,-93
123.859,BE:AC:20:23:00:03,-97
124.2794,BE:AC:20:23:00:03,-96
124.7461,BE:AC:20:23:00:06,-98
126.3297,BE:AC:20:23:00:03,-95
128.168,BE:AC:20:23:00:03,-94
128.5754,BE:AC:20:23:00:03,-93
128.6103,BE:AC:20:23:00:06,-98
