AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
60.9723,49.46090020967,11.110491385369,0
65.1136,49.46093276023,11.110472160152,0
71.1677,49.460948188642,11.110539036217,0
80.3921,49.460958637817,11.11066655626,0
106.4689,49.461043432726,11.111013548078,0
109.929,49.461052766818,11.111052038421,0
142.0383,49.461052766818,11.111052038421,0
145.3771,49.461043432726,11.111013548078,0
171.4414,49.460958637817,11.11066655626,0
181.0641,49.460948188642,11.110539036217,0
185.9392,49.46093276023,11.110472160152,0
190.4548,49.46090020967,11.110491385369,0
