AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0713,5523.278,0.31716,-0.3309,-0.12274
0.0798,5523.298,0.01051,-0.30952,-0.02378
0.0862,5523.318,-0.53011,-0.08595,0.12283
0.0904,5523.338,-0.54721,0.32456,0.1662
0.0935,5523.358,0.12901,0.45834,0.13932
0.0973,5523.378,0.75393,0.13519,0.17536
0.1338,5523.398,0.70995,-0.23133,0.20346
0.1645,5523.418,0.28845,-0.55326,0.19002
0.1676,5523.438,-0.14893,-0.5612,0.19674
0.1778,5523.458,-0.16542,-0.1397,0.25722
0.2041,5523.478,0.23103,0.08326,0.2676
0.2146,5523.498,0.52363,0.06677,0.23095
0.2321,5523.518,0.39535,-0.27043,0.23156
0.2553,5523.538,0.1675,-0.72063,0.24256
0.2731,5523.5579,-0.04569,-1.04928,0.24927
0.2925,5523.5779,-0.00293,-1.02057,0.12771
0.3159,5523.5979,0.12107,-0.72613,0.01959
0.3384,5523.6179,0.26707,-0.17819,0.21812
0.354,5523.6379,0.35931,0.04234,0.42581
0.3725,5523.6579,0.3135,-0.17208,0.55898
0.393,5523.6779,-0.30898,-0.84647,0.5883
0.4121,5523.6979,-1.09821,-0.60579,0.54677
0.433,5523.7179,-1.43847,-0.93138,0.49484
0.4547,5523.7379,-1.14647,-0.47995,0.46124
0.4743,5523.7579,-0.20391,0.86823,0.58403
0.5,5523.7779,0.70811,1.59699,0.70376
0.5249,5523.7979,1.40511,2.02582,1.28347
0.5401,5523.8179,1.51568,1.8505,1.63227
0.5568,5523.8379,1.30798,1.60188,1.59318
0.5748,5523.8579,0.95674,1.50597,1.47467
0.6021,5523.8779,0.45644,1.29583,1.38793
0.6133,5523.8979,0.00806,1.15106,1.40014
0.6391,5523.9179,-0.07379,1.17122,1.48567
0.6569,5523.9379,0.16017,1.73993,1.17412
0.6733,5523.9579,-0.21307,1.82057,0.74469
0.697,5523.9778,-0.76529,1.52796,0.45269
0.7129,5523.9978,-1.23138,1.17244,0.30792
0.7656,5524.0178,-1.66571,0.81203,0.12893
0.7697,5524.0378,-1.79277,0.61838,-0.00851
0.7735,5524.0578,-1.36883,0.55974,0.05624
0.7913,5524.0778,-0.85814,0.26591,0.02631
0.8126,5524.0978,-0.6871,-0.45308,-0.28279
0.8308,5524.1178,-0.61868,-1.14702,-0.53813
0.8524,5524.1378,-0.3328,-1.55935,-0.61815
0.8749,5524.1578,-0.00538,-2.07675,-0.65847
0.8937,5524.1778,0.18338,-2.33271,-0.80752
0.9144,5524.1978,0.3025,-2.21542,-1.149
0.936,5524.2178,0.36175,-2.01139,-1.5314
0.9548,5524.2378,0.46927,-1.79026,-1.80507
0.9741,5524.2578,0.67513,-1.80553,-1.9083
0.9956,5524.2778,0.88771,-1.99795,-1.90586
1.0171,5524.2978,1.15527,-2.26734,-1.97977
1.0501,5524.3178,1.45032,-2.428,-2.18869
1.0735,5524.3378,1.45887,-2.5569,-2.3915
1.0781,5524.3578,1.37518,-2.51475,-2.47213
1.1017,5524.3777,1.21513,-2.22581,-2.45136
1.1218,5524.3977,0.99156,-1.84524,-2.4367
1.1518,5524.4177,0.71606,-1.44207,-2.33346
1.1535,5524.4377,0.37214,-1.27652,-2.0879
1.1743,5524.4577,-0.00232,-1.14946,-1.78857
1.1945,5524.4777,-0.2821,-1.19955,-1.5149
1.2109,5524.4977,-0.49407,-1.21116,-1.33042
1.2323,5524.5177,-0.75002,-1.2081,-1.15938
1.251,5524.5377,-1.07256,-1.09448,-0.87899
1.2716,5524.5577,-1.34561,-0.77073,-0.4801
1.293,5524.5777,-1.55758,-0.11771,-0.14657
1.3151,5524.5977,-1.89173,0.52614,0.02631
1.3348,5524.6177,-2.26863,0.68375,0.22728
1.3538,5524.6377,-2.28268,0.39847,0.67138
1.3727,5524.6577,-1.80071,0.33677,1.26392
1.3964,5524.6777,-1.08233,0.89755,1.9261
1.4145,5524.6977,-0.85326,1.23719,2.31217
1.4321,5524.7177,-0.56737,1.66724,2.40319
1.4532,5524.7377,-0.03042,2.10401,2.06049
1.4742,5524.7577,0.40146,2.15104,1.71108
1.4965,5524.7777,0.55051,1.90364,1.74589
1.516,5524.7976,0.73683,1.47482,2.05011
1.5334,5524.8176,1.1797,1.1199,2.34271
1.5556,5524.8376,1.53645,1.03377,2.44411
1.5814,5524.8576,1.66534,1.13517,2.3085
1.5941,5524.8776,1.6855,1.40212,2.12769
1.6138,5524.8976,1.66962,1.55056,2.08676
