AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0729,5523.278,-1.35277,7.87956,5.48528
0.0767,5523.298,-1.68078,7.85083,4.81489
0.0834,5523.318,-1.97767,8.00885,4.9753
0.0888,5523.338,-1.89627,8.06631,6.32567
0.0921,5523.358,-1.73106,7.9442,7.41507
0.0979,5523.378,-1.74303,8.00885,7.08705
0.1326,5523.398,-1.755,8.13814,5.88513
0.1651,5523.418,-1.80768,8.19321,4.89869
0.1663,5523.438,-1.95852,8.21955,4.96094
0.176,5523.458,-1.99922,8.1549,5.76781
0.2045,5523.478,-1.96331,8.20279,6.32807
0.2137,5523.498,-1.97288,8.31292,5.98808
0.2311,5523.518,-2.12372,8.52841,5.30332
0.2516,5523.538,-2.19076,8.66727,4.92742
0.2734,5523.5579,-2.09738,8.80854,5.08783
0.29,5523.5779,-2.02316,8.93064,5.53317
0.3171,5523.5979,-2.18597,8.89234,5.99526
0.3395,5523.6179,-2.26738,8.49968,6.13413
0.3521,5523.6379,-2.32963,8.12617,6.07667
0.3705,5523.6579,-2.72468,8.24109,5.28656
0.3957,5523.6779,-2.8875,8.66727,4.14449
0.4102,5523.6979,-2.56427,8.43024,4.3504
0.4307,5523.7179,-2.03992,7.45338,5.58105
0.4528,5523.7379,-1.69994,6.49327,7.14212
0.4723,5523.7579,-1.44854,5.58105,8.23391
0.4967,5523.7779,-1.57783,4.78376,8.6146
0.5128,5523.7979,-1.3384,4.28336,7.92744
0.5378,5523.8179,-0.39506,4.1397,6.79256
0.5543,5523.8379,0.69195,4.19238,5.6457
0.5723,5523.8579,1.56107,4.29054,4.63292
0.603,5523.8779,2.15964,4.32645,3.94337
0.611,5523.8979,2.6361,4.36476,3.74465
0.6376,5523.9179,3.46452,4.30491,4.1804
0.658,5523.9379,4.50363,4.41025,4.20435
0.6713,5523.9579,5.19318,4.86517,3.67761
0.6982,5523.9778,5.3129,5.58584,3.44536
0.7138,5523.9978,5.26022,6.24666,3.49325
0.7661,5524.0178,5.19318,6.82129,3.929
0.7702,5524.0378,4.90108,7.32888,4.99446
0.7707,5524.0578,4.74785,7.92984,6.12934
0.7941,5524.0778,5.12135,8.67925,6.6513
0.8118,5524.0978,5.5619,9.30894,6.6896
0.8302,5524.1178,5.46374,9.79737,6.83565
0.8528,5524.1378,4.94418,10.30975,7.25705
0.8727,5524.1578,4.63532,10.69283,7.73111
0.8987,5524.1778,4.69278,10.81494,8.24588
0.9116,5524.1978,4.83165,10.69283,8.71995
0.9327,5524.2178,4.65208,10.35045,8.96895
0.9515,5524.2378,4.12773,9.81892,8.9905
0.9714,5524.2578,3.42142,9.16768,8.84445
1.0022,5524.2778,2.83243,8.53798,8.67446
1.0132,5524.2978,2.39427,7.93223,8.50446
1.0332,5524.3178,2.05189,7.22592,8.06631
1.0713,5524.3378,1.52036,6.44778,7.42465
1.0758,5524.3578,0.67279,5.76781,6.75425
1.1028,5524.3777,-0.13169,5.21712,6.16047
1.1208,5524.3977,-0.75899,4.65686,5.50923
1.1523,5524.4177,-1.47248,4.1397,4.84362
1.1527,5524.4377,-2.22668,3.81169,4.16843
1.1735,5524.4577,-2.94735,3.62254,3.64648
1.1947,5524.4777,-3.49804,3.57465,3.43818
1.2112,5524.4977,-3.85718,3.63211,3.48606
1.2318,5524.5177,-4.39349,3.65845,3.62014
1.2495,5524.5377,-5.186,3.79493,3.99365
1.2703,5524.5577,-5.89231,4.03196,4.67602
1.2934,5524.5777,-6.23948,4.35997,5.38472
1.318,5524.5977,-6.4837,4.81249,5.88273
1.3332,5524.6177,-7.03917,5.27938,6.5651
1.3543,5524.6377,-7.66168,5.74147,7.79815
1.3738,5524.6577,-7.89632,6.30891,9.13176
1.3953,5524.6777,-7.53957,7.05593,9.96258
1.4126,5524.6977,-6.3161,8.23391,10.53002
1.4304,5524.7177,-4.38152,9.64414,11.21239
1.4541,5524.7377,-2.5523,10.75987,11.55238
1.4724,5524.7577,-1.68318,11.49491,11.07831
1.4974,5524.7777,-1.57064,11.67927,10.4127
1.5134,5524.7976,-1.7143,11.28422,10.16609
1.5318,5524.8176,-1.66402,10.61382,10.08229
1.5563,5524.8376,-1.10376,9.94342,9.90033
1.5853,5524.8576,-0.3352,9.15331,9.47893
1.5948,5524.8776,0.09338,8.18603,8.90191
1.6128,5524.8976,0.28013,7.33845,8.33208
1.6304,5524.9176,1.06785,6.76143,7.72393
1.6535,5524.9376,2.05189,6.14131,6.93621
1.67,5524.9576,2.43737,5.5212,6.12695
1.6938,5524.9776,2.18118,4.91305,5.42543
1.7141,5524.9976,1.91303,4.35997,4.96094
1.7295,5525.0176,2.0926,3.929,4.61616
1.75,5525.0376,2.29132,3.60578,4.25223
1.7747,5525.0576,2.37273,3.46212,4.07266
1.7916,5525.0776,2.5523,3.53156,4.31688
1.8106,5525.0976,2.73187,3.79493,4.82207
1.8387,5525.1176,3.06228,4.15167,5.27938
1.8495,5525.1376,3.43578,4.57546,5.43022
1.8696,5525.1576,3.79971,5.186,5.03755
1.8933,5525.1776,3.9745,5.85879,4.518
1.91,5525.1976,3.94576,6.46215,4.518
1.937,5525.2175,4.15646,7.11339,5.32966
1.952,5525.2375,4.72151,7.92505,6.44299
1.9725,5525.2575,5.01601,8.80614,7.35761
1.9989,5525.2775,4.78616,9.46217,8.05913
2.0145,5525.2975,4.45096,9.71836,8.85642
2.0426,5525.3175,4.18759,9.75428,9.62977
2.0535,5525.3375,3.87633,9.66808,10.12299
2.1019,5525.3575,3.63211,9.44781,10.08708
2.1242,5525.3775,3.54592,9.13176,9.60583
2.1262,5525.3975,3.51001,8.76544,8.87558
2.1361,5525.4175,3.4717,8.36081,7.96815
2.1508,5525.4375,3.18917,7.9466,7.05832
2.1738,5525.4575,2.77257,7.52999,6.31131
2.1931,5525.4775,2.35118,7.16128,5.83006
2.2124,5525.4976,1.97528,6.83805,5.63852
2.2319,5525.5176,1.63768,6.4813,5.41824
2.2527,5525.5376,1.16841,6.1054,5.15248
2.2704,5525.5577,0.73504,5.78936,4.88671
2.2957,5525.5777,0.40224,5.5619,4.6832
2.313,5525.5977,0.06943,5.38233,4.52039
2.3378,5525.6177,-0.39745,5.21712,4.45335
2.3542,5525.6378,-0.9218,4.98967,4.1421
2.3965,5525.6578,-1.49642,4.7694,3.5555
2.4162,5525.6778,-2.48047,4.61616,3.18917
2.4205,5525.6979,-3.82126,4.54673,3.42142
2.4358,5525.7179,-4.77418,4.55152,4.0152
2.4511,5525.7379,-5.07826,4.72151,4.38631
2.4758,5525.7579,-5.25783,5.03516,4.53476
2.4998,5525.778,-5.98329,5.26501,5.03037
2.5113,5525.798,-6.87396,5.40627,5.89949
2.5312,5525.818,-7.46774,5.69359,6.75425
2.5526,5525.8381,-7.61619,6.23709,7.52521
2.5709,5525.8581,-7.1517,7.35282,8.51165
2.5941,5525.8781,-6.0623,8.98811,9.63935
2.6135,5525.8981,-4.7263,10.58748,10.2044
2.6508,5525.9182,-3.57226,11.8349,9.90751
2.6592,5525.9382,-2.69595,12.76867,9.46936
2.6976,5525.9582,-1.95373,13.13739,9.68724
2.7003,5525.9783,-1.62811,12.87641,10.19003
2.7107,5525.9983,-1.60656,12.14855,10.56354
2.7324,5526.0183,-1.50121,11.03282,10.51805
2.7507,5526.0383,-1.36474,9.88596,10.372
2.7707,5526.0583,-1.31925,8.76305,10.19482
2.7963,5526.0783,-1.30249,7.58267,9.67048
2.8117,5526.0983,-1.22587,6.56271,8.66249
2.8397,5526.1183,-1.15404,5.8971,7.19001
2.8548,5526.1383,-0.69434,5.48049,5.80612
2.8734,5526.1583,-0.02873,5.20037,4.94178
2.8918,5526.1783,0.48364,4.92023,4.57546
2.9141,5526.1983,0.61054,4.6856,4.14449
2.9328,5526.2183,0.42618,4.36716,3.60578
2.9519,5526.2383,0.18915,4.00562,3.33044
2.9732,5526.2583,0.2514,3.79971,3.47888
3.0043,5526.2783,0.39745,3.73267,3.90267
3.0255,5526.2983,0.50998,3.73267,4.24744
3.036,5526.3183,0.67758,3.8907,4.29772
3.0517,5526.3383,1.04151,4.14688,4.37195
3.0717,5526.3583,1.44375,4.44617,4.59461
3.0986,5526.3783,1.90345,4.86517,5.02079
3.1207,5526.3983,2.51159,5.47571,5.38472
3.1688,5526.4183,3.11016,6.09582,5.45655
3.1773,5526.4382,3.61296,6.67763,5.46613
3.1789,5526.4582,4.03435,7.25226,5.68161
3.1921,5526.4782,4.24505,7.91068,6.16047
3.2148,5526.4982,4.30012,8.59305,6.79256
3.2346,5526.5182,4.29293,9.21078,7.3169
3.2509,5526.5382,4.17322,9.81892,7.57549
3.2723,5526.5582,4.05351,10.35524,7.71435
3.2949,5526.5782,3.93858,10.71438,7.90111
3.3154,5526.5982,3.86915,10.90113,8.13575
3.3325,5526.6182,3.83563,10.92508,8.26025
3.3507,5526.6382,3.78056,10.78381,8.19321
3.3724,5526.6582,3.69437,10.53241,8.028
3.4018,5526.6782,3.53156,10.12778,7.86519
3.415,5526.6982,3.42142,9.61301,7.60901
3.4349,5526.7182,3.36635,8.99768,7.0272
3.4695,5526.7382,3.16763,8.31532,6.15807
3.4799,5526.7582,2.86116,7.68802,5.34881
3.495,5526.7782,2.44934,7.10381,4.85559
3.5131,5526.7982,1.91781,6.59383,4.6832
3.5334,5526.8182,1.47248,6.22272,4.72151
3.5719,5526.8381,1.45811,6.02639,4.61137
3.5747,5526.8581,1.70951,5.83245,3.82126
3.5976,5526.8781,1.75021,5.62894,2.6337
3.6175,5526.8981,1.4222,5.37754,1.79092
3.6328,5526.9181,0.40942,5.06629,1.95612
3.6512,5526.9381,-0.76138,4.70236,2.76539
3.6714,5526.9581,-1.8388,4.29054,3.5986
3.7022,5526.9781,-3.42381,4.0583,4.20674
3.7332,5526.9981,-5.06868,3.98168,4.53236
3.7373,5527.0181,-6.29215,3.86675,4.65686
3.7551,5527.0381,-7.20916,3.91943,4.82686
3.7716,5527.0581,-7.8197,4.22829,5.62415
3.7931,5527.0781,-7.03677,4.26899,6.98171
3.8163,5527.0981,-6.4813,4.96573,8.5308
3.8371,5527.1181,-6.75185,5.71274,10.56833
3.8538,5527.1381,-6.71834,5.99048,12.24193
3.8752,5527.1581,-5.71513,6.04076,12.66571
