AppTimestamp(s),MAC,Frequency,RSSI
0.2007,20:23:00:00:00:15,2452,-57
0.2007,20:23:00:00:00:79,5220,-61
0.2007,20:23:00:00:00:80,5220,-61
0.2007,20:23:00:00:00:44,2462,-64
0.2007,20:23:00:00:00:01,2437,-66
0.2007,20:23:00:00:00:55,2427,-69
2.1704,20:23:00:00:00:15,2452,-53
2.1704,20:23:00:00:00:79,5220,-61
2.1704,20:23:00:00:00:80,5220,-62
2.1704,20:23:00:00:00:55,2427,-64
2.1704,20:23:00:00:00:88,2462,-65
2.1704,20:23:00:00:00:44,2462,-68
4.1547,20:23:00:00:00:15,2452,-55
4.1547,20:23:00:00:00:79,5220,-63
4.1547,20:23:00:00:00:80,5220,-63
4.1547,20:23:00:00:00:88,2462,-63
4.1547,20:23:00:00:00:55,2427,-64
4.1547,20:23:00:00:00:44,2462,-64
6.17,20:23:00:00:00:15,2452,-56
6.17,20:23:00:00:00:55,2427,-59
6.17,20:23:00:00:00:79,5220,-63
6.17,20:23:00:00:00:80,5220,-63
6.17,20:23:00:00:00:88,2462,-63
6.17,20:23:00:00:03:25,2437,-67
8.1733,20:23:00:00:00:15,2452,-53
8.1733,20:23:00:00:00:44,2462,-62
8.1733,20:23:00:00:00:55,2427,-63
8.1733,20:23:00:00:00:82,2462,-63
8.1733,20:23:00:00:00:88,2462,-65
8.1733,20:23:00:00:00:79,5220,-66
10.1975,20:23:00:00:00:15,2452,-49
10.1975,20:23:00:00:00:44,2462,-57
10.1975,20:23:00:00:00:79,5220,-63
10.1975,20:23:00:00:00:80,5220,-63
10.1975,20:23:00:00:00:82,2462,-64
10.1975,20:23:00:00:00:88,2462,-66
12.1815,20:23:00:00:00:15,2452,-55
12.1815,20:23:00:00:00:79,5220,-60
12.1815,20:23:00:00:00:80,5220,-60
12.1815,20:23:00:00:00:88,2462,-61
12.1815,20:23:00:00:00:55,2427,-62
12.1815,20:23:00:00:00:44,2462,-65
14.1943,20:23:00:00:00:15,2452,-48
14.1943,20:23:00:00:00:79,5220,-58
14.1943,20:23:00:00:00:80,5220,-58
14.1943,20:23:00:00:00:44,2462,-62
14.1943,20:23:00:00:00:88,2462,-62
14.1943,20:23:00:00:00:82,2462,-62
