AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0431,6013.5905,-0.1868,0.02279,-0.12641
0.0449,6013.6105,-0.55027,0.28118,-0.09037
0.0466,6013.6306,-0.50873,-0.14092,-0.07265
0.0585,6013.6506,-0.11045,-0.51355,-0.25225
0.1181,6013.6706,0.37214,-0.42925,-0.33899
0.1223,6013.6906,0.62931,-0.3419,-0.22903
0.1266,6013.7107,0.80097,-0.35839,-0.11908
0.1433,6013.7307,1.06608,-0.66688,-0.06349
0.1571,6013.7507,1.41244,-0.8929,0.0312
0.174,6013.7708,1.62014,-0.71636,0.11061
0.1994,6013.7908,1.88647,-0.48423,0.04708
0.233,6013.8108,2.0227,-0.27531,-0.02561
0.2354,6013.8308,1.87609,-0.18063,-0.20582
0.2561,6013.8509,1.37029,0.04783,-0.46422
0.2722,6013.8709,0.6513,0.44978,-0.31272
0.2932,6013.8909,-0.01698,1.39846,-0.11419
0.3195,6013.911,-0.52461,1.52063,0.29509
0.337,6013.931,-0.82638,1.43939,0.62496
0.3533,6013.951,-0.93084,1.44488,0.76179
0.3762,6013.971,-1.19107,1.54323,0.68299
0.3948,6013.9911,-0.94428,1.81568,0.92
0.4134,6014.0111,-0.58448,1.78269,1.40381
0.4362,6014.0311,-0.23812,1.55667,1.7685
0.453,6014.0511,-0.03164,1.40334,1.90533
0.4731,6014.0711,-0.0463,1.30866,1.75017
0.4955,6014.0911,-0.11839,1.22864,1.43619
0.5229,6014.1111,-0.09823,1.10646,1.20161
0.5382,6014.1311,-0.14771,0.92748,1.04768
0.5573,6014.1511,-0.378,0.83952,0.97926
0.5758,6014.1711,-0.53072,0.97391,0.96399
0.5996,6014.1911,-0.54172,1.17671,0.8858
0.6186,6014.2111,-0.60586,1.25613,0.8858
0.64,6014.231,-0.6816,1.32332,0.93711
0.6635,6014.251,-0.87586,1.32027,0.79172
0.6764,6014.271,-1.01208,1.06065,0.57975
0.6986,6014.291,-0.97604,0.53469,0.36717
0.72,6014.311,-0.67366,-0.09083,0.25477
0.7384,6014.331,-0.40794,-0.59724,0.08312
0.7547,6014.351,-0.41588,-0.95276,-0.1765
0.776,6014.371,-0.34563,-1.12869,-0.27729
0.7963,6014.391,-0.15626,-1.31562,-0.42207
0.8137,6014.411,-0.08235,-1.3541,-0.62915
0.8343,6014.431,-0.06707,-1.16168,-0.82402
0.8572,6014.451,0.09297,-1.12442,-0.88755
0.8757,6014.471,0.38802,-1.37059,-0.87533
0.8989,6014.491,0.57372,-1.38709,-0.86128
0.9226,6014.511,0.67391,-1.20139,-0.95902
0.9418,6014.531,0.79791,-1.16901,-1.09585
0.96,6014.551,0.96712,-1.18978,-1.18992
0.9796,6014.571,1.05936,-1.1629,-1.31576
0.9948,6014.591,1.0276,-1.09509,-1.38296
1.0151,6014.611,0.98239,-1.06455,-1.4526
1.0457,6014.6309,1.00194,-1.202,-1.59737
1.0564,6014.6509,1.06242,-1.32356,-1.69022
1.0742,6014.6709,1.07036,-1.40969,-1.6328
1.0976,6014.6909,1.0111,-1.33333,-1.49352
1.1138,6014.7109,1.08991,-1.09571,-1.52957
1.1351,6014.7309,1.12411,-1.01996,-1.47886
1.1561,6014.7509,1.04837,-1.18245,-1.25651
1.1778,6014.7709,0.85778,-1.35471,-1.19909
1.1991,6014.7909,0.74721,-1.20872,-1.43671
1.2209,6014.8109,0.45888,-0.8086,-1.75681
1.2396,6014.8309,0.02944,-0.46774,-2.02314
1.2538,6014.8509,-0.39022,-0.42803,-2.1221
1.2767,6014.8709,-0.63273,-0.68032,-2.15815
1.2969,6014.8909,-0.80683,-1.10914,-2.29498
1.321,6014.9109,-0.85937,-1.66809,-2.42082
1.3387,6014.9309,-0.67183,-1.85073,-2.32125
1.3534,6014.9509,-0.67061,-1.70168,-2.16853
1.3735,6014.9709,-0.46108,-2.16777,-2.09706
1.3955,6014.9909,-0.72681,-2.19038,-2.15692
1.4154,6015.0109,-1.37677,-1.13114,-1.44954
1.4334,6015.0309,-2.21365,-1.01507,-0.28279
1.4553,6015.0508,-2.0475,-0.78477,0.11122
1.4741,6015.0708,-1.59912,-0.31807,0.526
1.493,6015.0908,-1.82209,-0.3309,1.09105
1.5238,6015.1108,-1.82087,0.01118,1.75689
1.5382,6015.1308,-1.89967,1.96045,1.25415
1.5696,6015.1508,-1.72985,2.7106,1.46123
1.5797,6015.1708,-1.65044,2.79184,1.87234
1.5932,6015.1908,-1.52948,2.31964,2.16006
1.614,6015.2108,-1.30346,1.51269,2.18083
1.6356,6015.2308,0.24264,1.4626,1.73551
1.6591,6015.2508,0.98972,1.55117,1.61456
1.6922,6015.2708,0.36359,1.35509,1.65976
1.7101,6015.2908,0.09786,1.31477,1.81187
1.7189,6015.3108,0.2854,1.21642,2.19671
1.7329,6015.3308,0.61526,0.79614,2.27918
1.7704,6015.3508,0.73255,0.70696,2.35615
1.7774,6015.3709,0.15223,0.79737,2.66952
1.7971,6015.3909,-0.65473,0.83585,2.74344
1.8162,6015.4109,-1.40426,0.58234,2.66402
1.8362,6015.431,-1.85508,-0.17757,2.23581
1.8538,6015.451,-1.89539,-0.55265,2.21565
1.8823,6015.471,-1.21794,-0.72124,2.53147
1.8953,6015.491,-0.38961,-0.61373,2.77398
1.9162,6015.5111,0.23103,-0.32663,2.49054
1.9405,6015.5311,0.48759,0.15535,2.58095
1.9582,6015.5511,0.36664,0.03134,2.9157
1.9829,6015.5712,0.00806,0.00691,3.51252
2.0005,6015.5912,-0.13732,0.39664,3.60903
2.0148,6015.6112,-0.16848,0.22315,3.1857
2.036,6015.6312,0.09969,-0.3028,2.70312
