AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0427,6013.5905,-16.3,-15.2,-25.7
0.0445,6013.6105,-16.4,-15.2,-25.7
0.0463,6013.6306,-16.4,-15.2,-25.8
0.0581,6013.6506,-16.5,-15.2,-25.8
0.1171,6013.6706,-16.5,-15.2,-25.9
0.1212,6013.6906,-16.6,-15.2,-25.8
0.1256,6013.7107,-16.6,-15.3,-25.7
0.1424,6013.7307,-16.7,-15.3,-25.6
0.1565,6013.7507,-16.7,-15.5,-25.7
0.1735,6013.7708,-16.8,-15.7,-25.5
0.1989,6013.7908,-16.9,-15.9,-25.2
0.2325,6013.8108,-17,-16.2,-24.9
0.2348,6013.8308,-17.1,-16.6,-24.7
0.255,6013.8509,-17.2,-17.2,-24.4
0.2719,6013.8709,-17.6,-18.9,-22.4
0.2929,6013.8909,-17,-20,-21.9
0.3162,6013.911,-16.2,-20.1,-21.6
0.3355,6013.931,-16.4,-20.1,-22.3
0.3527,6013.951,-16.5,-19.8,-21.9
0.3748,6013.971,-16.5,-20.1,-23.1
0.3939,6013.9911,-16.5,-20,-22.9
0.4127,6014.0111,-16.3,-20.2,-22.7
0.435,6014.0311,-16.1,-20.2,-22.9
0.4523,6014.0511,-15.7,-20,-23.3
0.4724,6014.0711,-15.3,-19.8,-23.4
0.4946,6014.0911,-14.7,-19.2,-23.7
0.5196,6014.1111,-14.2,-19.1,-24.4
0.5368,6014.1311,-14,-18.6,-25.2
0.5559,6014.1511,-13.5,-18.1,-24.9
0.5738,6014.1711,-13.4,-17.7,-25.4
0.5984,6014.1911,-13.3,-17.7,-26.1
0.6173,6014.2111,-12.9,-17.2,-26.4
0.6385,6014.231,-12.9,-17.2,-26.4
0.6625,6014.251,-12.6,-16.8,-26.8
0.6753,6014.271,-12.1,-16.1,-27.4
0.6976,6014.291,-11.6,-15.5,-27.8
0.7192,6014.311,-11.3,-14.7,-28.1
0.7379,6014.331,-11,-13.9,-29.1
0.7542,6014.351,-10.8,-13.6,-29
0.7744,6014.371,-10.8,-12.9,-29
0.7958,6014.391,-10.8,-12.8,-29.4
0.8132,6014.411,-10.9,-12.6,-29.3
0.8334,6014.431,-10.7,-12.3,-29.6
0.8555,6014.451,-10.8,-12,-29.7
0.8741,6014.471,-11,-11.7,-29.9
0.8968,6014.491,-11.1,-11.4,-29.8
0.9204,6014.511,-11.4,-11.3,-29.7
0.9402,6014.531,-11.7,-11.2,-29.5
0.9584,6014.551,-12.2,-11.3,-29.2
0.9778,6014.571,-13.4,-12.1,-28
0.9939,6014.591,-13.8,-12.6,-27.9
1.0141,6014.611,-14.8,-13.7,-26.7
1.0417,6014.6309,-15.1,-14.4,-25.6
1.0555,6014.6509,-15.8,-16.3,-25.2
1.0733,6014.6709,-15.7,-17,-24.3
1.0968,6014.6909,-16.4,-18,-24.3
1.113,6014.7109,-16.2,-18.5,-22.5
1.1336,6014.7309,-16.9,-20.8,-22
1.1549,6014.7509,-16.5,-21.7,-20.8
1.1763,6014.7709,-16.8,-22.3,-19.9
1.1976,6014.7909,-16.7,-22.8,-19
1.2194,6014.8109,-17,-24.3,-19.4
1.2387,6014.8309,-16,-24.9,-18.2
1.2528,6014.8509,-15,-25,-18.1
1.2757,6014.8709,-14.2,-25.5,-18.7
1.2934,6014.8909,-14.1,-25.6,-18.2
1.3199,6014.9109,-13.4,-26.2,-17.5
1.3401,6014.9309,-13.3,-26.2,-17.5
1.3528,6014.9509,-13.9,-26.4,-17.4
1.3727,6014.9709,-13.4,-26.5,-17.2
1.3944,6014.9909,-13.2,-26.9,-16.6
1.4146,6015.0109,-13.5,-26.7,-17
1.4327,6015.0309,-13.5,-26.9,-16.8
1.4545,6015.0508,-13.2,-27.1,-16.7
1.4733,6015.0708,-12.8,-27.2,-16.7
1.4925,6015.0908,-12.5,-27.2,-17
1.5227,6015.1108,-12.2,-27.1,-17.3
1.5368,6015.1308,-12,-26.8,-17.7
1.5668,6015.1508,-11.8,-25.4,-19.2
1.5788,6015.1708,-11.5,-23.8,-21.3
1.5925,6015.1908,-11.3,-21.6,-23.7
1.6132,6015.2108,-11.1,-20.2,-26.9
1.6347,6015.2308,-10.8,-18.8,-25.7
1.6576,6015.2508,-10.4,-19.1,-28
1.6912,6015.2708,-9.9,-18.8,-27
1.7094,6015.2908,-9.5,-18.6,-27.1
1.718,6015.3108,-9.3,-18.4,-27
1.7323,6015.3308,-10.1,-17.7,-26
1.7701,6015.3508,-10.3,-18.4,-27.4
1.7771,6015.3709,-10,-17.7,-27.1
1.7968,6015.3909,-10.2,-17.7,-26.9
1.8159,6015.4109,-10.3,-17.9,-27.2
1.8346,6015.431,-10.2,-17.4,-27.6
1.8532,6015.451,-10.2,-16.8,-28.1
1.8816,6015.471,-10.2,-16.2,-28.4
1.8945,6015.491,-10.3,-15.6,-28.6
1.915,6015.5111,-11,-13.7,-28.9
1.9396,6015.5311,-12.4,-12.4,-29.7
1.9572,6015.5511,-12.2,-11.8,-29.7
1.9816,6015.5712,-13.5,-10.3,-29.2
1.9999,6015.5912,-13.8,-9.1,-29.1
2.0141,6015.6112,-13.7,-8.1,-30.2
2.0349,6015.6312,-14.3,-7.6,-30.3
2.0612,6015.6513,-14,-6.4,-30.1
2.0882,6015.6713,-14,-6,-29.4
2.0988,6015.6913,-15.1,-6.4,-29.3
2.1182,6015.7114,-14.7,-6.3,-29.2
2.1401,6015.7314,-15,-6.4,-29.9
2.1539,6015.7514,-15.1,-6,-29.4
2.2148,6015.7714,-15.3,-5.8,-29.5
2.2179,6015.7915,-15.6,-5.2,-29.4
2.2196,6015.8115,-15.8,-4.7,-29.3
2.235,6015.8315,-15.9,-4.1,-29.2
2.2517,6015.8516,-16,-3.6,-29.2
2.2722,6015.8716,-16,-3,-29.3
