AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0421,6013.5905,-1.4629,7.43662,7.17564,-0.1868,0.02279,-0.12641,-16.3,-15.2,-25.7,41.724213,8.626509,-79.579865,0.7331270971635813,0.31784299,-0.173261,-0.57574397
0.0441,6013.6105,-1.89387,8.04476,7.43183,-0.55027,0.28118,-0.09037,-16.4,-15.2,-25.7,41.424145,8.843133,-79.699623,0.7334422076382974,0.31692299,-0.170589,-0.57664698
0.0459,6013.6306,-2.0902,8.71756,8.42545,-0.50873,-0.14092,-0.07265,-16.4,-15.2,-25.8,40.842434,9.106318,-79.715477,0.7348751911780937,0.314677,-0.165803,-0.57744801
0.0576,6013.6506,-1.99204,8.96895,9.50288,-0.11045,-0.51355,-0.25225,-16.5,-15.2,-25.8,40.451649,8.901258,-79.834503,0.7347230453347159,0.31108299,-0.165327,-0.57972097
0.1189,6013.6706,-2.3847,9.27063,10.01765,0.37214,-0.42925,-0.33899,-16.5,-15.2,-25.9,40.498833,8.686096,-80.329025,0.7318106237225447,0.30955899,-0.168299,-0.583354
0.1234,6013.6906,-3.09819,9.76625,9.98891,0.62931,-0.3419,-0.22903,-16.6,-15.2,-25.8,41.01289,8.654524,-80.932098,0.7277043504487106,0.31162101,-0.172938,-0.58603001
0.1244,6013.7107,-3.48128,9.97215,9.97455,0.80097,-0.35839,-0.11908,-16.6,-15.3,-25.7,41.773808,8.701457,-81.414886,0.7238335661561018,0.31571001,-0.17812701,-0.58708
0.1457,6013.7307,-3.50282,9.60583,9.81653,1.06608,-0.66688,-0.06349,-16.7,-15.3,-25.6,42.760704,8.59598,-81.811195,0.7196877365821923,0.32045099,-0.185303,-0.58738703
0.1578,6013.7507,-3.60817,9.11022,9.45739,1.41244,-0.8929,0.0312,-16.7,-15.5,-25.7,44.038673,8.247834,-82.217125,0.7144238145792872,0.325591,-0.19563501,-0.58763599
0.1746,6013.7708,-3.74704,8.42306,8.95938,1.62014,-0.71636,0.11061,-16.8,-15.7,-25.5,45.646229,7.743661,-82.544609,0.7084351246930233,0.33191901,-0.208505,-0.58692002
0.1999,6013.7908,-3.5986,7.63055,8.47094,1.88647,-0.48423,0.04708,-16.9,-15.9,-25.2,47.423363,7.665131,-82.926392,0.702381956214907,0.34119999,-0.219813,-0.58474302
0.232,6013.8108,-3.36635,6.91945,7.73351,2.0227,-0.27531,-0.02561,-17.0,-16.2,-24.9,49.361729,8.045683,-83.53537,0.6955593067789686,0.35313499,-0.22991499,-0.58192098
0.2344,6013.8308,-2.98805,6.21793,6.5675,1.87609,-0.18063,-0.20582,-17.1,-16.6,-24.7,51.26194,8.866963,-84.392372,0.6884095130856919,0.36632499,-0.23804501,-0.57899302
0.2536,6013.8509,-2.63131,5.49965,5.02079,1.37029,0.04783,-0.46422,-17.2,-17.2,-24.4,52.791737,10.122935,-85.667831,0.6809777212741392,0.37847301,-0.24312299,-0.57785702
0.2715,6013.8709,-2.58103,4.72869,3.79493,0.6513,0.44978,-0.31272,-17.6,-18.9,-22.4,53.583092,11.92791,-87.236176,0.6750493299554337,0.38853601,-0.242118,-0.578556
0.2926,6013.8909,-2.42301,4.29772,3.04552,-0.01698,1.39846,-0.11419,-17.0,-20.0,-21.9,53.630093,13.915002,-88.331741,0.673548253779846,0.396534,-0.23444501,-0.57803899
