AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.0362,49.461052766818,11.111052038421,0
75.1972,49.461086542587,11.111208635507,0
84.0559,49.461112441935,11.111318077376,0
101.5429,49.461202059553,11.111509411558,0
108.2749,49.461221918752,11.111590101028,0
115.4139,49.461274520737,11.11156099518,0
122.1825,49.461327233975,11.111581373854,0
157.7382,49.461327233975,11.111581373854,0
164.4031,49.461274520737,11.11156099518,0
171.5462,49.461221918752,11.111590101028,0
179.4675,49.461202059553,11.111509411558,0
198.7901,49.461112441935,11.111318077376,0
208.2788,49.461086542587,11.111208635507,0
221.5762,49.461052766818,11.111052038421,0
