AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0583,82359.6152,-9.3,-20.22,-34.32
0.062,82359.6352,-9.72,-20.22,-34.32
0.066,82359.6552,-9.96,-20.46,-34.14
0.0702,82359.6752,-10.56,-20.76,-34.08
0.0771,82359.6952,-10.38,-20.22,-34.56
0.1067,82359.7152,-10.62,-19.8,-34.38
0.1179,82359.7352,-10.86,-19.5,-34.38
0.1437,82359.7552,-10.8,-19.14,-34.38
0.1631,82359.7752,-11.28,-18.96,-34.2
0.177,82359.7952,-11.52,-18.96,-34.2
0.1966,82359.8152,-12.24,-18.6,-34.14
0.2179,82359.8352,-12.48,-18.36,-33.66
0.2377,82359.8552,-13.74,-18.24,-33.24
0.2567,82359.8752,-14.46,-17.64,-33.18
0.2778,82359.8952,-15.06,-17.88,-32.34
0.2972,82359.9152,-16.02,-17.7,-32.16
0.3177,82359.9352,-15.78,-17.88,-32.16
0.3379,82359.9552,-15.96,-18.18,-32.1
0.3585,82359.9752,-15.54,-17.76,-32.46
0.3877,82359.9952,-15.54,-17.7,-33.12
0.3972,82360.0152,-15.9,-16.38,-33.54
0.4205,82360.0362,-16.2,-15.12,-33.72
0.4376,82360.0562,-16.8,-13.38,-33.84
0.4577,82360.0762,-17.4,-12.06,-34.02
0.4777,82360.0962,-17.58,-11.4,-34.32
0.4993,82360.1162,-17.58,-10.92,-34.86
0.5196,82360.1362,-17.4,-10.62,-35.64
0.5428,82360.1562,-16.62,-10.68,-35.58
0.5599,82360.1762,-16.08,-10.8,-35.46
0.579,82360.1962,-15.9,-10.56,-35.76
0.5994,82360.2162,-16.02,-10.8,-35.58
0.6193,82360.2362,-16.62,-10.62,-35.52
0.6396,82360.2572,-17.22,-10.62,-35.22
0.6594,82360.2772,-17.28,-10.98,-35.04
0.6796,82360.2972,-17.28,-10.8,-34.86
0.7032,82360.3172,-16.5,-10.8,-35.22
0.7204,82360.3382,-16.14,-10.38,-35.7
0.7412,82360.3592,-15.6,-9.66,-36.12
0.7612,82360.3792,-15.48,-9.3,-36.6
0.7811,82360.3992,-15.6,-8.7,-36.6
0.8024,82360.4192,-15.24,-8.34,-36.6
0.8233,82360.4402,-15.3,-8.22,-36.9
0.8518,82360.4612,-14.64,-8.1,-37.32
0.8649,82360.4812,-14.28,-8.04,-37.8
0.8842,82360.5022,-13.92,-7.8,-38.64
0.906,82360.5222,-13.56,-7.14,-38.46
0.9252,82360.5422,-13.14,-6.78,-38.64
0.9463,82360.5632,-13.2,-6.12,-38.4
0.9672,82360.5832,-13.44,-5.58,-37.92
0.9869,82360.6032,-13.98,-5.52,-37.74
1.008,82360.6242,-15,-5.52,-37.08
1.0319,82360.6452,-15.66,-6,-36.96
1.0485,82360.6652,-15.9,-6.48,-37.02
1.0695,82360.6862,-16.32,-7.14,-36.66
1.0912,82360.706,-16.8,-7.56,-36.24
1.1101,82360.7262,-17.28,-8.22,-35.82
1.1283,82360.7462,-18.36,-9.42,-34.8
1.1482,82360.7662,-19.5,-10.56,-33.6
1.1693,82360.7862,-20.28,-11.88,-32.76
1.1894,82360.8062,-20.7,-13.2,-32.04
1.2081,82360.8262,-20.7,-14.22,-31.68
1.2283,82360.8462,-20.34,-15.42,-31.8
1.248,82360.866,-19.86,-16.8,-31.32
1.2698,82360.8862,-19.8,-17.7,-30.78
1.2893,82360.9062,-19.8,-18.54,-30.12
1.3096,82360.9262,-19.5,-18.96,-29.28
1.3292,82360.9462,-19.56,-19.02,-29.34
1.3518,82360.9662,-19.08,-19.2,-29.64
1.3693,82360.9862,-18.6,-18.6,-30.18
1.3975,82361.0082,-18.06,-18.78,-31.2
1.4103,82361.0281,-17.28,-17.88,-31.86
1.4336,82361.0482,-17.22,-16.8,-32.34
1.457,82361.0692,-17.16,-15.9,-33
1.4708,82361.0892,-17.7,-14.04,-33.48
1.4907,82361.1092,-18.06,-13.02,-34.2
1.5118,82361.1292,-18.54,-12.06,-34.74
1.5309,82361.1492,-18.48,-11.04,-35.16
1.5508,82361.1692,-18.3,-10.56,-35.22
1.5726,82361.1892,-17.7,-10.2,-35.46
1.5928,82361.2092,-16.98,-9.6,-35.82
1.6125,82361.2302,-16.5,-9.6,-36.24
1.6331,82361.2502,-15.9,-9.42,-36.72
1.656,82361.2702,-15.9,-9.42,-36.96
1.679,82361.2902,-15.6,-9.9,-36.96
1.6961,82361.3112,-15.3,-9.78,-37.08
1.7166,82361.3312,-15.12,-9.48,-37.26
1.7369,82361.351,-14.94,-9.48,-37.26
1.7566,82361.3722,-14.76,-8.94,-37.26
1.7777,82361.3932,-14.58,-8.76,-37.56
1.799,82361.4152,-13.98,-8.76,-37.56
1.8311,82361.4362,-13.32,-7.62,-38.1
1.8405,82361.4562,-12.42,-6.9,-38.82
1.8593,82361.4762,-11.64,-6.12,-38.94
1.8782,82361.4962,-11.1,-5.16,-39.6
1.8984,82361.5162,-10.32,-4.86,-39.9
1.9195,82361.5362,-9.9,-4.8,-40.2
1.9394,82361.5562,-9.9,-4.74,-40.38
1.9601,82361.5762,-10.14,-4.62,-40.14
1.9794,82361.5962,-10.44,-4.5,-39.84
2.0022,82361.6162,-11.1,-4.2,-39.66
2.0216,82361.6371,-11.88,-4.08,-39.3
2.0541,82361.6582,-12.48,-4.56,-38.76
2.0948,82361.6782,-13.92,-5.46,-38.04
2.1001,82361.6992,-15.42,-6.6,-36.96
2.1028,82361.7202,-16.56,-8.28,-35.94
2.1261,82361.7402,-17.82,-10.14,-35.28
2.1434,82361.7602,-18.54,-11.7,-34.8
2.1652,82361.7802,-18.42,-13.32,-34.38
2.1822,82361.8002,-18.12,-14.28,-33.54
2.2018,82361.8202,-17.34,-15.48,-33.18
2.2218,82361.8402,-16.44,-16.8,-32.34
2.2423,82361.8602,-15.42,-18.06,-31.92
2.2698,82361.8802,-14.7,-19.38,-31.98
2.2835,82361.9002,-14.4,-20.22,-31.26
2.3016,82361.9202,-13.86,-20.88,-31.5
2.3234,82361.9402,-13.98,-21.12,-30.84
2.343,82361.9602,-13.92,-21.48,-30.54
2.3724,82361.9802,-13.86,-21,-30.78
2.3828,82362.0002,-14.16,-20.88,-30.42
2.4026,82362.0202,-14.04,-20.7,-31.14
2.4282,82362.0402,-13.74,-19.8,-31.68
2.4433,82362.0602,-13.44,-19.44,-31.98
2.4616,82362.0802,-12.9,-18,-32.88
2.4827,82362.1002,-12.54,-16.5,-33.54
2.5023,82362.1202,-12.6,-15.18,-34.8
2.526,82362.1402,-12.18,-13.62,-35.82
2.5436,82362.1602,-12.24,-12.42,-36.54
