AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0599,82359.62,-2.28886,8.71729,3.27527,-0.41172,-0.5736,0.00489,-9.3,-20.22,-34.32,55.744415,15.910765,-52.694363,0.8132566240409569,0.46920425,-0.09584744,-0.33056664
0.0633,82359.64,-1.31442,8.11395,5.63595,-0.63774,-0.39951,-0.0452,-9.72,-20.22,-34.32,55.267147,15.142289,-52.497433,0.8146774295832397,0.46398625,-0.09865128,-0.33359462
0.067,82359.6599,-1.4054,7.8458,7.08444,-0.50091,-0.20647,-0.135,-9.96,-20.46,-34.14,54.557808,14.61524,-52.34861,0.8168828052088877,0.45785022,-0.09906752,-0.33654314
0.0717,82359.68,-1.74537,7.70215,7.45794,-0.14783,-0.11118,-0.13928,-10.56,-20.76,-34.08,54.026642,14.469505,-52.451714,0.818104983884771,0.45377871,-0.09847077,-0.33925304
0.0786,82359.7,-2.52109,7.73088,5.96874,0.14172,-0.2645,-0.11668,-10.38,-20.22,-34.56,53.886303,14.549563,-52.809483,0.8175435971651112,0.45276928,-0.09877166,-0.34185758
0.1079,82359.7199,-2.65517,7.89847,3.91452,0.1179,-0.52901,0.04704,-10.62,-19.8,-34.38,54.042439,14.504652,-53.190575,0.8158830722745531,0.45334533,-0.10120588,-0.34434023
0.1191,82359.74,-2.22421,8.17859,2.77009,-0.14294,-1.00793,0.15516,-10.86,-19.5,-34.38,54.23822,13.965654,-53.343178,0.8143292669658838,0.45288736,-0.10640612,-0.34704268
0.145,82359.76,-1.88903,8.06367,4.90572,-0.42761,-1.14171,0.22541,-10.8,-19.14,-34.38,54.140141,12.67394,-53.185085,0.8138719685220626,0.44844776,-0.11458158,-0.35125217
0.1647,82359.78,-1.70707,7.46273,7.6806,-0.56139,-0.61575,0.27122,-11.28,-18.96,-34.2,53.667419,11.150588,-52.683357,0.8153421018593899,0.44108441,-0.12165979,-0.35476851
0.1788,82359.7999,-1.88663,7.34062,8.71968,-0.28711,0.06292,0.39584,-11.52,-18.96,-34.2,53.021385,10.23754,-52.065323,0.8183349225189045,0.43451893,-0.1233818,-0.35538456
0.1981,82359.82,-1.20189,7.70454,6.05254,0.1686,-0.39828,0.35186,-12.24,-18.6,-34.14,52.830509,9.752895,-51.35899,0.8206036236009316,0.43247402,-0.12346965,-0.35260624
0.2197,82359.84,-0.70868,8.37252,4.57532,0.25473,-0.95478,0.23396,-12.48,-18.36,-33.66,53.143005,8.741455,-50.879295,0.819951253897765,0.43204606,-0.13003837,-0.35228705
0.2391,82359.8599,-2.20267,8.86812,2.36547,-0.13195,-1.37933,0.23457,-13.74,-18.24,-33.24,53.539108,7.738395,-50.862526,0.8175252398420947,0.43170413,-0.13856572,-0.35508248
0.2598,82359.88,-2.04944,8.73165,5.02304,-0.49052,-1.5797,0.26939,-14.46,-17.64,-33.18,53.50396,6.090483,-50.731449,0.8159791551813981,0.42648098,-0.14969583,-0.36039305
0.2797,82359.9,-0.66319,7.57047,9.02853,-0.68845,-0.8717,0.34025,-15.06,-17.88,-32.34,52.896988,4.092585,-50.269547,0.8167950809193881,0.41654128,-0.16011706,-0.36565241
