AppTimestamp(s),MAC,Frequency,RSSI
3.8114,20:23:00:00:00:12,2417,-44
3.8114,20:23:00:00:03:11,2462,-69
3.8114,20:23:00:00:00:73,2437,-73
3.8114,20:23:00:00:00:65,2437,-74
3.8114,20:23:00:00:00:82,2462,-76
3.8114,20:23:00:00:00:15,2452,-77
3.8114,20:23:00:00:00:55,2427,-77
3.8114,20:23:00:00:00:90,2437,-80
3.8114,20:23:00:00:00:45,2412,-84
3.8114,20:23:00:00:00:80,5220,-85
3.8114,20:23:00:00:00:79,5220,-86
3.8114,20:23:00:00:00:98,2462,-87
3.8114,20:23:00:00:01:11,5240,-88
7.8204,20:23:00:00:00:12,2417,-44
7.8204,20:23:00:00:00:73,2437,-65
7.8204,20:23:00:00:03:11,2462,-69
7.8204,20:23:00:00:00:65,2437,-70
7.8204,20:23:00:00:00:69,2422,-74
7.8204,20:23:00:00:00:15,2452,-77
7.8204,20:23:00:00:00:82,2462,-77
7.8204,20:23:00:00:00:55,2427,-77
7.8204,20:23:00:00:00:44,2462,-77
7.8204,20:23:00:00:00:90,2437,-80
7.8204,20:23:00:00:00:79,5220,-84
7.8204,20:23:00:00:00:80,5220,-85
7.8204,20:23:00:00:00:45,2412,-85
7.8204,20:23:00:00:01:10,2412,-89
7.8204,20:23:00:00:00:91,2412,-92
11.8007,20:23:00:00:00:73,2437,-64
11.8007,20:23:00:00:03:11,2462,-69
11.8007,20:23:00:00:00:65,2437,-70
11.8007,20:23:00:00:00:15,2452,-75
11.8007,20:23:00:00:00:90,2437,-77
11.8007,20:23:00:00:00:44,2462,-77
11.8007,20:23:00:00:00:82,2462,-78
11.8007,20:23:00:00:00:69,2422,-79
11.8007,20:23:00:00:00:55,2427,-81
11.8007,20:23:00:00:00:79,5220,-84
11.8007,20:23:00:00:00:80,5220,-85
11.8007,20:23:00:00:01:11,5240,-87
15.8238,20:23:00:00:00:12,2417,-51
15.8238,20:23:00:00:00:65,2437,-68
15.8238,20:23:00:00:00:73,2437,-70
15.8238,20:23:00:00:00:69,2422,-70
15.8238,20:23:00:00:03:11,2462,-70
15.8238,20:23:00:00:00:55,2427,-75
15.8238,20:23:00:00:00:15,2452,-76
15.8238,20:23:00:00:00:90,2437,-78
15.8238,20:23:00:00:00:79,5220,-84
15.8238,20:23:00:00:00:80,5220,-84
15.8238,20:23:00:00:01:11,5240,-87
15.8238,20:23:00:00:01:10,2412,-90
19.802,20:23:00:00:00:12,2417,-50
19.802,20:23:00:00:00:73,2437,-73
19.802,20:23:00:00:00:65,2437,-75
19.802,20:23:00:00:00:82,2462,-75
19.802,20:23:00:00:03:11,2462,-76
19.802,20:23:00:00:00:44,2462,-76
19.802,20:23:00:00:00:69,2422,-78
19.802,20:23:00:00:00:15,2452,-79
19.802,20:23:00:00:00:90,2437,-79
19.802,20:23:00:00:00:55,2427,-79
19.802,20:23:00:00:00:80,5220,-83
19.802,20:23:00:00:00:01,2437,-83
19.802,20:23:00:00:00:79,5220,-84
19.802,20:23:00:00:01:11,5240,-87
19.802,20:23:00:00:00:97,2437,-90
23.8172,20:23:00:00:00:12,2417,-50
23.8172,20:23:00:00:00:73,2437,-69
23.8172,20:23:00:00:03:11,2462,-75
23.8172,20:23:00:00:00:69,2422,-77
23.8172,20:23:00:00:00:82,2462,-77
23.8172,20:23:00:00:00:44,2462,-77
23.8172,20:23:00:00:00:15,2452,-79
23.8172,20:23:00:00:00:65,2437,-79
23.8172,20:23:00:00:00:55,2427,-81
23.8172,20:23:00:00:00:90,2437,-83
23.8172,20:23:00:00:00:79,5220,-84
23.8172,20:23:00:00:00:80,5220,-84
23.8172,20:23:00:00:00:45,2412,-85
