AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.0831,49.461282667648,11.111404024309,-2
67.68,49.461301523533,11.111481467684,-2
73.8239,49.46125358652,11.111509621657,-2
80.9541,49.461231925319,11.111418786084,-2
88.8484,49.461206636646,11.11131516231,-2
95.5263,49.461253857664,11.11128768669,-2
125.7807,49.461253857664,11.11128768669,-2
132.3449,49.461206636646,11.11131516231,-2
141.2782,49.461231925319,11.111418786084,-2
148.3551,49.46125358652,11.111509621657,-2
154.7537,49.461301523533,11.111481467684,-2
161.7507,49.461282667648,11.111404024309,-2
