AppTimestamp(s),MAC,RSSI
0.0881,BE:AC:20:23:00:02,-63
0.2075,BE:AC:20:23:00:02,-63
1.1651,BE:AC:20:23:00:04,-91
1.2243,BE:AC:20:23:00:02,-63
1.8525,BE:AC:20:23:00:02,-58
2.0521,BE:AC:20:23:00:02,-55
2.2412,BE:AC:20:23:00:02,-63
2.4523,BE:AC:20:23:00:02,-63
2.8544,BE:AC:20:23:00:02,-76
2.9997,BE:AC:20:23:00:04,-86
3.0926,BE:AC:20:23:00:02,-59
3.2748,BE:AC:20:23:00:02,-69
3.464,BE:AC:20:23:00:02,-63
3.6216,BE:AC:20:23:00:04,-97
3.8037,BE:AC:20:23:00:04,-95
4.0081,BE:AC:20:23:00:04,-90
4.0933,BE:AC:20:23:00:02,-61
4.2973,BE:AC:20:23:00:02,-66
4.4869,BE:AC:20:23:00:02,-60
5.4577,BE:AC:20:23:00:04,-92
5.5274,BE:AC:20:23:00:02,-71
5.6586,BE:AC:20:23:00:04,-91
6.0842,BE:AC:20:23:00:04,-90
6.3419,BE:AC:20:23:00:02,-68
6.5405,BE:AC:20:23:00:02,-69
6.8942,BE:AC:20:23:00:04,-91
7.1177,BE:AC:20:23:00:04,-90
7.1622,BE:AC:20:23:00:02,-72
7.3122,BE:AC:20:23:00:04,-89
7.3738,BE:AC:20:23:00:02,-71
7.5706,BE:AC:20:23:00:02,-67
7.7269,BE:AC:20:23:00:04,-89
7.7784,BE:AC:20:23:00:02,-70
7.9837,BE:AC:20:23:00:02,-76
8.6044,BE:AC:20:23:00:02,-64
9.7859,BE:AC:20:23:00:04,-94
10.0417,BE:AC:20:23:00:02,-66
10.2509,BE:AC:20:23:00:02,-85
10.4032,BE:AC:20:23:00:04,-92
10.4475,BE:AC:20:23:00:02,-62
10.6545,BE:AC:20:23:00:02,-71
10.8215,BE:AC:20:23:00:04,-92
10.8517,BE:AC:20:23:00:02,-74
11.0788,BE:AC:20:23:00:02,-69
11.2268,BE:AC:20:23:00:04,-92
11.2838,BE:AC:20:23:00:02,-69
11.4671,BE:AC:20:23:00:02,-72
11.632,BE:AC:20:23:00:04,-96
11.6786,BE:AC:20:23:00:02,-65
11.8811,BE:AC:20:23:00:02,-67
12.1316,BE:AC:20:23:00:02,-73
12.2389,BE:AC:20:23:00:04,-97
13.9124,BE:AC:20:23:00:04,-92
13.9431,BE:AC:20:23:00:02,-61
14.1005,BE:AC:20:23:00:04,-97
14.3083,BE:AC:20:23:00:04,-90
14.3684,BE:AC:20:23:00:02,-71
14.7673,BE:AC:20:23:00:02,-69
15.1356,BE:AC:20:23:00:04,-90
15.1726,BE:AC:20:23:00:02,-73
15.3809,BE:AC:20:23:00:02,-68
15.5725,BE:AC:20:23:00:02,-67
15.6308,BE:AC:20:23:00:01,-99
15.7578,BE:AC:20:23:00:04,-89
15.8079,BE:AC:20:23:00:02,-60
15.9508,BE:AC:20:23:00:04,-92
15.9845,BE:AC:20:23:00:02,-62
16.172,BE:AC:20:23:00:04,-94
16.1984,BE:AC:20:23:00:02,-70
17.2161,BE:AC:20:23:00:02,-70
17.3862,BE:AC:20:23:00:04,-93
17.4395,BE:AC:20:23:00:02,-69
18.0588,BE:AC:20:23:00:02,-69
18.2035,BE:AC:20:23:00:04,-91
18.2688,BE:AC:20:23:00:02,-77
18.4129,BE:AC:20:23:00:04,-91
18.4554,BE:AC:20:23:00:02,-68
18.6092,BE:AC:20:23:00:04,-86
18.6593,BE:AC:20:23:00:02,-65
18.8148,BE:AC:20:23:00:04,-96
18.854,BE:AC:20:23:00:02,-70
19.0195,BE:AC:20:23:00:04,-87
19.219,BE:AC:20:23:00:04,-88
19.2679,BE:AC:20:23:00:02,-67
19.4659,BE:AC:20:23:00:02,-74
19.64,BE:AC:20:23:00:04,-93
19.6785,BE:AC:20:23:00:02,-75
19.732,BE:AC:20:23:00:01,-96
19.8453,BE:AC:20:23:00:04,-89
19.8669,BE:AC:20:23:00:02,-62
20.0393,BE:AC:20:23:00:04,-95
20.103,BE:AC:20:23:00:02,-63
20.1433,BE:AC:20:23:00:01,-97
