AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0552,69573.8713,10.14,-26.4,4.2
0.0589,69573.8913,10.2,-26.04,4.5
0.0621,69573.9113,10.2,-25.8,4.74
0.0705,69573.9313,10.32,-26.1,4.62
0.0919,69573.9513,10.38,-25.92,3.96
0.1241,69573.9713,10.62,-26.16,3.48
0.1279,69573.9913,10.74,-26.52,2.58
0.1493,69574.0113,10.38,-26.64,2.16
0.168,69574.0313,10.44,-26.76,2.04
0.1887,69574.0513,9.96,-27.12,1.74
0.209,69574.0724,10.02,-27.24,1.98
0.2315,69574.0934,10.5,-26.94,1.74
0.2809,69574.1143,10.32,-27.54,1.92
0.2986,69574.1343,10.5,-27.54,2.16
0.3031,69574.1543,10.2,-27.54,2.04
0.3147,69574.1743,10.02,-27.84,2.22
0.3313,69574.1941,10.32,-27.66,2.94
0.3537,69574.2143,10.38,-27.6,3.18
0.3722,69574.2353,10.44,-27.48,4.14
0.3921,69574.2553,10.02,-27.48,5.04
0.4123,69574.2753,9.54,-27.24,6.12
0.4339,69574.2953,8.7,-27.18,7.8
0.454,69574.3153,7.98,-27.24,8.7
0.4818,69574.3354,7.32,-27.48,9.66
0.495,69574.3553,6,-27.72,10.5
0.5149,69574.3753,4.92,-28.14,10.8
0.5342,69574.3952,3.54,-28.5,11.04
0.5552,69574.4153,2.04,-29.04,11.88
0.5722,69574.4353,0.72,-29.58,11.94
0.5921,69574.4554,-0.3,-29.7,11.28
0.6124,69574.4753,-1.8,-29.88,11.34
0.6332,69574.4963,-3.06,-29.82,10.08
0.6608,69574.5163,-3.84,-29.82,8.52
0.682,69574.5363,-5.04,-30.24,7.92
0.7081,69574.5563,-5.46,-30.54,6.54
0.7181,69574.5763,-5.76,-30.54,5.28
0.7337,69574.5963,-6.24,-30.54,4.44
0.7579,69574.6163,-6.48,-30.24,3.36
0.7747,69574.6363,-6.24,-29.82,2.58
0.7987,69574.6573,-5.94,-30.18,2.22
0.8246,69574.6773,-5.16,-30.24,1.92
0.8375,69574.6983,-4.5,-29.76,1.74
0.8573,69574.7184,-3.9,-29.94,1.08
0.875,69574.7383,-3.48,-29.4,1.2
0.8949,69574.7583,-2.7,-28.98,0.72
0.9174,69574.7784,-1.44,-29.22,0.6
0.9357,69574.7983,-0.36,-28.86,1.2
0.9554,69574.8183,1.08,-28.98,0.9
0.9756,69574.8383,2.46,-29.16,1.26
0.9956,69574.8583,3.78,-28.74,1.74
1.0167,69574.8783,4.86,-28.38,2.04
1.0387,69574.8983,6.12,-27.72,2.28
1.056,69574.9193,7.08,-27.12,2.88
1.0801,69574.9393,8.4,-26.88,3.06
1.0966,69574.9593,9.9,-26.76,3.54
1.119,69574.9793,11.58,-26.16,3.42
1.1365,69574.9993,13.26,-24.96,3.24
1.1559,69575.0193,14.88,-23.4,2.7
1.1759,69575.0393,16.5,-22.08,1.62
1.2022,69575.0594,18.06,-20.76,1.68
1.2209,69575.0793,19.08,-19.62,0.72
1.2412,69575.0993,20.28,-18.3,0.06
1.2619,69575.1194,21.18,-16.44,-0.18
1.2771,69575.1393,22.02,-14.7,-0.54
1.3,69575.1593,22.32,-12.24,-0.12
1.3184,69575.1794,22.92,-10.08,-0.18
1.3386,69575.1993,23.16,-7.98,-0.42
1.3558,69575.2193,22.86,-6.3,-1.38
1.3758,69575.2393,23.22,-5.64,-2.52
1.3957,69575.2593,22.92,-5.58,-3.24
1.4157,69575.2793,22.98,-5.94,-3.84
1.4368,69575.2993,23.28,-6.42,-4.14
1.4565,69575.3193,23.28,-6.72,-4.32
1.4766,69575.3393,23.28,-7.56,-4.86
1.497,69575.3593,23.22,-8.52,-5.28
1.5167,69575.3793,22.44,-9.78,-5.76
1.5372,69575.3993,22.2,-11.52,-6.18
1.5677,69575.4193,21.48,-12.9,-5.88
1.5904,69575.4392,20.82,-14.46,-6.06
1.6073,69575.4593,20.58,-15.84,-5.76
1.6267,69575.4803,20.04,-17.4,-5.76
1.6432,69575.5003,19.74,-19.08,-6.3
1.658,69575.5213,18.96,-20.64,-6.54
1.6779,69575.5414,18.18,-22.38,-6.54
1.7025,69575.5623,17.28,-23.82,-5.7
1.7215,69575.5823,15.78,-25.02,-4.2
1.739,69575.6023,14.64,-26.1,-2.1
1.7592,69575.6223,12.72,-26.82,0.42
1.7799,69575.6423,11.4,-27.3,2.52
1.8011,69575.6623,10.02,-27.72,4.62
1.8217,69575.6823,8.4,-28.26,5.88
1.8391,69575.7023,7.02,-29.1,5.58
1.8591,69575.7223,4.92,-30,5.46
1.8859,69575.7423,2.94,-30.48,4.86
1.9007,69575.7623,1.14,-30.3,3.9
1.9197,69575.7823,-0.24,-30.24,3.84
1.9394,69575.8023,-1.5,-30.3,3.84
1.9594,69575.8224,-1.86,-30.36,4.2
1.987,69575.8423,-2.34,-30.72,5.22
2.0043,69575.8623,-3.24,-30.36,5.82
2.0194,69575.8823,-3.54,-30.12,6.48
2.0404,69575.9023,-4.26,-29.94,6.48
2.0872,69575.9223,-4.74,-29.82,6.36
2.0956,69575.9424,-3.72,-29.82,6.36
2.105,69575.9623,-3.9,-29.4,5.4
2.13,69575.9823,-3.36,-29.16,4.68
2.1455,69576.0023,-2.88,-28.98,3.9
2.1681,69576.0223,-2.82,-29.1,2.82
2.1806,69576.0423,-1.86,-29.22,2.52
2.227,69576.0633,-1.2,-29.46,2.28
2.2322,69576.0833,-0.24,-29.58,1.74
2.2463,69576.1033,1.02,-29.04,2.1
2.2673,69576.1233,2.52,-28.8,1.98
2.2827,69576.1433,4.14,-28.2,2.28
2.3008,69576.1633,6.12,-27.54,2.64
2.3222,69576.1833,7.74,-26.88,2.4
2.3396,69576.2033,9.6,-26.22,2.34
2.3633,69576.2234,11.58,-25.38,1.98
2.3799,69576.2433,13.26,-24.54,1.44
2.3998,69576.2633,14.82,-23.64,1.02
2.4267,69576.2834,16.38,-22.8,0.54
2.4417,69576.3033,17.34,-21.72,-0.18
2.4626,69576.3233,18.36,-20.58,-0.48
2.482,69576.3434,18.96,-19.92,-0.18
2.5043,69576.3633,19.38,-18.84,0.24
2.5291,69576.3833,20.04,-17.94,0.54
2.5404,69576.4033,20.64,-16.98,0.72
2.56,69576.4233,21.3,-16.26,0.12
2.58,69576.4433,21.66,-15.06,-0.24
2.6048,69576.4633,21.9,-14.46,-0.78
2.6232,69576.4833,21.66,-14.22,-1.08
2.6416,69576.5033,21.3,-13.92,-1.26
2.6605,69576.5233,21.3,-14.34,-1.44
2.6879,69576.5443,20.88,-14.58,-1.44
2.7033,69576.5643,20.94,-15.3,-1.56
2.727,69576.5853,21.18,-15.72,-1.5
2.7435,69576.6053,21.12,-16.32,-1.2
2.7651,69576.6263,21,-17.34,-0.66
2.7838,69576.6463,20.76,-17.94,-0.66
2.8039,69576.6664,20.64,-18.84,-0.36
2.833,69576.6863,20.52,-19.26,-0.3
2.8439,69576.7063,20.4,-20.04,0.24
2.8659,69576.7263,19.8,-20.64,1.38
2.8885,69576.7463,19.08,-21.24,2.52
2.9069,69576.7663,18.18,-22.14,4.02
2.9271,69576.7863,17.34,-22.68,5.04
2.9443,69576.8063,16.86,-22.98,6.42
2.9645,69576.8263,16.32,-23.46,7.32
2.9907,69576.8463,15.48,-24,7.86
3.004,69576.8662,14.76,-24.42,8.7
3.0352,69576.8863,13.74,-25.08,9.24
3.045,69576.9063,12.54,-25.68,9.84
3.0764,69576.9263,11.64,-26.52,10.56
3.0866,69576.9463,10.56,-27,10.86
3.1042,69576.9663,9.3,-27.66,11.4
3.1236,69576.9863,7.68,-28.08,11.46
3.1448,69577.0063,6.24,-28.44,11.58
3.1646,69577.0263,4.86,-28.62,11.58
3.1856,69577.0473,3.3,-28.62,11.4
3.2117,69577.0674,2.22,-28.86,11.4
3.2257,69577.0873,0.6,-29.16,11.34
3.2534,69577.1073,-1.08,-29.7,11.4
3.286,69577.1273,-2.04,-30.06,11.04
3.2919,69577.1483,-3,-30.24,11.22
3.3104,69577.1683,-3.18,-30.42,10.86
3.3265,69577.1883,-3.48,-29.76,10.62
3.3448,69577.2083,-3.66,-29.52,10.74
3.3649,69577.2283,-3.96,-29.22,10.08
3.3846,69577.2483,-3.96,-29.04,9.78
3.4053,69577.2683,-3.48,-29.4,9.48
3.4249,69577.2883,-3.54,-29.7,8.64
3.4455,69577.3083,-2.4,-30.18,8.64
3.4651,69577.3283,-1.98,-29.88,8.64
3.4874,69577.3493,-1.68,-30,8.28
3.5065,69577.3694,-0.6,-29.94,8.4
3.5265,69577.3893,0.12,-29.82,8.22
3.5462,69577.4093,1.8,-29.94,7.32
3.5672,69577.4293,3.24,-29.64,7.74
3.5868,69577.4493,4.74,-29.22,7.62
3.6069,69577.4693,5.94,-28.74,7.86
3.6304,69577.4893,6.66,-28.26,8.64
3.6477,69577.5093,7.74,-28.02,8.52
3.6703,69577.5293,8.82,-27.42,8.52
3.6891,69577.5493,10.32,-26.52,8.16
3.7075,69577.5703,11.64,-25.86,8.22
3.7288,69577.5903,13.08,-25.14,7.92
3.7475,69577.6103,14.16,-24.48,7.74
3.7747,69577.6303,15.42,-23.52,7.14
3.7874,69577.6503,16.56,-22.8,6.36
3.8115,69577.6703,17.82,-21.6,5.64
3.8278,69577.6903,18.84,-20.76,4.98
3.847,69577.7103,19.44,-20.04,4.56
3.8679,69577.7303,20.34,-19.44,4.08
3.8919,69577.7503,20.82,-18.96,3.48
3.9093,69577.7704,21.3,-18.3,2.7
3.9365,69577.7903,21.06,-17.82,2.1
3.9523,69577.8113,21.06,-17.34,1.2
3.9707,69577.8313,21.06,-16.8,0.48
3.9886,69577.8513,20.82,-16.74,0.12
4.0083,69577.8713,21.12,-16.62,-0.78
4.0283,69577.8913,21.24,-16.26,-1.02
4.0524,69577.9113,20.94,-16.56,-1.38
4.0706,69577.9313,21.24,-16.44,-1.5
4.0964,69577.9523,21.12,-16.92,-1.44
4.1091,69577.9723,20.82,-17.46,-1.62
4.1289,69577.9923,20.46,-18.12,-1.02
4.1489,69578.0123,19.74,-18.78,-0.66
4.1695,69578.0323,19.08,-19.56,0
4.1895,69578.0523,18.12,-20.22,0.6
4.211,69578.0724,17.64,-20.7,1.32
4.2442,69578.0934,17.46,-21.72,2.04
4.2608,69578.1133,17.46,-21.84,2.82
4.2759,69578.1353,17.58,-22.2,4.02
4.2992,69578.1563,16.8,-22.56,4.86
4.3189,69578.1763,15.96,-22.98,6
4.3334,69578.1963,14.76,-23.82,7.08
4.3542,69578.2163,13.68,-24.42,7.86
4.3726,69578.2364,12.78,-25.32,8.52
4.3927,69578.2563,11.34,-25.74,8.7
4.4127,69578.2763,10.32,-26.16,9.06
4.4327,69578.2964,8.82,-27.24,9.18
4.4543,69578.3163,7.32,-27.84,9
4.4807,69578.3363,5.7,-28.08,9
4.4931,69578.3564,3.9,-28.56,8.58
4.5161,69578.3763,2.22,-29.1,7.86
4.5335,69578.3963,0.54,-29.28,7.2
4.5615,69578.4173,-0.96,-29.52,6.06
4.5747,69578.4373,-2.76,-29.46,5.22
