AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0567,69573.8767,-2.48997,8.77236,3.85466
0.0599,69573.8967,-1.25217,9.40682,6.62236
0.0632,69573.9168,-2.20506,8.53294,8.40844
0.0725,69573.9367,-2.36547,7.3502,9.68933
0.0929,69573.9567,-2.57377,6.65109,8.69813
0.1251,69573.9768,-2.90177,6.58884,7.90326
0.1306,69573.9967,-3.26809,6.49307,6.90009
0.1505,69574.0167,-2.05901,7.1036,6.63673
0.1694,69574.0368,-1.17555,7.80989,7.27358
0.1904,69574.0567,-2.27928,7.85777,7.35738
0.212,69574.0778,-4.19464,7.04853,8.6311
0.2345,69574.0988,-3.80199,6.4404,9.43076
0.2874,69574.1198,-2.09253,7.51061,11.00854
0.3001,69574.1397,-2.0662,7.50822,11.99495
0.3045,69574.1597,-1.64721,6.65349,11.24557
0.3156,69574.1798,-1.45089,6.06212,9.02375
0.3323,69574.1995,-2.12366,5.20021,7.36935
0.3546,69574.2197,-1.72383,4.17549,6.96713
0.3733,69574.2407,-0.0814,3.52426,7.52019
0.3938,69574.2608,1.28569,3.68946,6.36618
0.4145,69574.2807,1.8986,3.56257,5.06852
0.4375,69574.3007,2.03986,3.56975,4.06775
0.4567,69574.3207,2.34632,3.61046,3.7996
0.4846,69574.3408,2.65038,3.3878,3.61285
0.4972,69574.3607,2.78685,3.19147,2.90417
0.5174,69574.3807,2.50673,2.65278,2.43011
0.5415,69574.4006,3.47638,3.10767,3.62482
0.5598,69574.4207,4.8291,4.26168,4.14915
0.5735,69574.4407,5.44202,4.22337,4.1276
0.594,69574.4608,6.49547,4.54659,5.88495
0.6154,69574.4807,6.62715,4.40294,8.52575
0.6347,69574.5017,4.94403,4.54419,7.80749
0.6631,69574.5217,4.81953,5.28879,6.06212
0.6842,69574.5418,5.96156,6.55772,6.17225
0.7093,69574.5617,7.20176,7.55131,8.66222
0.7196,69574.5817,7.10599,7.55849,10.07001
0.7354,69574.6018,5.50906,6.3159,9.99819
0.7595,69574.6217,4.26407,6.19619,9.30387
0.7806,69574.6417,5.14514,7.74524,9.04051
0.8063,69574.6627,6.85939,9.17937,10.5273
0.8268,69574.6828,7.03895,9.22965,12.20085
0.8385,69574.7037,5.96635,8.48984,13.14896
0.8584,69574.7238,5.02543,7.90565,13.01727
0.8761,69574.7437,4.61363,7.12514,12.67012
0.896,69574.7637,4.34787,6.92643,12.1793
0.92,69574.7838,4.79319,7.39808,11.87764
0.9373,69574.8037,4.57771,6.94797,11.3126
0.9569,69574.8237,3.67749,5.68623,11.05642
0.9771,69574.8438,2.61926,4.0869,9.56484
0.9977,69574.8637,2.04944,3.12922,8.5904
1.018,69574.8837,1.81241,2.1476,7.38132
1.0399,69574.9038,1.38624,1.57778,5.70778
1.0597,69574.9248,0.93853,1.35272,4.79559
1.0831,69574.9447,0.03112,1.33357,4.2521
1.0975,69574.9647,-1.73819,0.94092,3.53624
1.1199,69574.9848,-2.74136,1.03669,3.68468
1.1373,69575.0047,-1.91776,2.21224,5.22894
1.157,69575.0247,-2.29365,2.58095,5.86101
1.177,69575.0447,-4.14676,1.68073,5.55934
1.2044,69575.0648,-4.41012,2.03028,8.37252
1.2229,69575.0847,-1.14922,3.83312,12.20564
1.2426,69575.1047,-1.31442,3.61285,10.82658
1.2644,69575.1248,-6.49547,1.30484,7.40527
1.2783,69575.1447,-13.09868,-1.97043,5.34146
1.3011,69575.1647,-15.76821,-2.88741,3.62003
1.3231,69575.1848,-16.17044,0.83318,5.12838
1.3421,69575.2047,-15.43063,1.9824,7.71651
1.3565,69575.2247,-13.75469,1.58975,11.20726
1.3765,69575.2448,-11.2719,3.79242,12.62223
1.3966,69575.2647,-8.5042,7.17063,12.00932
1.4166,69575.2847,-7.86735,6.7325,10.90798
1.4377,69575.3048,-7.58722,5.33189,10.54885
1.4574,69575.3247,-6.6487,5.75566,11.79863
1.4775,69575.3447,-5.05177,4.93445,11.93031
1.4987,69575.3648,-3.24175,5.91128,13.88637
1.5182,69575.3847,1.00556,5.37738,13.65413
1.5395,69575.4047,1.9824,5.67905,14.05875
1.5695,69575.4248,1.30005,2.37026,9.57441
