AppTimestamp(s),MAC,RSSI
0.1656,BE:AC:20:23:00:01,-88
0.2555,BE:AC:20:23:00:02,-75
0.3697,BE:AC:20:23:00:01,-85
0.4749,BE:AC:20:23:00:02,-74
0.5777,BE:AC:20:23:00:01,-91
0.6769,BE:AC:20:23:00:02,-83
0.789,BE:AC:20:23:00:01,-93
0.8545,BE:AC:20:23:00:02,-91
0.9884,BE:AC:20:23:00:01,-86
1.0759,BE:AC:20:23:00:02,-72
1.1967,BE:AC:20:23:00:01,-88
1.6335,BE:AC:20:23:00:01,-86
1.6722,BE:AC:20:23:00:02,-73
1.795,BE:AC:20:23:00:01,-85
1.9071,BE:AC:20:23:00:02,-75
2.0112,BE:AC:20:23:00:01,-87
2.2541,BE:AC:20:23:00:01,-85
2.3209,BE:AC:20:23:00:02,-72
2.4368,BE:AC:20:23:00:01,-86
2.5119,BE:AC:20:23:00:02,-71
2.725,BE:AC:20:23:00:02,-67
2.8296,BE:AC:20:23:00:01,-85
2.9238,BE:AC:20:23:00:02,-68
3.0675,BE:AC:20:23:00:01,-81
3.339,BE:AC:20:23:00:02,-82
3.5424,BE:AC:20:23:00:02,-75
3.6619,BE:AC:20:23:00:01,-88
3.7414,BE:AC:20:23:00:02,-75
3.8424,BE:AC:20:23:00:01,-89
3.9625,BE:AC:20:23:00:02,-76
4.05,BE:AC:20:23:00:01,-92
4.1457,BE:AC:20:23:00:02,-71
4.3171,BE:AC:20:23:00:01,-88
4.4771,BE:AC:20:23:00:01,-97
4.5534,BE:AC:20:23:00:02,-76
4.758,BE:AC:20:23:00:02,-72
4.9711,BE:AC:20:23:00:02,-87
5.108,BE:AC:20:23:00:01,-91
5.1729,BE:AC:20:23:00:02,-84
5.3144,BE:AC:20:23:00:01,-86
5.3708,BE:AC:20:23:00:02,-75
5.4938,BE:AC:20:23:00:01,-93
5.9067,BE:AC:20:23:00:01,-85
6.0073,BE:AC:20:23:00:02,-77
6.1061,BE:AC:20:23:00:01,-88
6.2097,BE:AC:20:23:00:02,-78
6.3061,BE:AC:20:23:00:01,-87
6.3987,BE:AC:20:23:00:02,-85
6.5156,BE:AC:20:23:00:01,-87
6.6241,BE:AC:20:23:00:02,-82
6.7393,BE:AC:20:23:00:01,-91
6.8085,BE:AC:20:23:00:02,-68
7.0397,BE:AC:20:23:00:02,-68
7.7881,BE:AC:20:23:00:01,-87
8.041,BE:AC:20:23:00:02,-70
8.4734,BE:AC:20:23:00:02,-78
8.5832,BE:AC:20:23:00:01,-86
8.6699,BE:AC:20:23:00:02,-73
8.9994,BE:AC:20:23:00:01,-90
9.0753,BE:AC:20:23:00:02,-87
9.2222,BE:AC:20:23:00:01,-93
9.3144,BE:AC:20:23:00:02,-73
9.3908,BE:AC:20:23:00:01,-86
9.4897,BE:AC:20:23:00:02,-69
9.6216,BE:AC:20:23:00:01,-86
9.6772,BE:AC:20:23:00:02,-70
9.8892,BE:AC:20:23:00:02,-72
10.0863,BE:AC:20:23:00:02,-75
10.2428,BE:AC:20:23:00:01,-87
10.4157,BE:AC:20:23:00:01,-83
10.5027,BE:AC:20:23:00:02,-72
10.6304,BE:AC:20:23:00:01,-86
10.8385,BE:AC:20:23:00:01,-86
10.9012,BE:AC:20:23:00:02,-70
11.6837,BE:AC:20:23:00:01,-85
11.719,BE:AC:20:23:00:02,-88
11.871,BE:AC:20:23:00:01,-93
12.0551,BE:AC:20:23:00:01,-93
12.1206,BE:AC:20:23:00:02,-76
12.3053,BE:AC:20:23:00:01,-90
12.3392,BE:AC:20:23:00:02,-86
12.4798,BE:AC:20:23:00:01,-94
12.6651,BE:AC:20:23:00:01,-93
12.7746,BE:AC:20:23:00:02,-72
12.8853,BE:AC:20:23:00:01,-93
12.9783,BE:AC:20:23:00:02,-68
13.3007,BE:AC:20:23:00:01,-92
13.3749,BE:AC:20:23:00:02,-74
13.4913,BE:AC:20:23:00:01,-91
13.5658,BE:AC:20:23:00:02,-78
13.6932,BE:AC:20:23:00:01,-91
13.7654,BE:AC:20:23:00:02,-78
14.3205,BE:AC:20:23:00:01,-93
14.5942,BE:AC:20:23:00:02,-85
15.9496,BE:AC:20:23:00:01,-90
16.0393,BE:AC:20:23:00:02,-77
16.3506,BE:AC:20:23:00:01,-90
16.4249,BE:AC:20:23:00:02,-72
16.617,BE:AC:20:23:00:02,-74
16.8286,BE:AC:20:23:00:02,-70
16.9937,BE:AC:20:23:00:01,-91
17.0538,BE:AC:20:23:00:02,-73
17.178,BE:AC:20:23:00:01,-87
17.2675,BE:AC:20:23:00:02,-74
17.3698,BE:AC:20:23:00:01,-95
17.4315,BE:AC:20:23:00:02,-77
17.5824,BE:AC:20:23:00:01,-89
17.845,BE:AC:20:23:00:02,-71
18.0561,BE:AC:20:23:00:02,-69
18.2624,BE:AC:20:23:00:02,-75
18.3665,BE:AC:20:23:00:04,-95
18.4118,BE:AC:20:23:00:01,-93
18.4499,BE:AC:20:23:00:02,-73
19.2876,BE:AC:20:23:00:02,-80
20.0434,BE:AC:20:23:00:01,-87
20.0897,BE:AC:20:23:00:02,-81
20.2823,BE:AC:20:23:00:01,-98
20.3333,BE:AC:20:23:00:02,-74
20.4527,BE:AC:20:23:00:01,-96
20.6353,BE:AC:20:23:00:03,-100
20.6609,BE:AC:20:23:00:01,-91
20.7166,BE:AC:20:23:00:02,-73
20.8733,BE:AC:20:23:00:01,-94
20.9166,BE:AC:20:23:00:02,-77
21.1436,BE:AC:20:23:00:02,-82
21.2786,BE:AC:20:23:00:01,-93
21.5147,BE:AC:20:23:00:01,-92
21.953,BE:AC:20:23:00:02,-74
22.1598,BE:AC:20:23:00:02,-83
22.7865,BE:AC:20:23:00:02,-78
23.3934,BE:AC:20:23:00:02,-69
23.7513,BE:AC:20:23:00:01,-89
23.8114,BE:AC:20:23:00:02,-74
24.2216,BE:AC:20:23:00:02,-70
24.3681,BE:AC:20:23:00:01,-92
24.4071,BE:AC:20:23:00:02,-83
24.6163,BE:AC:20:23:00:01,-88
24.8346,BE:AC:20:23:00:02,-75
25.0405,BE:AC:20:23:00:02,-73
25.1978,BE:AC:20:23:00:01,-97
25.251,BE:AC:20:23:00:02,-71
25.3972,BE:AC:20:23:00:01,-92
25.4371,BE:AC:20:23:00:02,-69
25.621,BE:AC:20:23:00:01,-86
25.6853,BE:AC:20:23:00:02,-88
25.8539,BE:AC:20:23:00:02,-78
26.0199,BE:AC:20:23:00:01,-91
26.2303,BE:AC:20:23:00:01,-81
26.2703,BE:AC:20:23:00:02,-66
26.4265,BE:AC:20:23:00:01,-88
26.6853,BE:AC:20:23:00:02,-68
26.8467,BE:AC:20:23:00:01,-93
27.0991,BE:AC:20:23:00:02,-69
27.6582,BE:AC:20:23:00:01,-86
27.6939,BE:AC:20:23:00:02,-69
27.864,BE:AC:20:23:00:01,-92
27.9064,BE:AC:20:23:00:02,-76
28.3208,BE:AC:20:23:00:02,-65
28.4786,BE:AC:20:23:00:01,-92
28.5244,BE:AC:20:23:00:02,-67
28.6839,BE:AC:20:23:00:01,-85
28.7265,BE:AC:20:23:00:02,-69
28.8977,BE:AC:20:23:00:01,-86
28.9412,BE:AC:20:23:00:02,-72
29.1144,BE:AC:20:23:00:01,-92
29.142,BE:AC:20:23:00:02,-74
29.3214,BE:AC:20:23:00:01,-97
29.5033,BE:AC:20:23:00:01,-94
29.5731,BE:AC:20:23:00:02,-74
29.7035,BE:AC:20:23:00:01,-89
29.7622,BE:AC:20:23:00:02,-74
29.9196,BE:AC:20:23:00:01,-89
29.9508,BE:AC:20:23:00:02,-71
30.1224,BE:AC:20:23:00:01,-85
30.3096,BE:AC:20:23:00:01,-94
30.3545,BE:AC:20:23:00:02,-70
30.5604,BE:AC:20:23:00:02,-69
30.7744,BE:AC:20:23:00:02,-69
30.9755,BE:AC:20:23:00:02,-72
31.1372,BE:AC:20:23:00:01,-89
31.8014,BE:AC:20:23:00:02,-79
32.0252,BE:AC:20:23:00:01,-87
32.039,BE:AC:20:23:00:02,-70
32.1629,BE:AC:20:23:00:01,-87
32.2029,BE:AC:20:23:00:02,-72
32.5846,BE:AC:20:23:00:01,-87
32.6192,BE:AC:20:23:00:02,-72
32.7694,BE:AC:20:23:00:01,-89
32.8233,BE:AC:20:23:00:02,-75
33.0268,BE:AC:20:23:00:02,-81
33.1762,BE:AC:20:23:00:01,-91
33.248,BE:AC:20:23:00:02,-74
33.3907,BE:AC:20:23:00:01,-89
33.4411,BE:AC:20:23:00:02,-76
33.8012,BE:AC:20:23:00:01,-91
33.8457,BE:AC:20:23:00:02,-72
34.0982,BE:AC:20:23:00:02,-81
34.2213,BE:AC:20:23:00:01,-87
34.2745,BE:AC:20:23:00:02,-75
34.4368,BE:AC:20:23:00:01,-91
34.4721,BE:AC:20:23:00:02,-86
34.6188,BE:AC:20:23:00:01,-93
35.8599,BE:AC:20:23:00:01,-86
36.0534,BE:AC:20:23:00:01,-89
36.098,BE:AC:20:23:00:02,-73
36.7153,BE:AC:20:23:00:01,-95
37.0936,BE:AC:20:23:00:01,-92
37.1183,BE:AC:20:23:00:02,-75
37.2985,BE:AC:20:23:00:01,-82
37.5328,BE:AC:20:23:00:02,-70
37.6907,BE:AC:20:23:00:01,-85
37.7553,BE:AC:20:23:00:02,-77
37.9495,BE:AC:20:23:00:02,-70
38.1235,BE:AC:20:23:00:01,-90
38.305,BE:AC:20:23:00:01,-90
38.5503,BE:AC:20:23:00:01,-91
38.5883,BE:AC:20:23:00:02,-69
38.7117,BE:AC:20:23:00:01,-88
38.7695,BE:AC:20:23:00:02,-71
39.9564,BE:AC:20:23:00:01,-88
40.0179,BE:AC:20:23:00:02,-66
40.1514,BE:AC:20:23:00:01,-85
40.2181,BE:AC:20:23:00:02,-77
40.3515,BE:AC:20:23:00:01,-92
40.4044,BE:AC:20:23:00:02,-70
40.5645,BE:AC:20:23:00:01,-95
40.6166,BE:AC:20:23:00:02,-70
40.7855,BE:AC:20:23:00:01,-95
40.8436,BE:AC:20:23:00:02,-77
41.6603,BE:AC:20:23:00:02,-77
41.8536,BE:AC:20:23:00:02,-75
42.0706,BE:AC:20:23:00:02,-76
42.2625,BE:AC:20:23:00:01,-83
42.2812,BE:AC:20:23:00:02,-73
42.4086,BE:AC:20:23:00:01,-83
42.4704,BE:AC:20:23:00:02,-72
42.6386,BE:AC:20:23:00:01,-91
42.8169,BE:AC:20:23:00:01,-88
42.8704,BE:AC:20:23:00:02,-75
43.8363,BE:AC:20:23:00:01,-96
43.9083,BE:AC:20:23:00:02,-74
44.449,BE:AC:20:23:00:01,-96
44.6985,BE:AC:20:23:00:01,-97
44.7293,BE:AC:20:23:00:02,-79
