AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0543,69573.8658,-0.23946,-0.34697,0.1912
0.056,69573.8758,-0.67378,-0.32987,0.25107
0.0583,69573.8858,-0.90225,-0.37629,0.18937
0.0594,69573.8958,-1.00121,-0.40989,0.01222
0.0614,69573.9058,-0.98288,-0.42944,-0.13683
0.0627,69573.9158,-0.88087,-0.39706,-0.25779
0.0646,69573.9259,-0.76297,-0.40684,-0.29444
0.0716,69573.9358,-0.6524,-0.25901,-0.28161
0.091,69573.9458,-0.47647,0.00794,-0.24984
0.0924,69573.9558,-0.26695,0.16188,-0.13256
0.1226,69573.9658,-0.19853,0.06048,-0.02077
0.1246,69573.9758,-0.12645,0.0507,0.07941
0.126,69573.9859,-0.07575,0.09774,0.16921
0.1287,69573.9958,-0.06903,0.01833,0.28955
0.1485,69574.0058,-0.10751,-0.1857,0.38973
0.1499,69574.0158,-0.14966,-0.41844,0.40561
0.1568,69574.0258,-0.15027,-0.51985,0.33964
0.1688,69574.0358,-0.12156,-0.55161,0.19914
0.1769,69574.0458,-0.07391,-0.57299,0.08919
0.1898,69574.0558,-0.00672,-0.64568,-0.01833
0.1978,69574.0668,0.02627,-0.85032,-0.05803
0.2098,69574.0769,-0.08002,-0.76419,-0.00794
0.2252,69574.0868,-0.02566,-0.54367,0.09835
0.2331,69574.0979,0.04948,-0.51191,0.34331
0.2435,69574.1078,0.12828,-0.5339,0.49419
0.2848,69574.1188,0.20831,-0.33292,0.47586
0.2934,69574.1287,0.20708,0.18143,0.39095
0.2993,69574.1388,0.39095,0.37446,0.37263
0.3024,69574.1488,0.63163,0.41294,0.40012
0.3038,69574.1588,0.93218,0.43494,0.36102
0.3064,69574.1688,1.1863,0.42028,0.30665
0.3152,69574.1788,1.37567,0.3543,0.27122
0.3255,69574.1889,1.44103,0.24312,0.30116
0.3319,69574.1986,1.45447,0.12095,0.42089
0.3503,69574.2088,1.43981,0.0171,0.60537
0.3543,69574.2188,1.41904,-0.10934,0.82528
0.3607,69574.2298,1.41476,0.10385,1.05619
0.3728,69574.2398,1.43065,0.73854,1.26205
0.3823,69574.2498,1.37567,0.96578,1.37872
0.3931,69574.2598,1.2254,1.23639,1.46852
0.4013,69574.2698,1.05863,1.5406,1.54243
0.4136,69574.2798,0.87781,1.80511,1.59436
0.4219,69574.2898,0.69272,1.99203,1.65483
0.4361,69574.2998,0.50519,2.11909,1.71409
0.4429,69574.3098,0.36408,2.18018,1.75685
0.4555,69574.3198,0.23091,2.20034,1.76723
0.4686,69574.3298,0.10934,2.19484,1.74891
0.4833,69574.3399,-0.0281,2.17468,1.69882
0.4875,69574.3498,-0.16616,2.11726,1.66766
0.4963,69574.3598,-0.33781,1.99875,1.68232
0.5038,69574.3698,-0.48686,1.85031,1.73669
0.5162,69574.3798,-0.68417,1.61452,1.84665
0.5255,69574.3898,-0.88637,1.40866,1.96943
0.5383,69574.3997,-1.07757,1.27976,2.05923
0.5482,69574.4098,-1.21807,1.27488,2.1142
0.5593,69574.4198,-1.41721,1.28282,2.17163
0.5613,69574.4298,-1.55343,1.30603,2.14292
0.573,69574.4398,-1.72325,1.31947,2.03662
0.5838,69574.4497,-1.87597,1.27243,1.91079
0.5932,69574.4599,-2.00669,1.08734,1.64017
0.602,69574.4698,-1.94255,1.01098,1.42454
0.6141,69574.4798,-1.76174,1.36651,1.15515
0.6224,69574.4898,-1.54549,1.64506,1.00304
0.6342,69574.5008,-1.33779,1.83443,0.9389
0.6451,69574.5108,-1.22356,1.81855,0.93646
0.6621,69574.5208,-1.21501,1.57542,0.92974
0.6664,69574.5308,-1.29442,1.2144,0.87232
0.6831,69574.5408,-1.39155,0.7984,0.73182
0.6865,69574.5509,-1.44347,0.43249,0.5565
0.7088,69574.5608,-1.39766,0.19609,0.23885
0.7107,69574.5708,-1.27121,0.10018,-0.07391
0.7191,69574.5808,-1.05313,-0.00733,-0.40439
0.7251,69574.5908,-0.87904,-0.09529,-0.62858
0.7347,69574.6008,-0.65729,-0.23335,-0.80634
0.7449,69574.6107,-0.50213,-0.39218,-0.80146
0.759,69574.6208,-0.3934,-0.65546,-0.70372
0.7699,69574.6308,-0.36469,-0.92974,-0.63713
0.7793,69574.6408,-0.42455,-1.32375,-0.66096
0.7833,69574.6508,-0.52473,-1.55954,-0.79535
0.8026,69574.6618,-0.60964,-1.76784,-1.05374
0.8128,69574.6718,-0.59498,-1.89246,-1.26449
0.826,69574.6818,-0.47342,-2.06289,-1.53938
0.8286,69574.6918,-0.2755,-2.24432,-1.75502
0.8381,69574.7028,0.01833,-2.44835,-1.94377
0.844,69574.7128,0.21441,-2.53448,-2.03357
