AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0567,69573.8767,-2.48997,8.77236,3.85466,-0.67378,-0.32987,0.25107,10.14,-26.4,4.2,46.944427,8.678323,149.326111,0.21285046577549,0.03811943,0.40137425,0.89002264
0.0599,69573.8967,-1.25217,9.40682,6.62236,-1.00121,-0.40989,0.01222,10.2,-26.04,4.5,46.370659,8.141109,149.733994,0.2123924457048128,0.03953292,0.39612964,0.89241689
0.0632,69573.9168,-2.20506,8.53294,8.40844,-0.88087,-0.39706,-0.25779,10.2,-25.8,4.74,45.415272,7.805887,149.732315,0.2149152840732912,0.03993587,0.38816974,0.89528811
0.0725,69573.9367,-2.36547,7.3502,9.68933,-0.6524,-0.25901,-0.28161,10.32,-26.1,4.62,44.490093,7.706686,149.394012,0.2191894691101055,0.03969155,0.38073674,0.897452
0.0929,69573.9567,-2.57377,6.65109,8.69813,-0.26695,0.16188,-0.13256,10.38,-25.92,3.96,43.809589,7.95808,149.026398,0.2221942173278949,0.03733023,0.37584448,0.89887547
0.1251,69573.9768,-2.90177,6.58884,7.90326,-0.12645,0.0507,0.07941,10.62,-26.16,3.48,43.50209,8.376905,148.848373,0.22265775694100717,0.03389249,0.37422717,0.89957148
0.1306,69573.9967,-3.26809,6.49307,6.90009,-0.06903,0.01833,0.28955,10.74,-26.52,2.58,43.368134,8.676436,148.866638,0.22173039767066258,0.03115913,0.37377852,0.90008575
0.1505,69574.0167,-2.05901,7.1036,6.63673,-0.14966,-0.41844,0.40561,10.38,-26.64,2.16,43.321194,8.532917,149.231888,0.21939595090216923,0.03098413,0.37323856,0.90088755
0.1694,69574.0368,-1.17555,7.80989,7.27358,-0.12156,-0.55161,0.19914,10.44,-26.76,2.04,43.23748,7.796342,149.744049,0.21787738510510726,0.0349175,0.37133202,0.90189952
0.1904,69574.0567,-2.27928,7.85777,7.35738,-0.00672,-0.64568,-0.01833,9.96,-27.12,1.74,43.194061,7.250182,149.848206,0.2188828718835932,0.0387792,0.36998776,0.90205073
0.212,69574.0778,-4.19464,7.04853,8.6311,-0.08002,-0.76419,-0.00794,10.02,-27.24,1.98,43.185314,6.905258,149.495316,0.22278346234278062,0.04261107,0.36912972,0.90127414
0.2345,69574.0988,-3.80199,6.4404,9.43076,0.04948,-0.51191,0.34331,10.5,-26.94,1.74,43.00869,6.702771,149.241348,0.22566280717463885,0.04460924,0.36726549,0.90122271
0.2874,69574.1198,-2.09253,7.51061,11.00854,0.20831,-0.33292,0.47586,10.32,-27.54,1.92,42.965923,6.122282,149.617172,0.22461766942823008,0.04787509,0.36594418,0.9018535
0.3001,69574.1397,-2.0662,7.50822,11.99495,0.39095,0.37446,0.37263,10.5,-27.54,2.16,42.980549,5.959946,150.084885,0.2214356736231634,0.04769285,0.36593714,0.90265256
0.3045,69574.1597,-1.64721,6.65349,11.24557,0.93218,0.43494,0.36102,10.2,-27.54,2.04,43.243896,6.363928,150.449936,0.2169374415177403,0.04393149,0.36890709,0.90272683
0.3156,69574.1798,-1.45089,6.06212,9.02375,1.37567,0.3543,0.27122,10.02,-27.84,2.22,44.081173,6.866959,150.671951,0.2124860263785718,0.041123,0.37644121,0.90080553
0.3323,69574.1995,-2.12366,5.20021,7.36935,1.45447,0.12095,0.42089,10.32,-27.66,2.94,45.264336,7.354105,150.718445,0.2089358986013947,0.03979249,0.38651374,0.8974238
0.3546,69574.2197,-1.72383,4.17549,6.96713,1.41904,-0.10934,0.82528,10.38,-27.6,3.18,46.435669,7.335768,151.084381,0.2045554434079987,0.04129401,0.39563987,0.89438301
0.3733,69574.2407,-0.0814,3.52426,7.52019,1.43065,0.73854,1.26205,10.44,-27.48,4.14,47.590744,6.519973,152.3349,0.1961280560406937,0.04578427,0.4035764,0.89250416
0.3938,69574.2608,1.28569,3.68946,6.36618,1.2254,1.23639,1.46852,10.02,-27.48,5.04,48.632542,5.951299,154.374908,0.1809725329630052,0.04506412,0.4114697,0.89213836
0.4145,69574.2807,1.8986,3.56257,5.06852,0.87781,1.80511,1.59436,9.54,-27.24,6.12,49.397808,5.385529,157.032944,0.16143517295469173,0.04126832,0.41753042,0.8932547
0.4375,69574.3007,2.03986,3.56975,4.06775,0.50519,2.11909,1.71409,8.7,-27.18,7.8,49.82373,4.894786,160.172211,0.13828777605575265,0.03430447,0.42122313,0.89569569
0.4567,69574.3207,2.34632,3.61046,3.7996,0.23091,2.20034,1.76723,7.98,-27.24,8.7,49.940708,4.221901,163.783356,0.11237993958633742,0.02644381,0.42235518,0.89904815
0.4846,69574.3408,2.65038,3.3878,3.61285,-0.0281,2.17468,1.69882,7.32,-27.48,9.66,49.812553,3.2994,167.637833,0.08556366412394349,0.01936576,0.42132488,0.90265673
0.4972,69574.3607,2.78685,3.19147,2.90417,-0.33781,1.99875,1.68232,6.0,-27.72,10.5,49.448227,2.195963,171.500717,0.0593039700802188,0.01362971,0.4183127,0.90626252
0.5174,69574.3807,2.50673,2.65278,2.43011,-0.68417,1.61452,1.84665,4.92,-28.14,10.8,48.867626,1.194055,175.120956,0.03444453220348583,0.00812754,0.41364825,0.90974867
