AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
64.2098,49.461327233975,11.111581373854,0
69.971,49.461317671349,11.111515330346,0
75.0305,49.461305470908,11.11145117656,0
83.0631,49.461282618855,11.111356707698,0
88.0464,49.461316222002,11.111336898315,0
93.5071,49.461330078289,11.111394074559,0
98.5663,49.461296470891,11.111413693783,0
131.4708,49.461296470891,11.111413693783,0
135.9527,49.461330078289,11.111394074559,0
141.051,49.461316222002,11.111336898315,0
145.8326,49.461282618855,11.111356707698,0
153.9726,49.461305470908,11.11145117656,0
158.7017,49.461317671349,11.111515330346,0
164.092,49.461327233975,11.111581373854,0
