AppTimestamp(s),MAC,Frequency,RSSI
2.198,20:23:00:00:00:55,2427,-79
2.198,20:23:00:00:00:82,2462,-79
2.198,20:23:00:00:00:15,2452,-80
2.198,20:23:00:00:00:73,2437,-80
2.198,20:23:00:00:00:97,2437,-81
2.198,20:23:00:00:00:69,2422,-82
6.1442,20:23:00:00:00:12,2417,-65
6.1442,20:23:00:00:00:01,2437,-74
6.1442,20:23:00:00:00:82,2462,-77
6.1442,20:23:00:00:00:15,2452,-80
6.1442,20:23:00:00:00:73,2437,-80
6.1442,20:23:00:00:00:97,2437,-81
10.1687,20:23:00:00:00:12,2417,-69
10.1687,20:23:00:00:00:01,2437,-70
10.1687,20:23:00:00:00:82,2462,-78
10.1687,20:23:00:00:00:73,2437,-79
10.1687,20:23:00:00:00:44,2462,-79
10.1687,20:23:00:00:00:55,2427,-83
14.1934,20:23:00:00:00:12,2417,-70
14.1934,20:23:00:00:00:01,2437,-74
14.1934,20:23:00:00:00:44,2462,-77
14.1934,20:23:00:00:00:95,2437,-79
14.1934,20:23:00:00:00:97,2437,-80
14.1934,20:23:00:00:00:82,2462,-82
18.1709,20:23:00:00:00:12,2417,-64
18.1709,20:23:00:00:00:01,2437,-70
18.1709,20:23:00:00:00:44,2462,-77
18.1709,20:23:00:00:00:15,2452,-79
18.1709,20:23:00:00:00:82,2462,-79
18.1709,20:23:00:00:00:97,2437,-80
22.1765,20:23:00:00:00:12,2417,-63
22.1765,20:23:00:00:00:01,2437,-76
22.1765,20:23:00:00:00:97,2437,-77
22.1765,20:23:00:00:00:44,2462,-78
22.1765,20:23:00:00:00:15,2452,-81
22.1765,20:23:00:00:00:95,2437,-81
26.1786,20:23:00:00:00:97,2437,-77
26.1786,20:23:00:00:00:73,2437,-77
26.1786,20:23:00:00:00:96,2437,-78
26.1786,20:23:00:00:00:82,2462,-81
26.1786,20:23:00:00:00:01,2437,-82
26.1786,20:23:00:00:00:99,2412,-82
30.1717,20:23:00:00:00:12,2417,-62
30.1717,20:23:00:00:00:44,2462,-77
30.1717,20:23:00:00:00:97,2437,-78
30.1717,20:23:00:00:00:96,2437,-78
30.1717,20:23:00:00:00:15,2452,-80
30.1717,20:23:00:00:00:82,2462,-80
34.173,20:23:00:00:00:12,2417,-63
34.173,20:23:00:00:00:01,2437,-76
34.173,20:23:00:00:00:44,2462,-79
34.173,20:23:00:00:00:96,2437,-80
34.173,20:23:00:00:00:82,2462,-80
34.173,20:23:00:00:00:95,2437,-81
38.1488,20:23:00:00:00:12,2417,-61
38.1488,20:23:00:00:00:01,2437,-76
38.1488,20:23:00:00:00:15,2452,-80
38.1488,20:23:00:00:00:97,2437,-80
38.1488,20:23:00:00:00:96,2437,-80
38.1488,20:23:00:00:00:55,2427,-80
42.1843,20:23:00:00:00:12,2417,-64
42.1843,20:23:00:00:00:01,2437,-73
42.1843,20:23:00:00:00:44,2462,-79
42.1843,20:23:00:00:00:15,2452,-80
42.1843,20:23:00:00:00:69,2422,-80
42.1843,20:23:00:00:00:95,2437,-81
