AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.2574,49.461052766818,11.111052038421,0
73.7024,49.461086542587,11.111208635507,0
81.9793,49.461112441935,11.111318077376,0
98.6513,49.461202059553,11.111509411558,0
105.0989,49.461221918752,11.111590101028,0
111.7012,49.461274520737,11.11156099518,0
117.8212,49.461327233975,11.111581373854,0
153.622,49.461327233975,11.111581373854,0
159.8002,49.461274520737,11.11156099518,0
166.0355,49.461221918752,11.111590101028,0
172.4767,49.461202059553,11.111509411558,0
187.7389,49.461112441935,11.111318077376,0
195.837,49.461086542587,11.111208635507,0
207.4248,49.461052766818,11.111052038421,0
